personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,"acc jakob (policy network, base events+plans)",acc base default,acc policy default,,,,"jakob(policy network, base events+plans)",base default,policy default
berlin_4bd92cec,3,m,low,2600,never,FALSE,789528.4930699371,5829806.508245748,-5.243894431,-4.204713843,-5.992281774,,,,,,
berlin_b093c599,62,f,high,4600,always,TRUE,798663.7440160189,5829703.784655698,-7.961807964,-1.621439066,-8.226394758,,,,,,
berlin_9a092209,82,m,medium,2000,always,FALSE,795033.6478379581,5836473.453355757,-8.884050789,-7.549003593,-9.184705659,,,,,,
berlin_e31c3b56,88,m,very_low,900,always,TRUE,794844.5567448356,5837461.016070497,-14.0503852,-12.90732721,-14.1453899,,,,,,
berlin_f679993c,14,m,medium,3600,never,FALSE,794411.6497911919,5822853.626551665,-4.3933936,-2.789584253,-4.427023269,,,,,,
bb_122b035a,12,f,high,5600,never,FALSE,811263.28,5810722.18,-12.42291152,-8.710272908,-13.40914526,,,,,,
berlin_c1989772,30,f,medium,2600,always,FALSE,793781.7102883849,5832706.79,-6.094407539,-4.425052663,-6.26939452,,,,,,
bb_bf0ecca0,54,m,very_low,500,always,TRUE,786680.75,5854191.29,-45.31143116,-45.36638347,-45.42365004,,,,,,
berlin_cd55949d,98,m,low,900,always,TRUE,786453.2143310541,5837675.714054842,-16.2136333,-15.18042861,-17.13148011,,,,,,
berlin_d7639ce9,45,f,high,4600,always,FALSE,797784.2033919133,5830725.882692886,-5.095315351,-2.209152831,-5.484205084,,,,,,
berlin_3b146f75,77,m,medium,3000,always,TRUE,791193.2118314091,5841144.912,-10.4254351,-9.167554892,-10.58938848,,,,,,
berlin_5ebc6d61,52,f,very_low,500,always,FALSE,799515.9944396908,5836959.755028294,-14.11870791,-14.27724816,-13.56196003,,,,,,
bb_54bd3737,78,m,medium,3000,always,TRUE,817771.08,5809873.08,-18.8725792,-15.56756837,-19.51243266,,,,,,
berlin_37372958,69,m,medium,1500,always,FALSE,799805.5648427934,5827931.502155937,-13.44659371,-2.375211579,-14.36119768,,,,,,
berlin_ada2635e,52,m,very_high,5600,always,FALSE,801743.8793064344,5828857.300793873,-5.334053582,-1.427108648,-7.021085903,,,,,,
berlin_dae795ae,36,f,medium,2600,always,FALSE,798531.4332333112,5829044.752966518,-10.42706073,-2.014500921,-10.95551595,,,,,,
berlin_e67a2f59,90,m,low,1500,always,TRUE,799375.7324536163,5817735.771,-11.95394406,-8.48587897,-12.29386633,,,,,,
berlin_ac1e7825,88,m,very_high,5600,always,TRUE,795633.5795409334,5836269.441044434,-6.987476454,-5.488787371,-7.357247746,,,,,,
berlin_d9f7f09c,55,f,low,1500,always,FALSE,808419.4204,5816624.507002104,-16.58369489,-11.73144154,-18.24782646,,,,,,
berlin_6d7d813e,29,f,high,3600,always,FALSE,793816.1022615621,5832570.661918675,-6.150793835,-4.455827668,-6.397194937,,,,,,
berlin_12f69c4b,92,m,high,3600,always,FALSE,780783.1945010395,5828571.853700268,-2.855810709,-2.849135347,-2.834893671,,,,,,
berlin_e9ed96ec,32,f,low,2000,always,FALSE,788654.3248318974,5840178.192817191,-12.38115504,-11.23651624,-12.63297887,,,,,,
berlin_996021dc,91,m,medium,3000,always,TRUE,794642.8457023964,5817179.044419172,-7.564796889,-6.050846192,-8.174341907,,,,,,
bb_23bbd584,23,m,very_low,900,always,FALSE,773897.69,5814708.27,-19.7553604,-19.75491065,-19.92914124,,,,,,
berlin_35dc2a50,33,f,very_high,5600,always,FALSE,785198.3496477223,5826935.994748119,-2.176079094,-2.140834455,-2.17075643,,,,,,
berlin_089c235d,32,m,very_low,500,always,FALSE,795777.4690734709,5828002.603629637,-9.779939609,-3.027261751,-9.779978489,,,,,,
berlin_17481061,26,f,high,3000,always,FALSE,805325.6368029681,5815952.453665275,-12.49264159,-8.82481846,-13.38334354,,,,,,
berlin_af909fe3,65,m,very_low,499,always,FALSE,797684.9158,5834031.053566745,-10.04153366,-10.14652911,-10.3929228,,,,,,
bb_21090a76,38,m,medium,2000,always,FALSE,878487.03,5813440.97,-50.12496378,-47.41618158,-50.1475884,,,,,,
berlin_0cf2c98a,32,f,medium,3000,always,FALSE,800342.1388371375,5824702.501179591,-17.21893508,-1.620123848,-18.80892292,,,,,,
berlin_e1c754ce,44,m,medium,2000,always,FALSE,797112.7351013395,5819615.757738962,-8.378489031,-5.367052066,-7.647305813,,,,,,
berlin_aa619266,35,f,high,3600,always,FALSE,804440.6804708391,5817216.920109187,-11.10668905,-7.77691323,-11.7353637,,,,,,
bb_b0d5884e,42,m,high,4600,always,FALSE,784209.14,5841237.6,-8.939801609,-8.16095601,-7.477954421,,,,,,
bb_0bbedfbc,28,f,very_low,500,always,FALSE,781495.38,5852379.29,-39.03571684,-39.03575965,-38.61317493,,,,,,
bb_b9cd6fb4,24,m,high,4600,always,FALSE,751723.35,5870943.7,-22.81388146,-22.54408811,-22.78801746,,,,,,
berlin_5e8eeab9,7,m,high,4600,never,FALSE,802466.1501,5826162.250787948,-9.261189133,-2.611411365,-11.58252905,,,,,,
berlin_b15e0a43,47,f,medium,3000,always,FALSE,794988.0929633396,5816505.623551396,-8.112692014,-6.598831802,-8.529834376,,,,,,
berlin_6849c77d,40,f,very_low,900,always,FALSE,786690.2960400154,5832779.964487835,-18.07220026,-17.58105336,-18.90805658,,,,,,
bb_f0a2af22,15,m,very_low,1500,never,FALSE,789280.15,5797747.29,-8.331777922,-8.331776025,-8.296228184,,,,,,
berlin_af3dca7f,99,m,medium,1500,always,TRUE,797942.8886383933,5822233.988,-7.049953724,-4.165725768,-7.170275124,,,,,,
berlin_24ad08fc,62,m,very_high,5600,always,FALSE,804086.1945,5830500.677498378,-5.303782764,-3.304695131,-5.399704742,,,,,,
berlin_4c4b973b,94,m,low,1500,always,FALSE,808336.9345404771,5830302.339300671,-10.75828254,-8.645109015,-11.60762063,,,,,,
berlin_c730d254,17,m,low,2000,never,FALSE,790166.3084525706,5820128.975,-5.635631724,-4.700655146,-6.103929589,,,,,,
berlin_ebd26e33,33,f,medium,3000,always,FALSE,795374.2243,5830702.674450655,-4.772305419,-2.967669132,-4.766471858,,,,,,
berlin_9ff73245,45,f,low,2600,always,FALSE,805390.0368204351,5827751.157417364,-6.725459335,-4.480785316,-8.011002079,,,,,,
berlin_16f78f6b,32,f,medium,2000,always,FALSE,804405.4428137022,5817896.352379754,-12.97608176,-8.946724852,-13.3418163,,,,,,
berlin_833a04fb,40,m,medium,3000,always,FALSE,804136.6563,5818612.773772609,-10.86796751,-7.15519396,-11.28485548,,,,,,
berlin_64ead860,64,f,low,900,always,TRUE,792088.0524394216,5827153.205174103,-11.83725667,-3.601131305,-12.41047853,,,,,,
berlin_05bcb55d,64,f,low,900,always,TRUE,792982.8319300392,5835394.518517088,-12.10318621,-10.72881414,-12.55589986,,,,,,
bb_c0b1ef01,91,f,high,3600,always,FALSE,817863.06,5828599.36,-13.21168936,-10.64667821,-13.43129018,,,,,,
berlin_efd77299,82,m,medium,2000,always,FALSE,800689.0587986368,5830793.547272535,-3.013823304,-2.245745781,-3.094207973,,,,,,
bb_07b797e8,72,f,low,900,always,FALSE,784364.94,5837002.12,-12.02705286,-12.02678613,-10.96064982,,,,,,
berlin_02187293,34,f,very_low,1500,always,FALSE,798380.5185950681,5826293.206090352,-17.8745589,-1.286451158,-19.18696396,,,,,,
berlin_28c26498,83,m,very_low,900,always,TRUE,800699.8664720466,5816261.028538607,-17.82463192,-12.78423697,-17.95911635,,,,,,
berlin_404e658c,74,m,low,1500,always,TRUE,813801.3323119999,5828902.2834173795,-15.38872601,-12.73837508,-16.37335311,,,,,,
berlin_f9a5e3f9,25,f,medium,2000,always,FALSE,800046.9470171814,5831472.220792453,-2.939330074,-2.168478324,-2.923835936,,,,,,
bb_a0ab01c1,58,m,high,4600,always,FALSE,783253.54,5849229.51,-12.04535492,-11.38594463,-11.49956177,,,,,,
berlin_74d71a55,29,m,high,2600,always,FALSE,802885.3035813557,5828115.176892952,-6.024006275,-2.741099381,-7.790186179,,,,,,
berlin_62697e1e,77,m,high,3600,always,FALSE,798678.3687,5833454.543268974,-4.348513282,-3.338886334,-4.462924979,,,,,,
berlin_ed6e2f16,75,m,medium,2000,always,FALSE,793661.5677014753,5837623.782040731,-9.816037033,-8.353183349,-10.12564155,,,,,,
berlin_34aecd85,54,m,very_low,500,always,TRUE,782121.7644631803,5830522.462363469,-6.692440216,-6.692438112,-7.097959096,,,,,,
berlin_d18db96a,64,f,low,900,always,FALSE,797098.0084103724,5835429.222156878,-9.091758017,-8.587883772,-9.884795381,,,,,,
berlin_51b171d8,83,m,medium,2600,always,TRUE,810358.7321419306,5820189.962676536,-12.94400813,-8.515552836,-14.8185433,,,,,,
berlin_c9899e6b,18,f,high,3600,always,FALSE,788802.7974,5839649.308620065,-9.914029864,-8.728553477,-10.12782433,,,,,,
bb_77b8203e,22,f,medium,2000,always,FALSE,784565.46,5835729.25,-5.779048069,-5.774273381,-5.886104555,,,,,,
berlin_080950b1,21,f,very_low,500,always,FALSE,794039.9382353763,5833848.981204906,-13.05033398,-12.50813054,-13.49810201,,,,,,
bb_507bc4cf,6,f,high,4600,never,FALSE,778956.9,5835142.41,-6.376007119,-6.36056715,-6.143825134,,,,,,
berlin_4411fc9c,31,m,medium,2000,always,FALSE,803019.1555693394,5827993.722849665,-7.779042372,-2.980525401,-9.826680938,,,,,,
berlin_a6452479,95,m,medium,2000,always,TRUE,792934.6831739673,5818438.172912921,-7.550566758,-6.023270738,-7.307775165,,,,,,
berlin_35d87ddc,33,f,medium,3000,always,FALSE,798121.4749519064,5824663.365131324,-11.25866938,-1.398598169,-13.81164395,,,,,,
berlin_bbfe2449,21,f,low,2000,always,FALSE,797282.1694316654,5827120.990273839,-15.58733806,-1.478988394,-15.6122079,,,,,,
berlin_0c5826af,52,f,very_high,4600,always,TRUE,797137.9500436533,5825914.966,-12.86906838,-0.577780342,-15.92018592,,,,,,
berlin_616cc065,86,m,medium,1500,always,TRUE,808635.8958194158,5833985.542053104,-11.44613482,-9.217273176,-11.59593831,,,,,,
berlin_3141cf67,66,m,medium,2600,always,FALSE,809409.7968130244,5830618.789969482,-9.250125287,-7.162744037,-9.926092627,,,,,,
berlin_918ec0ba,30,m,medium,2000,always,FALSE,805795.9209907854,5816882.815546609,-13.62866285,-9.546973387,-14.41190227,,,,,,
bb_e094f5ae,71,m,medium,2000,always,FALSE,820516.61,5842222.8,-18.67485116,-16.79775888,-19.89535975,,,,,,
berlin_de70fafc,23,f,medium,3000,always,FALSE,796266.8013977691,5823460.331,-6.767155574,-2.216103356,-10.34121476,,,,,,
berlin_983910ae,18,f,very_high,5600,always,FALSE,792202.9997,5822479.0529230945,-3.876837671,-2.507936455,-3.614976389,,,,,,
berlin_cd16d237,56,f,high,3000,always,TRUE,800002.1442818168,5830096.021741483,-3.009726446,-0.850878178,-3.010117546,,,,,,
berlin_091f2e55,47,m,medium,3000,always,FALSE,797199.6881735695,5825985.758115952,-13.6872585,-0.631976096,-16.24023308,,,,,,
berlin_a0b3bff2,53,f,high,2600,always,FALSE,814036.0040185841,5821334.891312203,-15.67442318,-11.21976453,-16.18163252,,,,,,
berlin_6cf5b2c9,63,m,low,900,always,FALSE,801112.9546304789,5822479.010935448,-13.25864996,-5.58585862,-14.83286922,,,,,,
berlin_e16a0c2a,68,m,low,1500,always,FALSE,785553.9178381047,5817085.974339687,-10.60149801,-9.392678474,-10.74704838,,,,,,
berlin_dee1a610,48,f,very_low,499,always,FALSE,806773.9693389466,5825516.390469744,-19.18118349,-13.82675826,-23.21292789,,,,,,
bb_ce3e4214,13,m,medium,3600,never,FALSE,788952.03,5844990.89,-11.37397565,-10.38242051,-10.45400225,,,,,,
berlin_65c6a7bc,81,m,high,3600,always,FALSE,781981.4727011102,5826720.416013434,-2.652410909,-2.634734571,-2.67116358,,,,,,
berlin_df5c7545,67,m,medium,2600,always,FALSE,811007.6225763094,5818205.364507282,-13.8265438,-9.340705716,-15.4646073,,,,,,
berlin_b5fe55b2,65,m,low,900,always,FALSE,796010.2895128257,5831342.833633982,-5.883028732,-4.745640637,-6.151724418,,,,,,
berlin_8fd5c441,78,m,medium,2000,always,FALSE,793574.1057,5822108.5025737295,-4.544836889,-3.501552989,-4.871710435,,,,,,
bb_ef174c7e,55,f,very_low,500,always,FALSE,778881.05,5821452.04,-15.51750999,-15.51744604,-14.80588444,,,,,,
berlin_0c57571c,77,m,medium,2000,always,FALSE,800059.3907568005,5832083.364748851,-3.496234977,-2.715748698,-3.430171269,,,,,,
berlin_0fb0d12a,53,f,low,900,always,FALSE,797293.3422231702,5823520.668182842,-9.858946376,-3.185892346,-10.19009257,,,,,,
berlin_f222eec4,72,m,very_high,5600,always,TRUE,793701.5968175271,5833438.266092907,-5.64657943,-3.971767604,-6.090081272,,,,,,
berlin_3eecbb28,7,m,very_high,5600,never,FALSE,789252.7182559943,5824454.886,-3.937837498,-2.572836692,-4.361531711,,,,,,
berlin_50979974,40,f,high,4600,always,FALSE,799700.4665340991,5828092.693084887,-12.48175627,-1.211011919,-13.39755494,,,,,,
berlin_58b6349c,95,m,high,3000,always,FALSE,790766.1644059997,5825988.971580367,-5.204713539,-1.437490375,-6.378604598,,,,,,
berlin_78e24ebd,62,m,high,3000,always,FALSE,796729.7501670024,5830388.219324747,-5.117078845,-2.412095,-5.488898411,,,,,,
berlin_355a284a,72,m,high,4600,always,FALSE,790893.1800396673,5839876.291786584,-8.701809252,-7.51144464,-8.939465278,,,,,,
berlin_f9f3b269,33,m,medium,3000,always,FALSE,795335.8736589223,5830113.324891626,-4.077352485,-2.262838046,-4.030419652,,,,,,
bb_3f431610,66,f,medium,2000,always,FALSE,774449.63,5798559.42,-14.07740716,-14.07478794,-14.09836835,,,,,,
berlin_d4a47565,96,m,medium,2000,always,FALSE,804530.9442568303,5823483.338384599,-11.23593194,-5.164565787,-11.68665004,,,,,,
berlin_44ec15bd,23,m,medium,3000,always,FALSE,803533.1149374036,5820529.748899109,-9.651975035,-5.792011012,-10.87565732,,,,,,
berlin_2c32042a,82,m,medium,2000,always,FALSE,799680.7173949691,5815525.992107073,-11.86857662,-8.311800553,-12.35119178,,,,,,
berlin_bd67fd9f,55,f,low,1500,always,FALSE,793011.4205620268,5822472.473415341,-4.40174621,-3.52449622,-4.717061156,,,,,,
berlin_d929eb96,39,f,high,4600,always,FALSE,781621.5823018071,5830504.060712331,-2.9404929,-2.930055621,-3.304243791,,,,,,
berlin_79eb6df2,42,f,high,3600,always,FALSE,790271.0714618876,5824335.963443268,-3.465214176,-2.100295363,-5.007187699,,,,,,
berlin_4e827f61,40,m,low,900,always,FALSE,799441.8731798703,5831072.270076772,-3.421450532,-2.893355007,-3.885159343,,,,,,
berlin_0747a972,56,f,high,2600,always,FALSE,796147.0832122569,5816940.57,-8.738691599,-6.818628666,-9.141300927,,,,,,
bb_bbf76653,70,m,high,3600,always,FALSE,771974.69,5800644.55,-12.87559636,-12.67146699,-12.92860251,,,,,,
berlin_0607e552,42,f,very_low,900,always,FALSE,797882.8297953301,5825814.777552463,-16.18613771,-1.52171771,-16.51782351,,,,,,
berlin_ce85737f,61,f,medium,2000,always,FALSE,795414.2283411992,5823834.097077978,-6.398824743,-3.077409682,-6.127303299,,,,,,
berlin_4fc15bec,69,m,very_high,5600,always,FALSE,811769.9275854006,5820305.530992615,-11.86659606,-7.99566139,-12.96582637,,,,,,
berlin_d0b9fe52,58,f,medium,2000,always,FALSE,802982.0615011416,5826999.5569294635,-8.296508645,-3.366601766,-10.55576212,,,,,,
berlin_fb42c9f1,32,f,medium,3000,always,FALSE,802290.016,5822040.344485359,-8.296706747,-4.063727986,-9.492063825,,,,,,
berlin_1ec35811,40,m,high,3600,always,FALSE,811405.5279807788,5830528.794,-9.414510449,-7.333404029,-10.08560413,,,,,,
berlin_b2620154,25,f,very_low,900,always,FALSE,793753.2094,5820140.551534578,-8.710973953,-7.62383914,-8.385687883,,,,,,
bb_34c5c185,94,m,low,900,always,FALSE,814763.16,5807561.58,-33.15882575,-26.83012569,-32.68883572,,,,,,
berlin_ae121afe,24,m,high,3600,always,FALSE,796450.1661376614,5830455.308,-4.194126878,-2.281362887,-4.395410451,,,,,,
berlin_90b04677,32,f,low,3000,always,FALSE,805017.9760251602,5831427.178383604,-6.963373187,-4.960334578,-6.326220943,,,,,,
berlin_f5931ed3,43,f,very_high,5600,always,FALSE,799328.3436888085,5829356.981,-7.538626307,-1.372407872,-7.538616656,,,,,,
berlin_821c191c,21,f,medium,2000,always,TRUE,799893.9322643012,5827782.205230332,-13.38793824,-1.753983661,-14.30286298,,,,,,
berlin_01b234c6,1,m,high,4600,never,FALSE,794966.6593,5835777.987351915,-7.202939429,-5.591100188,-7.413972111,,,,,,
bb_570c0153,1,m,high,4600,never,FALSE,770235.59,5823310.94,-9.532997743,-9.506230582,-9.653326745,,,,,,
berlin_b47abe5c,58,f,low,900,always,FALSE,799784.1433,5826666.011109313,-20.76946103,-1.688101896,-20.76981571,,,,,,
berlin_55848ca5,54,m,high,3600,always,FALSE,806145.1145253209,5817651.8823162895,-11.05970377,-7.229298776,-12.07949023,,,,,,
berlin_d8f7c2e6,65,m,very_low,500,always,FALSE,796359.8065,5818254.205854161,-17.4479251,-14.93485401,-17.78988336,,,,,,
bb_7538633d,47,m,very_low,500,always,FALSE,793892.01,5840098.43,-24.53024494,-24.34964194,-24.78639574,,,,,,
berlin_1767dea8,10,m,low,2000,never,FALSE,796893.3526,5834850.5943437405,-6.503835589,-5.424082002,-7.129626181,,,,,,
berlin_f76925b8,97,m,medium,1500,always,FALSE,793847.2259741079,5816671.034201658,-10.17729803,-8.828333529,-10.38185663,,,,,,
bb_2b153397,52,f,high,4600,always,FALSE,780606.58,5842827.07,-8.828236109,-8.733887116,-8.611615767,,,,,,
berlin_93a43231,29,f,medium,3000,always,FALSE,799911.0416,5830360.257799655,-3.195149736,-1.36048527,-3.250573764,,,,,,
berlin_0cf1e469,7,m,medium,3600,never,FALSE,796992.6002656885,5823321.514820775,-6.578461687,-1.915703317,-9.365090619,,,,,,
berlin_2807ab4a,24,m,high,3600,always,FALSE,791265.7213339905,5826466.923959633,-5.070366777,-1.568773108,-5.475193074,,,,,,
berlin_af8d82bb,17,m,high,5600,never,FALSE,807027.8847274566,5827514.227370062,-7.663330703,-5.341108321,-8.400727069,,,,,,
bb_1c182c0c,49,f,very_low,500,always,FALSE,788251.95,5793770.42,-9.172536424,-9.172536424,-9.154289758,,,,,,
berlin_307bb6bf,65,m,low,900,always,TRUE,794871.6438067642,5816705.614501103,-12.64706637,-11.46891155,-13.24521614,,,,,,
berlin_5afc6697,97,m,high,3600,always,TRUE,807060.7763596727,5836087.933845582,-8.190440147,-6.615396835,-8.739720978,,,,,,
berlin_bf8d18b4,55,f,high,3600,always,FALSE,799271.5945434785,5826256.274554608,-21.99726808,-1.008649136,-22.06941818,,,,,,
berlin_a41c62a5,70,m,very_low,900,always,TRUE,798786.4686550772,5812710.066,-19.05826519,-16.4163079,-19.54521195,,,,,,
bb_88c334b0,63,f,medium,3000,always,FALSE,844935.11,5811864.39,-29.62116548,-27.09979189,-29.76005706,,,,,,
berlin_6f7529a4,41,m,very_high,5600,always,FALSE,806147.6226219204,5822393.655688359,-8.670969305,-4.581171162,-10.0332675,,,,,,
bb_c75a33e5,43,m,low,2000,always,TRUE,784387.27,5852863.66,-17.35238463,-16.67701637,-16.76730584,,,,,,
berlin_fc04cc7f,65,m,very_low,500,always,FALSE,793385.7531738202,5821540.286372864,-8.709046102,-8.739844618,-8.900026114,,,,,,
berlin_9732348e,15,m,low,2000,never,FALSE,793339.7219754418,5822764.586651006,-4.019459189,-3.018459323,-4.46715547,,,,,,
bb_90dba10f,62,f,medium,1500,always,FALSE,779709.81,5830822.79,-5.294592356,-5.293501459,-5.728731096,,,,,,
berlin_10a2d7d9,32,f,medium,2600,always,FALSE,793721.6315,5820730.637514719,-5.400821446,-3.949697462,-5.248510002,,,,,,
berlin_a0eef32a,22,m,very_low,500,always,FALSE,793764.6826533219,5828817.031544605,-11.82338833,-6.121508771,-16.94541832,,,,,,
bb_08bd7d70,59,m,very_high,5600,always,FALSE,739933.78,5809019.72,-22.40433956,-22.2262939,-22.16085475,,,,,,
bb_d28df9f2,2,f,high,4600,never,FALSE,781231.75,5812189.31,-10.09000549,-8.86470607,-10.56692145,,,,,,
bb_6ffcea3f,17,m,very_low,900,never,TRUE,772020.29,5800565.38,-23.94564117,-23.94549324,-23.97243175,,,,,,
berlin_3bad89c8,62,f,low,1500,always,FALSE,790247.7986,5815455.952092099,-10.40368211,-9.012620597,-10.04533906,,,,,,
berlin_aa2bea3b,48,f,medium,3000,always,FALSE,796284.4416095603,5830713.352991245,-4.165029593,-2.417121081,-4.585239262,,,,,,
berlin_9caee4c8,60,f,high,3600,always,FALSE,806575.4878898179,5832288.696563551,-7.072777939,-5.310517855,-7.314168378,,,,,,
bb_e81f563f,63,f,medium,1500,always,FALSE,782100.88,5810987.11,-15.55688698,-14.29338082,-15.9103691,,,,,,
bb_afdc0952,92,m,low,1500,always,TRUE,779669.19,5807992.94,-17.05577842,-16.14424082,-17.61657632,,,,,,
berlin_254a2a30,2,m,low,2000,never,FALSE,804074.9002179091,5821730.501535565,-11.19312962,-5.747957514,-12.35615977,,,,,,
bb_10f2d278,64,f,medium,3000,always,FALSE,773626.46,5811623.16,-12.5375611,-12.3605135,-12.62648336,,,,,,
berlin_a95b9f9d,64,f,medium,3000,always,FALSE,793767.0353938241,5828791.455430548,-8.597042329,-2.613408962,-10.43327861,,,,,,
berlin_608f3e32,21,m,very_high,5600,always,FALSE,794978.8759608995,5830710.633415469,-4.434932538,-2.589641315,-4.564797888,,,,,,
bb_78c16f00,91,f,low,900,always,FALSE,810687.05,5814226.87,-24.04484114,-18.75252246,-24.59062233,,,,,,
berlin_3cfad8d9,29,f,medium,1500,always,FALSE,786238.9929165344,5834213.924585244,-12.96206378,-12.17875153,-13.67178033,,,,,,
berlin_7a6be0bb,9,m,very_high,5600,never,FALSE,793621.8789070081,5820888.874709407,-4.528820229,-2.98236841,-4.296262069,,,,,,
berlin_b51b76bd,69,m,medium,1500,always,FALSE,801156.2008064149,5822218.444894886,-9.825443137,-4.813204174,-10.98821043,,,,,,
berlin_31e7e948,85,m,low,1500,always,TRUE,799826.2732259255,5817129.769844343,-13.4175705,-9.454802937,-13.34860914,,,,,,
berlin_ba668cef,10,m,high,4600,never,FALSE,805615.3510067998,5830337.798,-5.995053804,-3.908419603,-6.651164484,,,,,,
berlin_ef43b542,49,m,very_high,5600,always,FALSE,797297.2665075569,5831286.537797559,-3.855947881,-2.210370122,-4.268065257,,,,,,
berlin_18f52edb,61,m,high,4600,always,FALSE,800483.8492268362,5823316.2633314375,-10.08265162,-2.124292864,-11.92296238,,,,,,
berlin_50d25ffd,17,m,very_low,900,never,FALSE,806246.3982464294,5827672.311977977,-12.1766932,-9.432375578,-14.1876058,,,,,,
bb_34e78370,53,m,medium,2000,always,TRUE,745398.86,5792019.64,-31.44910075,-31.42751886,-32.1048763,,,,,,
bb_6d1d6573,34,f,medium,3000,always,FALSE,794303.16,5804669.99,-10.53452539,-10.46500867,-10.46770642,,,,,,
bb_192feae9,40,m,very_high,5600,always,FALSE,752250.94,5794878.15,-17.50625337,-17.44638805,-18.7884373,,,,,,
berlin_44f6c3c2,38,f,medium,3000,always,FALSE,795809.5458076592,5824529.893514934,-8.527912861,-2.187935214,-8.341640885,,,,,,
