personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
bb_bcae49f5,41,f,low,900.0,always,false,823625.44,5825447.04,-26.190065000588035,1.0,
berlin_663506e1,61,f,medium,1500.0,always,false,811515.7014899374,5829128.03000155,-10.929609599136581,1.0,
berlin_3cade539,72,m,very_low,500.0,always,false,795432.1545111544,5819828.285184217,-12.067592357337437,1.0,
berlin_72e0d94e,57,f,low,900.0,always,false,798380.4154825407,5829985.149113281,-3.5025045465314553,1.0,
berlin_28c96ede,61,f,medium,3000.0,always,false,796116.6995739236,5832449.323949553,-3.716569468962683,1.0,
berlin_aec24d27,37,f,very_low,1500.0,always,false,792735.9670321186,5827241.02560721,-3.5483628022265017,1.0,
berlin_903bc128,91,m,high,2600.0,always,false,805435.9999508383,5826746.72267855,-5.236299926771377,1.0,
berlin_fb276cd5,40,m,high,2600.0,always,false,799601.9051113268,5827119.522615651,-1.2593869924409846,1.0,
berlin_fcf4a7b5,38,f,low,2000.0,always,false,799823.5183689409,5813304.399921615,-9.751315405485114,1.0,
bb_08e55782,33,m,medium,3000.0,always,false,776367.3,5813657.76,-11.020613013635764,1.0,
bb_962b0fe0,97,m,medium,2000.0,always,true,820735.37,5803648.2,-20.91056816847055,1.0,
berlin_439486bb,5,m,medium,3600.0,never,true,796274.5301003275,5819333.693871072,-4.733611219402608,1.0,
berlin_3808751a,52,f,medium,1500.0,always,false,789253.959698257,5824508.218207758,-3.836826185583552,1.0,
berlin_be41569f,69,m,medium,2600.0,always,false,791901.5982907335,5823900.021132227,-2.0269695415368014,1.0,
bb_75368ba8,58,f,very_low,500.0,always,true,821569.67,5841027.63,-41.06818224776722,1.0,
berlin_8eebfc61,31,f,high,3600.0,always,false,807557.5095440389,5824756.206937027,-6.161104371854791,1.0,
berlin_a0602c46,52,m,low,3000.0,always,false,812767.3505922293,5831264.7605817,-9.092282475383179,1.0,
bb_45b59e48,52,f,low,3000.0,always,false,801316.02,5801396.83,-15.180219590722146,1.0,
berlin_f59f0405,39,f,high,2600.0,always,false,780127.1007982788,5821658.780103692,-5.680895265857827,1.0,
berlin_2ab71c73,50,f,medium,1500.0,always,true,795080.4560937602,5828998.556244632,-2.219328807784611,1.0,
bb_efdae623,38,m,very_high,5600.0,always,true,822797.4,5816885.29,-13.172598836551751,1.0,
berlin_0a067f7d,27,f,high,3600.0,always,false,801742.3803015416,5831287.211954454,-2.271047524706473,1.0,
berlin_f2563724,24,m,very_low,900.0,always,false,797072.1069428282,5828972.01079116,-2.926346318405659,1.0,
