personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
berlin_58959653,28800,teleportedWalk,4,m,medium,never,FALSE,797370.4484537174,5832706.631293341,-22.4
berlin_58a85bfc,28800,teleportedWalk,7,m,medium,never,FALSE,796669.3990732951,5825975.813814535,-15.46333333
berlin_58b2df8f,28800,teleportedWalk,30,f,low,always,FALSE,796207.3573813394,5832118.309952099,-17.69333333
berlin_58ce969c,28800,teleportedWalk,91,m,medium,always,TRUE,794608.3157913816,5827408.418197375,-8.84
berlin_590ed613,28800,teleportedWalk,39,f,very_high,always,FALSE,796378.0595868669,5831084.078232724,-12.66666667
berlin_5950410d,28800,teleportedWalk,65,m,low,always,FALSE,796244.2959158856,5829307.9953112705,-4.246666667
berlin_59b26227,28800,teleportedWalk,67,m,medium,always,FALSE,797853.8691793233,5830827.09,-15.75666667
berlin_59d327ad,28800,teleportedWalk,22,f,medium,always,FALSE,795887.7562286025,5830631.046279826,-9.796666667
berlin_59dca39b,28800,teleportedWalk,97,m,medium,always,TRUE,797843.2336174083,5830165.629,-13.6
berlin_59de54d4,28800,teleportedWalk,30,f,medium,always,FALSE,795013.1312683092,5828520.531816862,-3.47
berlin_59f0c969,28800,teleportedWalk,22,f,medium,always,FALSE,798398.7803418969,5826835.736946251,-17.52333333
berlin_5a333e98,28800,teleportedWalk,39,f,high,always,FALSE,795362.1446886326,5831173.801653954,-12.61
berlin_5a3b7774,28800,teleportedWalk,60,f,high,always,FALSE,795074.7908574617,5830752.487700037,-10.74333333
berlin_5a572aaf,28800,teleportedWalk,57,f,medium,always,FALSE,796235.1605067266,5831992.778,-17.07666667
berlin_5ac23397,28800,teleportedWalk,59,f,medium,always,FALSE,794941.9529714584,5830948.226409908,-11.91666667
berlin_5ac58533,28800,teleportedWalk,36,f,very_low,always,FALSE,794625.7976235107,5832287.690712044,-19.06
berlin_5aca16a5,28800,teleportedWalk,27,f,medium,always,FALSE,800048.1249926835,5826684.010427047,-25.37
berlin_5acfd476,28800,teleportedWalk,53,f,high,always,FALSE,795022.5254355619,5830983.157129642,-11.97
berlin_5adaa15a,28800,teleportedWalk,19,f,very_low,always,TRUE,793714.8862484922,5828755.692011797,-9.98
berlin_5adc92f3,28800,teleportedWalk,8,m,medium,never,FALSE,797603.9163697587,5830976.529872274,-15.4
berlin_5ae6f9ce,28800,teleportedWalk,62,f,medium,always,FALSE,796750.1822119032,5830241.682575296,-9.626666667
berlin_5ae81a41,28800,teleportedWalk,41,f,high,always,FALSE,799135.1839852626,5828692.130762257,-18.20333333
berlin_5aedf020,28800,teleportedWalk,66,m,medium,always,FALSE,797173.7808285148,5831859.392757954,-17.97666667
berlin_5b2356ca,28800,teleportedWalk,34,m,very_low,always,FALSE,798635.6043534502,5829509.614327979,-16.07666667
berlin_5b2af9eb,28800,teleportedWalk,8,m,low,never,FALSE,793473.6031282664,5828412.415013097,-11.38333333
berlin_5b35baad,28800,teleportedWalk,21,f,medium,always,FALSE,799140.9951103368,5827241.721662693,-19.87666667
berlin_5b4c43c8,28800,teleportedWalk,28,m,high,always,FALSE,797190.7542477674,5833066.583691091,-23.79
berlin_5b4c7554,28800,teleportedWalk,94,m,medium,always,TRUE,793774.9833018054,5828114.417277099,-10.24
berlin_5b89e114,28800,teleportedWalk,42,m,medium,always,FALSE,794729.3236490886,5831158.695488028,-13.31333333
berlin_5b9e8355,28800,teleportedWalk,59,f,low,always,FALSE,799014.9661328744,5827669.399,-18.47333333
berlin_5bce1fac,28800,teleportedWalk,33,m,very_low,always,FALSE,793650.7208279464,5828937.598961603,-10.35333333
berlin_5be9c0d7,28800,teleportedWalk,55,f,very_high,always,FALSE,795150.7240585606,5826200.318852889,-13.56333333
berlin_5bef86c8,28800,teleportedWalk,87,m,medium,always,FALSE,796010.9270109817,5830968.718350948,-11.63
berlin_5c2811d0,28800,teleportedWalk,64,f,medium,always,FALSE,794764.2824443377,5827920.543480503,-6.3
berlin_5c3a44d7,28800,teleportedWalk,98,m,medium,always,TRUE,797674.0741147918,5826609.630060913,-15.42333333
berlin_5c435bf7,28800,teleportedWalk,38,m,high,always,FALSE,797025.0964673872,5829507.3179403925,-8.196666667
berlin_5c6d65a5,28800,teleportedWalk,59,m,high,always,TRUE,794010.5818811521,5828101.129478746,-9.12
berlin_5c9ee23e,28800,teleportedWalk,51,f,medium,always,FALSE,795593.9689589301,5829435.974200509,-3.5
berlin_5cb668c7,28800,teleportedWalk,48,f,very_high,always,FALSE,797490.6887384395,5833007.968385758,-24.08666667
berlin_5cc370af,28800,teleportedWalk,39,m,high,always,FALSE,794998.9640988668,5828982.001095647,-3.493333333
berlin_5ccc2bc5,28800,teleportedWalk,8,m,very_high,never,FALSE,796933.7851588996,5831580.907531644,-16.13
berlin_5ccc7b92,28800,teleportedWalk,26,m,high,always,FALSE,794988.2693577916,5830918.902914426,-11.7
berlin_5cd458a4,28800,teleportedWalk,30,f,very_low,always,FALSE,796248.9983327729,5831825.855,-16.24
berlin_5cdd2c72,28800,teleportedWalk,28,f,high,always,FALSE,795626.0771106028,5830746.511,-10.31
berlin_5ceda5ae,28800,teleportedWalk,53,m,high,always,FALSE,798688.1230810727,5829327.450646967,-16.14333333
berlin_5cfd0604,28800,teleportedWalk,34,m,high,always,FALSE,795090.9434938191,5829000.826488017,-3.083333333
berlin_5d0ca71d,28800,teleportedWalk,28,f,medium,always,FALSE,794485.1053471372,5831808.980859761,-16.92333333
berlin_5d20ee7e,28800,teleportedWalk,18,m,very_low,always,FALSE,796219.3482783923,5832175.666745008,-18
berlin_5d23bf66,28800,teleportedWalk,69,m,medium,always,FALSE,796304.7295,5830413.975340429,-9.26
berlin_5d37dc61,28800,teleportedWalk,43,m,very_high,always,FALSE,795798.6666881226,5830459.601283685,-8.856666667
berlin_5d3d948d,28800,teleportedWalk,88,m,very_high,always,FALSE,796989.2031485987,5832873.2207182115,-22.5
berlin_5d5f3cfc,28800,teleportedWalk,56,f,medium,always,FALSE,800010.4400272892,5826686.766251957,-25.18666667
berlin_5d631942,28800,teleportedWalk,35,m,very_low,always,FALSE,796940.7445,5833051.429805453,-23.30666667
berlin_5d775c3c,28800,teleportedWalk,42,f,very_low,always,FALSE,798225.1079599177,5830099.904343785,-15.15666667
berlin_5dcbf6bd,28800,teleportedWalk,36,m,low,always,FALSE,796106.4359726787,5829409.528834705,-4.156666667
berlin_5dee6a21,28800,teleportedWalk,41,m,medium,always,FALSE,798088.9428912479,5826878.590173337,-16.09
berlin_5df401b1,28800,teleportedWalk,97,m,medium,always,TRUE,799238.6484355448,5827066.913269106,-20.71333333
berlin_5e14bba7,28800,teleportedWalk,45,f,high,always,FALSE,798230.9605595629,5830681.519229543,-16.78333333
berlin_5e1a48d4,28800,teleportedWalk,3,m,very_low,never,FALSE,796621.995,5831997.251183077,-17.58
berlin_5e1be716,28800,teleportedWalk,50,f,high,always,FALSE,800040.9977647536,5826848.134,-24.98333333
berlin_5e21bf48,28800,teleportedWalk,6,m,high,never,FALSE,797302.6424515295,5826954.016286047,-12.79666667
berlin_5e28ef9d,28800,teleportedWalk,39,f,very_high,always,FALSE,794555.2560162575,5832446.608059093,-19.95333333
berlin_5e5aa2c8,28800,teleportedWalk,54,f,low,always,FALSE,796282.4087198073,5831489.474833609,-14.56666667
berlin_5e6fcfc7,28800,teleportedWalk,27,m,low,always,FALSE,796718.0495378494,5832701.745959218,-21.23666667
berlin_5e9ee2d8,28800,teleportedWalk,26,f,medium,always,FALSE,798357.7513421181,5826919.370846877,-17.1
berlin_5ea386d9,28800,teleportedWalk,22,m,very_low,always,FALSE,794254.1135872288,5831576.902379672,-16.29333333
berlin_5eb05903,28800,teleportedWalk,64,f,high,always,FALSE,797084.1611212739,5832193.740979181,-19.36
berlin_5eb9155d,28800,teleportedWalk,51,f,very_high,always,FALSE,797122.1653200593,5832604.519799443,-21.41666667
berlin_5ebcdcec,28800,teleportedWalk,34,f,very_low,always,FALSE,795429.3655117262,5828065.051732732,-3.786666667
berlin_5ef4d08e,28800,teleportedWalk,6,m,high,never,FALSE,795182.1017547823,5826311.0855025705,-12.96666667
berlin_5efacf9d,28800,teleportedWalk,62,f,medium,always,FALSE,799714.5658,5827933.641177047,-21.65
berlin_5f0ea15d,28800,teleportedWalk,40,f,medium,always,FALSE,797765.3701301252,5831251.158644597,-17.03
berlin_5f276389,28800,teleportedWalk,88,m,high,always,TRUE,794990.9403302004,5828002.508798686,-5.183333333
berlin_5f28ad57,28800,teleportedWalk,64,f,medium,always,FALSE,798495.4936519883,5827195.071342495,-16.96333333
berlin_5f2febd3,28800,teleportedWalk,28,f,medium,always,FALSE,797711.2218242824,5828849.831146925,-10.80666667
berlin_5f3965fd,28800,teleportedWalk,19,m,high,always,FALSE,795811.5673677598,5831204.200841698,-12.72333333
berlin_5f3eaed8,28800,teleportedWalk,28,f,low,always,FALSE,796827.1971397076,5832493.142259163,-20.36
berlin_5f5c4f40,28800,teleportedWalk,43,f,low,always,FALSE,797652.8009295547,5829788.085112685,-11.76666667
berlin_5f67df69,28800,teleportedWalk,69,m,medium,always,FALSE,795711.6208126678,5831134.077511247,-12.33
berlin_5f692fdd,28800,teleportedWalk,26,m,medium,always,FALSE,796763.2826191017,5832790.460621913,-21.74333333
berlin_5f8ae3df,28800,teleportedWalk,36,f,high,always,FALSE,794133.5212224163,5829122.954,-8.023333333
berlin_5f935487,28800,teleportedWalk,26,m,medium,always,FALSE,795112.4379,5830268.618444539,-8.28
berlin_5f974911,28800,teleportedWalk,74,m,medium,always,FALSE,793308.3153738996,5828287.555753059,-12.34666667
berlin_5fefcb1d,28800,teleportedWalk,60,m,medium,always,FALSE,794499.8079,5828627.099159069,-5.943333333
berlin_60141429,28800,teleportedWalk,22,f,high,always,FALSE,798251.2985,5829834.279342503,-14.7
berlin_6030e145,28800,teleportedWalk,28,f,very_low,always,FALSE,795394.9045440855,5830131.3632382685,-7.22
berlin_603dea3f,28800,teleportedWalk,46,f,very_high,always,FALSE,796170.9561,5831071.864,-12.32
berlin_603f9d52,28800,teleportedWalk,52,m,very_high,always,FALSE,795718.0303144638,5829240.424921772,-2.513333333
berlin_6048da4a,28800,teleportedWalk,53,f,high,always,FALSE,795126.2559538013,5829091.583,-3.143333333
berlin_604a7595,28800,teleportedWalk,41,m,medium,always,FALSE,794666.5295082702,5828984.935791606,-5.163333333
berlin_604f4327,28800,teleportedWalk,35,m,medium,always,FALSE,798135.6884926739,5829107.096248239,-13.12666667
berlin_604f780e,28800,teleportedWalk,59,f,very_low,always,FALSE,795703.2040594331,5829346.7194124395,-3.05
berlin_6062f2a2,28800,teleportedWalk,7,m,low,never,TRUE,793733.3614994169,5828473.657346503,-10
berlin_6064eb51,28800,teleportedWalk,46,f,very_low,always,FALSE,794291.2477736911,5829211.770652184,-7.363333333
berlin_607b59eb,28800,teleportedWalk,55,m,medium,always,FALSE,797488.8538758061,5828840.326459472,-9.65
berlin_607f8eec,28800,teleportedWalk,17,m,medium,never,FALSE,798314.9985314015,5828989.468926827,-13.98666667
berlin_608a529e,28800,teleportedWalk,27,f,low,always,FALSE,794850.8444710954,5830113.207430768,-8.113333333
berlin_608e68ea,28800,teleportedWalk,14,m,very_high,never,FALSE,796268.8498966753,5832047.926469978,-17.39
berlin_608f3e32,28800,teleportedWalk,21,m,very_high,always,FALSE,794978.8759608995,5830710.633415469,-10.68
berlin_609301f5,28800,teleportedWalk,49,f,very_low,always,FALSE,795820.8123707594,5830878.512768087,-11.03666667
berlin_60a4a83f,28800,teleportedWalk,19,f,low,always,FALSE,797451.2862491588,5828887.958089266,-9.466666667
berlin_60ac3a75,28800,teleportedWalk,35,m,very_high,always,FALSE,795504.1625679733,5831193.355968954,-12.65
berlin_60edc11a,28800,teleportedWalk,28,f,very_low,always,FALSE,797669.7221361657,5832003.436001518,-19.89333333
berlin_60f06c92,28800,teleportedWalk,15,m,very_high,never,FALSE,794072.4246765708,5827770.520987687,-9.623333333
berlin_60f7003b,28800,teleportedWalk,51,f,very_high,always,FALSE,793912.6776621873,5832491.956942555,-21.35333333
berlin_6106223b,28800,teleportedWalk,89,m,low,always,FALSE,794348.4061779942,5831949.224472907,-17.86333333
berlin_6121e418,28800,teleportedWalk,31,f,high,always,FALSE,793772.5024367284,5827996.799373847,-10.47
berlin_6136297f,28800,teleportedWalk,61,f,high,always,FALSE,799407.0773828279,5826853.003929093,-21.98666667
berlin_613ece5d,28800,teleportedWalk,39,f,high,always,FALSE,794432.2307436966,5831619.544731616,-16.11
berlin_6141fe58,28800,teleportedWalk,64,m,high,always,TRUE,795711.4929703537,5829270.293029678,-2.663333333
berlin_61476156,28800,teleportedWalk,26,m,high,always,FALSE,793916.2934567123,5831987.146542043,-18.99333333
berlin_6149594a,28800,teleportedWalk,4,m,medium,never,FALSE,796923.5774837167,5831508.181028563,-15.76333333
berlin_61546d52,28800,teleportedWalk,67,m,medium,always,TRUE,799274.1549014209,5828622.134,-18.93666667
berlin_616a8b0d,28800,teleportedWalk,18,f,low,always,FALSE,798912.6835884997,5828162.836075362,-17.32666667
berlin_6174d7e2,28800,teleportedWalk,10,m,very_low,never,FALSE,797775.0508752645,5827436.318078489,-13.09666667
berlin_6182683b,28800,teleportedWalk,60,m,very_low,always,TRUE,794408.7888537231,5828827.037768058,-6.38
berlin_6191bf4e,28800,teleportedWalk,48,m,very_low,always,FALSE,797050.4389120543,5832159.340416761,-19.13
berlin_6194542a,28800,teleportedWalk,4,m,medium,never,FALSE,794307.6742,5831688.847,-16.7
berlin_619510c3,28800,teleportedWalk,21,m,very_low,always,FALSE,795674.6562270587,5829288.435293453,-2.733333333
berlin_61be44b0,28800,teleportedWalk,30,m,medium,always,FALSE,800207.4846582942,5826738.421131843,-26.00666667
berlin_61bebd81,28800,teleportedWalk,75,m,high,always,TRUE,798183.6466588217,5830316.044124563,-15.51666667
berlin_61c42f26,28800,teleportedWalk,64,m,high,always,FALSE,797087.7678295324,5832389.710850302,-20.31
berlin_61d4b9cb,28800,teleportedWalk,33,f,very_high,always,FALSE,798710.9388821753,5828438.891523586,-16.08333333
berlin_61e2e7f7,28800,teleportedWalk,51,f,low,always,FALSE,793522.4555,5828691.382886876,-10.98666667
berlin_61fee24d,28800,teleportedWalk,59,m,high,always,FALSE,798588.8913125468,5829563.806235316,-15.91333333
berlin_6226d15a,28800,teleportedWalk,75,m,low,always,TRUE,795810.3655968228,5831812.744834482,-15.88
berlin_62509528,28800,teleportedWalk,54,m,high,always,FALSE,794848.8828,5830700.338355154,-10.86666667
berlin_6250b991,28800,teleportedWalk,54,f,very_high,always,FALSE,797041.6486784739,5828792.274744539,-7.316666667
berlin_6257176a,28800,teleportedWalk,18,f,low,always,FALSE,798766.7275684705,5829431.462,-16.65
berlin_62615e5e,28800,teleportedWalk,26,m,high,always,FALSE,793776.4638496966,5828628.689164728,-9.686666667
berlin_6275d739,28800,teleportedWalk,18,m,high,always,FALSE,796252.9593537218,5830328.835428414,-8.75
berlin_628a4d77,28800,teleportedWalk,55,f,very_high,always,FALSE,796395.5881799737,5831900.692482041,-16.78333333
berlin_62948aa1,28800,teleportedWalk,62,m,medium,always,FALSE,795094.8273489147,5830256.011680316,-8.25
berlin_629e8095,28800,teleportedWalk,12,m,medium,never,FALSE,796418.6319017529,5831747.674694263,-16.04
berlin_629fb0aa,28800,teleportedWalk,52,m,medium,always,FALSE,797449.3756943054,5831349.410333132,-16.42333333
berlin_62b729ad,28800,teleportedWalk,61,f,high,always,FALSE,794686.5670869095,5831112.675363713,-13.17
berlin_62f8b779,28800,teleportedWalk,22,f,very_low,always,FALSE,794873.1667,5831118.881965737,-12.87
berlin_6303f437,28800,teleportedWalk,44,m,low,always,FALSE,797250.6428040338,5832581.595495356,-21.55666667
berlin_63088e45,28800,teleportedWalk,43,f,very_low,always,FALSE,794635.6123901845,5831781.877077821,-16.53
berlin_631c0b45,28800,teleportedWalk,7,m,very_high,never,FALSE,797265.1671946938,5829025.717719638,-8.586666667
berlin_63453f5a,28800,teleportedWalk,57,f,medium,always,FALSE,795305.3703,5832212.610984887,-18.01333333
berlin_635b7935,28800,teleportedWalk,76,m,medium,always,FALSE,798377.1458644185,5829107.154017921,-14.37
berlin_63655c67,28800,teleportedWalk,37,m,high,always,FALSE,798414.0534694723,5828368.255549336,-14.59666667
berlin_6384f3ff,28800,teleportedWalk,66,m,very_low,always,FALSE,799253.6162835914,5828568.242202954,-18.84333333
berlin_638d6450,28800,teleportedWalk,24,f,very_low,always,FALSE,797750.2408719172,5829857.587393902,-12.38333333
berlin_6392467d,28800,teleportedWalk,23,f,very_high,always,FALSE,794060.2144644475,5829209.918885787,-8.506666667
berlin_63c45499,28800,teleportedWalk,44,m,high,always,FALSE,794097.1784018537,5827942.785431126,-9.06
berlin_63d85752,28800,teleportedWalk,2,m,medium,never,FALSE,797955.7265419243,5832318.354,-22.07333333
berlin_63da9a10,28800,teleportedWalk,38,m,medium,always,FALSE,796656.4927,5829707.183218465,-7.23
berlin_63db4e36,28800,teleportedWalk,51,f,medium,always,FALSE,798471.0675453468,5829561.096115786,-15.32
berlin_63f794bd,28800,teleportedWalk,18,m,low,always,FALSE,794206.0215917277,5831245.173295478,-14.88666667
berlin_6412d9a9,28800,teleportedWalk,30,f,medium,always,FALSE,794936.6078,5829165.567736328,-4.186666667
berlin_641fa06a,28800,teleportedWalk,33,m,high,always,FALSE,797157.6164150739,5830025.208799033,-10.28333333
berlin_644ad96f,28800,teleportedWalk,22,f,very_low,always,FALSE,793529.0787533035,5832215.856445363,-21.02333333
berlin_6488d6dc,28800,teleportedWalk,8,m,medium,never,FALSE,793466.0048631397,5831994.094256664,-20.23
berlin_648a0f27,28800,teleportedWalk,80,m,very_low,always,FALSE,796839.4241189535,5832849.752396348,-22.15
berlin_648d459b,28800,teleportedWalk,45,f,medium,always,FALSE,797416.1029365599,5829985.306873154,-11.23
berlin_648dad9d,28800,teleportedWalk,40,f,medium,always,FALSE,794042.611,5829094.324281172,-8.453333333
berlin_64a8baac,28800,teleportedWalk,47,f,low,always,FALSE,795765.5709928772,5829247.983371668,-2.606666667
berlin_64afe8e0,28800,teleportedWalk,20,f,very_low,always,FALSE,796029.0058444988,5829553.292122827,-4.586666667
berlin_64b4d5db,28800,teleportedWalk,65,m,very_high,always,FALSE,795725.6567048358,5829321.482384786,-2.936666667
berlin_64c2cb97,28800,teleportedWalk,39,f,very_high,always,FALSE,795785.3630362048,5830458.221017804,-8.843333333
berlin_64d7fd46,28800,teleportedWalk,33,f,medium,always,FALSE,794190.0084719484,5827209.965,-11.03
berlin_64d98cc7,28800,teleportedWalk,55,m,medium,always,FALSE,795198.7643,5829061.921213439,-2.743333333
berlin_64dee0b3,28800,teleportedWalk,68,m,low,always,FALSE,796034.8769399817,5831184.3,-12.75666667
berlin_64ede453,28800,teleportedWalk,43,m,very_high,always,FALSE,798312.6614842348,5829710.617892322,-14.77
berlin_64f6aa53,28800,teleportedWalk,90,m,high,always,TRUE,796679.8169739033,5831407.364,-14.78
berlin_65061ce8,28800,teleportedWalk,43,f,medium,always,FALSE,796722.7737666697,5832902.850555402,-22.25333333
berlin_65288ef4,28800,teleportedWalk,16,m,very_high,never,FALSE,795728.8573,5831449.086835384,-13.97
berlin_653ba4cd,28800,teleportedWalk,5,m,medium,never,FALSE,794793.0952961893,5830500.756291652,-10.03666667
berlin_65496aea,28800,teleportedWalk,9,m,very_low,never,FALSE,797731.1999766717,5829847.794082209,-12.27
berlin_6550c0ca,28800,teleportedWalk,93,m,high,always,FALSE,796409.3188,5830862.381359561,-11.63
berlin_6599a114,28800,teleportedWalk,52,f,medium,always,FALSE,800146.1439763601,5827459.335578965,-24.42
berlin_65ab611f,28800,teleportedWalk,51,m,medium,always,FALSE,796507.6578070582,5830559.647007731,-10.38333333
berlin_65bf3bd2,28800,teleportedWalk,36,f,medium,always,FALSE,792795.9021857445,5828310.403380511,-14.94666667
berlin_65c2d524,28800,teleportedWalk,2,m,very_low,never,FALSE,793833.3369019157,5828953.252218168,-9.416666667
berlin_65d8d820,28800,teleportedWalk,76,m,low,always,TRUE,797336.9116742007,5831439.400081763,-16.49
berlin_65dd731a,28800,teleportedWalk,7,m,very_low,never,FALSE,794769.1307412048,5828999.473935082,-4.663333333
