person,timeCar,distCar,expSum
bb_e37d4c4c,5226.824000,73309.290000,2.40387449348582e-14
berlin_dbe8db7a,2330.266000,34722.660000,4.86331624291170e-08
bb_27a870a0,1071.812000,18510.820000,1.07918738844423e-05
bb_3673ca6d,1071.812000,18510.820000,0.000115395097431082
bb_47cfa575,1071.812000,18510.820000,9.63734203658110e-06
bb_ac0acb03,1071.812000,18510.820000,1.53800500186834e-06
bb_40ee4703,2503.322000,34819.950000,8.72709374567979e-08
bb_b2767ac0,2503.322000,34819.950000,2.88171967787180e-07
bb_f4f218a4,4479.584000,107395.090000,5.09614828008394e-17
berlin_27bd3f21,2715.055000,38417.250000,2.62333451152530e-08
berlin_3ca895d7,2715.055000,38417.250000,4.66711314672621e-16
berlin_ebdfd500,3276.422000,42841.420000,5.22303391495879e-10
bb_170bd8b4,4463.796000,65977.830000,2.92877259111079e-14
bb_5321f5f4,6691.590000,79200.770000,3.69511742068196e-21
bb_84869a35,4448.793000,60473.050000,1.16823238870640e-15
bb_e9f1739a,2005.241000,29674.450000,1.67413089229658e-09
berlin_9eb30953,3664.237000,53718.040000,5.97461099805945e-10
berlin_11ae9534,2842.133000,44610.120000,1.54188509031670e-09
berlin_37eb2035,4422.445000,58489.530000,7.53549391461191e-11
berlin_5453b85b,4422.445000,58489.530000,2.55826876889880e-15
berlin_b3cbe4e4,4422.445000,58489.530000,5.54641655262133e-24
bb_a64722c9,1997.146000,27247.510000,3.03119103534964e-07
berlin_0402bbc6,2531.176000,37145.290000,6.19362562208235e-09
berlin_67241bb9,2531.176000,37145.290000,6.07773624545922e-09
berlin_70b809f7,2531.176000,37145.290000,5.37360017472030e-10
berlin_7aa554f9,2531.176000,37145.290000,1.69883382294063e-23
berlin_c6cdce0b,3672.957000,46023.490000,1.45145673038252e-14
bb_fa11bc4a,4943.876000,58857.240000,1.68408769220670e-18
berlin_4d1cb3b1,3619.425000,53966.100000,7.54181912738165e-16
berlin_558e1089,3619.425000,53966.100000,9.52617689978993e-22
berlin_811ad416,3619.425000,53966.100000,1.05730318835588e-21
berlin_9d7cf66c,3619.425000,53966.100000,4.49073879181640e-12
berlin_d0b63372,3619.425000,53966.100000,1.32803290224400e-13
berlin_e3860a69,3619.425000,53966.100000,1.25172952192261e-21
berlin_ffd33e5f,3619.425000,53966.100000,2.88181462259322e-12
berlin_9fa364d2,3055.819000,41609.710000,4.81305683470668e-09
berlin_ff330f56,3055.819000,41609.710000,1.77067043389085e-08
berlin_304a75ad,2663.393000,37561.390000,1.22655199491899e-07
berlin_f7357da2,2663.393000,37561.390000,8.18944561027962e-16
bb_8e33f2c2,2171.462000,31440.030000,2.05258505317306e-13
berlin_525c3db6,3364.328000,43153.370000,1.33604914073436e-09
berlin_e97f3ac9,3364.328000,43153.370000,1.38520231315730e-08
berlin_f6816620,3364.328000,43153.370000,3.54899474769264e-10
berlin_29928149,3624.026000,45499.660000,1.62892660772838e-14
berlin_94f50494,3624.026000,45499.660000,1.32991695221068e-12
berlin_9ac5ba4d,4735.172000,66888.120000,9.01125738416980e-17
berlin_8224670e,3626.546000,56343.860000,1.33816979017514e-11
berlin_9dc5a716,3626.546000,56343.860000,6.78366575262234e-14
berlin_b9cd2c13,3626.546000,56343.860000,7.64415392303188e-11
berlin_cf71a4f9,3626.546000,56343.860000,1.57642340529964e-09
berlin_eb888d59,3626.546000,56343.860000,1.25741465058296e-09
berlin_44af3391,2015.149000,31688.630000,3.03199096984190e-13
bb_305aa2f5,3115.964000,44774.150000,1.03641530824734e-08
bb_7247dd5f,3115.964000,44774.150000,9.32458552107892e-09
berlin_7e427ddc,4037.835000,47496.870000,2.64351189930391e-10
berlin_fde10c31,4037.835000,47496.870000,8.49003771661338e-10
bb_5a918f63,4260.935000,66142.350000,3.29219740051586e-14
bb_ee949634,4260.935000,66142.350000,1.12845248903957e-18
berlin_e4681470,3845.692000,47076.820000,4.84949651195279e-15
bb_95058859,7741.085000,128552.300000,5.84435252136072e-48
bb_f634887b,6552.231000,110170.530000,6.30058074634880e-17
berlin_ddf8b204,2559.419000,47256.380000,1.36866337628562e-07
bb_372d027d,2423.152000,34699.560000,3.80433567310229e-08
bb_71cbb0cf,2423.152000,34699.560000,4.13233401111016e-08
bb_41a1aa8b,2373.149000,34419.860000,1.92136796283447e-09
berlin_434e4ad9,3412.268000,43357.750000,1.11576980588956e-09
berlin_528c395a,3412.268000,43357.750000,8.31230109437108e-28
berlin_7b2ef76c,3412.268000,43357.750000,4.07844695970635e-09
berlin_7c930dd1,3412.268000,43357.750000,2.43601944571126e-10
berlin_a88c8838,3412.268000,43357.750000,9.65862956560704e-14
berlin_af8c4bc3,3412.268000,43357.750000,8.83349165655198e-14
berlin_b4162241,3412.268000,43357.750000,2.95593069617335e-10
berlin_e66a262a,3412.268000,43357.750000,8.34022067237615e-14
berlin_fd39c6c7,3412.268000,43357.750000,5.38150883885545e-12
bb_36b1b94a,4621.895000,69351.000000,3.59682674271795e-13
bb_85de2cd0,1968.186000,27040.210000,7.89069948108933e-06
bb_070f962e,2002.007000,29688.500000,2.20590748993613e-08
bb_7d14cfbc,3785.092000,58751.900000,2.56893162943417e-17
bb_ba495143,6218.097000,110170.710000,8.29376218655438e-25
bb_0c69ebf4,2564.494000,41706.180000,2.48573979927081e-08
berlin_c0eb5c35,2867.271000,52430.490000,7.49684286691734e-11
bb_358d2893,4480.522000,98964.820000,1.57501437723662e-13
berlin_59765f66,4706.679000,54252.530000,4.56279311761698e-11
bb_ccf2f657,2857.925000,36988.980000,5.74907340484965e-16
berlin_68bfb16f,3765.883000,46316.750000,1.34086215638748e-11
berlin_f619e909,3765.883000,46316.750000,1.03973908238158e-09
bb_479f0438,1620.403000,25520.670000,7.18182216112326e-06
berlin_8307e0de,4481.072000,58579.410000,6.69451122973832e-11
berlin_2ac4fe52,4203.747000,64685.430000,2.99665093634583e-12
berlin_740d6714,4203.747000,64685.430000,2.97271096747977e-12
berlin_9abc9aaf,4203.747000,64685.430000,2.31033716290232e-39
berlin_a2594bf7,4203.747000,64685.430000,4.10275956839181e-13
berlin_cceec806,4203.747000,64685.430000,1.76013335120052e-18
berlin_da939ccb,4203.747000,64685.430000,2.78870233435015e-13
berlin_ea01931a,4203.747000,64685.430000,1.73529541453355e-25
bb_336e337e,2398.469000,44649.650000,1.79939826198234e-09
berlin_40576417,4439.615000,62146.310000,4.09542364080036e-14
berlin_a9031022,4439.615000,62146.310000,7.01287478912419e-16
berlin_621a215b,3429.862000,68613.370000,4.93613888037493e-40
berlin_be2fab45,3679.270000,62652.350000,5.30366637223085e-13
bb_116ce986,4326.839000,55989.750000,3.75747408803905e-23
bb_c240b7f2,4326.839000,55989.750000,2.52693431749712e-13
berlin_28e1295c,4443.026000,69520.550000,1.15746806026500e-16
berlin_37a36680,4443.026000,69520.550000,1.15528451841811e-16
berlin_60efca6c,4443.026000,69520.550000,6.99777095368150e-14
berlin_99a45e4c,4443.026000,69520.550000,1.52387667279071e-19
berlin_2eccb40e,4067.388000,63039.310000,1.06073592733985e-24
berlin_587da487,4324.172000,65769.910000,5.22030207929193e-40
berlin_73b62e10,4067.388000,63039.310000,8.68455560251193e-13
berlin_6842cd88,4324.172000,65769.910000,1.73328446353233e-12
berlin_9814cd3f,4324.172000,65769.910000,5.31064115479951e-11
berlin_afcc46e2,4324.172000,65769.910000,1.93441261159740e-13
berlin_f7937e01,4324.172000,65769.910000,7.50449923331341e-26
berlin_f810f093,4324.172000,65769.910000,5.63427676242623e-11
bb_df6e3a1c,4479.292000,66780.880000,7.78663615607574e-12
berlin_609ed246,3907.408000,61575.480000,1.86456086084015e-12
berlin_e9a75861,3178.028000,41530.970000,1.38701796483752e-17
berlin_afeac81a,2033.021000,31786.190000,6.34974736069224e-07
berlin_1d42e562,2918.700000,39957.380000,1.30768045001880e-12
berlin_3ebe8613,2918.700000,39957.380000,2.36593556294394e-08
berlin_51665ff1,2918.700000,39957.380000,2.85109761774844e-09
berlin_87bff8c5,2918.700000,39957.380000,1.64252005578290e-12
berlin_87e695d6,2918.700000,39957.380000,1.76243445115669e-09
berlin_9f412a4e,2918.700000,39957.380000,2.13608319458525e-09
berlin_b8a0f2d6,2918.700000,39957.380000,2.17732867425616e-09
berlin_d18fd7e7,2918.700000,39957.380000,1.76369564696087e-25
berlin_27f09067,4060.760000,47583.020000,5.94438908604156e-11
berlin_5cbffe78,4060.760000,47583.020000,9.28501816496037e-10
berlin_6b696dbd,4060.760000,47583.020000,3.26942585723190e-10
berlin_9a00e292,4060.760000,47583.020000,1.84082380161876e-15
berlin_fef87f8f,4060.760000,47583.020000,1.74122476982653e-20
berlin_4c28a36a,3203.810000,41383.470000,1.72707658706041e-11
berlin_9a3f023c,3203.810000,41383.470000,3.92174049672543e-13
bb_79ef1324,2569.615000,41814.030000,8.51350669082236e-17
berlin_345e5d68,5412.544000,63526.370000,4.71754390472409e-20
berlin_69e57696,2482.310000,36091.410000,5.44423088355704e-07
berlin_6c9fbdef,2482.310000,36091.410000,7.63492806194914e-10
berlin_e5910b81,2482.310000,36091.410000,2.57397497977293e-11
bb_2ae80b33,4721.948000,77790.680000,2.77239661897108e-21
bb_8fd2c6b4,2881.818000,37160.010000,1.71826844933828e-10
bb_cde857c7,4614.984000,73293.720000,4.53227168541671e-44
bb_32ed3071,4541.727000,67312.420000,5.74512793031101e-12
bb_3f4d53f9,4541.727000,67312.420000,6.97342612790082e-14
bb_4ab92dd5,4541.727000,67312.420000,6.62059262547181e-13
bb_b9e12d39,4541.727000,67312.420000,1.39930508034341e-16
bb_1b7f2486,4661.371000,69126.910000,9.01090074605312e-20
berlin_0052cc2a,3779.779000,57875.370000,2.56018501199758e-10
berlin_55344dfd,3779.779000,57875.370000,2.40917188227617e-10
berlin_ec0dd7ef,3779.779000,57875.370000,1.15001678959480e-12
bb_a181d344,2401.370000,44671.530000,6.27038341272610e-09
berlin_0ca0b0aa,4072.559000,47741.910000,1.48028711114549e-20
berlin_3e84e698,4072.559000,47741.910000,8.52743040964716e-10
berlin_51da717a,4072.559000,47741.910000,1.37536333688141e-20
berlin_56b1941c,4072.559000,47741.910000,5.50026125001514e-11
berlin_887c01ed,4072.559000,47741.910000,1.70062500396837e-13
berlin_b01ff673,4072.559000,47741.910000,9.19844602597559e-10
berlin_b45f3b85,4072.559000,47741.910000,5.71287136264049e-11
berlin_77575f50,3093.675000,41682.250000,2.07381244839252e-11
bb_72938852,2315.563000,39966.810000,7.05651997819256e-07
berlin_4acc2c30,4120.719000,48457.390000,8.14367625589648e-21
berlin_ad045257,4120.719000,48457.390000,2.77096700462051e-12
bb_312f3626,2224.715000,30416.180000,2.88094313550358e-13
bb_735a9592,2440.902000,34811.250000,1.23369666498592e-09
bb_a1ebd970,2224.715000,30416.180000,4.07981463205964e-07
bb_f41da0ef,2224.715000,30416.180000,8.05185864981556e-20
bb_b7f391ec,4670.778000,77319.030000,7.85512036668250e-15
berlin_9db364b7,2171.771000,34442.160000,2.54988315445472e-07
berlin_fd6a7ee1,2171.771000,34442.160000,3.77697560394938e-09
berlin_3e1e8111,3641.906000,54423.640000,1.82585409372025e-11
berlin_fd9aaf06,4171.019000,65564.030000,1.02985221625567e-10
bb_8cab560c,3578.851000,87130.890000,1.75604132175056e-30
bb_57678db5,3514.344000,74906.350000,6.07905317142962e-13
berlin_101196d8,4087.057000,47838.630000,6.10068172449962e-11
berlin_531472c5,4087.057000,47838.630000,1.37245018049770e-11
berlin_75a84356,4087.057000,47838.630000,3.50626770317765e-12
berlin_d8b3ea03,4087.057000,47838.630000,3.25351545411911e-12
berlin_da7bd636,4087.057000,47838.630000,1.88063845999945e-15
berlin_f740f7e5,4087.057000,47838.630000,5.08571227541593e-11
bb_5d7dbf6e,1194.635000,15655.240000,1.63490322877901e-05
bb_aefd076c,1194.635000,15655.240000,1.71218352586473e-05
bb_eea6fbaf,1194.635000,15655.240000,0.000328132837229841
berlin_2dae7681,3967.193000,47130.940000,3.08293414537978e-20
berlin_677f0887,3967.193000,47130.940000,2.21498775454167e-11
bb_1fd1e5ce,2626.056000,36714.150000,3.28263719843147e-07
bb_fc9b00dd,2210.747000,31337.790000,1.93552818322229e-13
berlin_569d765c,4036.269000,57304.990000,3.81120336198523e-10
bb_b388e177,4686.796000,93071.230000,7.63560035892944e-34
berlin_1fbc7d26,2132.515000,34203.820000,2.92214313355069e-07
berlin_a7310230,2132.515000,34203.820000,4.35746257463890e-08
berlin_7947540e,2760.625000,39709.510000,5.08505837055167e-09
berlin_a8dd39af,2760.625000,39709.510000,1.29288357288380e-10
berlin_bdbe9bf1,2760.625000,39709.510000,1.20990262019073e-10
berlin_0d6473c8,3649.870000,45283.340000,3.86551638180315e-10
berlin_2eca2c3d,3649.870000,45283.340000,9.24503978522844e-11
berlin_291613e2,3213.367000,41910.560000,2.90326363612280e-08
berlin_0e0815d8,4037.499000,47655.720000,6.12637610934979e-11
berlin_1e637cbc,4037.499000,47655.720000,1.74972990854955e-15
berlin_8587ab83,4037.499000,47655.720000,3.48098849020199e-12
berlin_ad8611b6,4037.499000,47655.720000,1.39365887109127e-11
bb_e68ea577,2785.228000,39188.190000,3.28469494184232e-12
berlin_f43a62e0,4359.129000,52660.370000,1.73362560433986e-12
berlin_54ef8f74,3636.270000,56954.520000,5.74257992846444e-14
berlin_6d91654b,4048.900000,48000.400000,1.62872808567400e-13
berlin_5e1e8c53,3636.270000,56954.520000,4.41174275561421e-10
bb_d98c05b1,5481.671000,80596.770000,3.53189611334564e-49
berlin_a690dd65,4120.199000,64768.210000,3.12555875208823e-12
bb_bb7603fa,4491.778000,60924.640000,2.89252511385546e-18
bb_e861c59f,4491.778000,60924.640000,1.08496157437288e-15
berlin_262aa375,3372.458000,43154.500000,1.15977295375368e-09
berlin_4a196bb3,3372.458000,43154.500000,5.36852351275450e-12
berlin_7ed802d0,3372.458000,43154.500000,1.07525553654046e-09
berlin_810afc56,3372.458000,43154.500000,5.77897867211179e-12
bb_d3be6766,4615.680000,67586.460000,1.87113126473750e-19
bb_b38d6acf,4206.521000,93600.600000,1.84396162537620e-53
berlin_53f63b63,3512.016000,44873.650000,3.36398648920230e-14
berlin_98fb5adb,3512.016000,44873.650000,2.42099355807927e-12
berlin_1332ead5,3366.182000,49648.680000,4.38371191148668e-20
berlin_5b2af9eb,3366.182000,49648.680000,8.95235399164280e-11
berlin_6b36baa7,3366.182000,49648.680000,7.27601053871741e-09
berlin_85cf2647,3366.182000,49648.680000,4.77189112206817e-10
berlin_8b3f24f4,3366.182000,49648.680000,8.81108110661433e-31
berlin_9c81d52d,3366.182000,49648.680000,8.61007646076008e-13
berlin_c5485fc9,3366.182000,49648.680000,3.83450672991660e-10
berlin_e14bd761,3366.182000,49648.680000,8.24006105775650e-13
berlin_edbabb87,3366.182000,49648.680000,1.03986844817529e-10
berlin_7c9e4f08,4310.315000,49534.230000,2.09652519071758e-11
berlin_b0beb2f1,4310.315000,49534.230000,1.07655564154843e-10
bb_6a6d76d6,5441.316000,107843.290000,2.60989428731242e-22
bb_5ff167e6,5599.050000,77151.690000,2.23148226525654e-47
berlin_04190e3d,3082.211000,47449.680000,5.93497750631581e-14
berlin_0fab87ac,3082.211000,47449.680000,6.04746003334365e-14
berlin_620e3463,3082.211000,47449.680000,5.02230429439196e-14
bb_0932f897,4704.832000,77947.170000,4.17317546888364e-18
berlin_059b6b51,4587.997000,51010.990000,1.39797803601391e-12
berlin_6a920f0a,3783.874000,57988.320000,3.31922809384275e-11
berlin_4a1666af,4587.997000,51010.990000,2.69121150122940e-13
berlin_8e6227e4,4587.997000,51010.990000,6.10749643640713e-12
berlin_9b523707,4587.997000,51010.990000,1.10811297959642e-12
berlin_ae73a070,3783.874000,57988.320000,2.41871447155139e-14
berlin_22d829cc,3488.540000,69068.110000,2.96536670090335e-15
berlin_b0703e9d,3488.540000,69068.110000,1.59450615528177e-11
bb_2b87149e,5197.547000,97705.880000,2.41403286198324e-17
berlin_2f01d227,3162.916000,41643.730000,3.03884815553488e-08
berlin_6fe50451,3162.916000,41643.730000,1.75974047157637e-11
berlin_b65c8881,3162.916000,41643.730000,1.33774483797261e-08
berlin_2f5092d3,3504.016000,44806.060000,4.08319642787315e-11
berlin_462ba87c,3504.016000,44806.060000,6.49559498139777e-09
berlin_f36f4057,3504.016000,44806.060000,4.13830959891783e-14
bb_d89a5321,10550.891000,162459.970000,3.61267362166294e-37
berlin_e81d7696,3461.471000,44001.530000,3.45485912788947e-28
berlin_572ed777,2819.342000,48030.500000,1.87395009891719e-08
berlin_eaa72122,3898.715000,61106.880000,6.79658117621761e-15
berlin_4cb85058,3347.784000,42073.760000,3.78100762797501e-10
berlin_2a58ff0d,3973.059000,47280.770000,2.12535436194894e-20
berlin_001c00ac,3573.357000,45024.430000,2.11443451165988e-09
berlin_84a7ccaf,3973.059000,47280.770000,8.71632559483771e-11
berlin_08e4d299,3573.357000,45024.430000,2.15397650045014e-14
berlin_ca8378c8,3973.059000,47280.770000,4.95834330245813e-12
berlin_174a5079,3573.357000,45024.430000,4.11507641811497e-10
berlin_cdf9e953,3973.059000,47280.770000,6.60947953121025e-11
berlin_98ab309c,3573.357000,45024.430000,5.03888626156964e-09
berlin_d2079d81,3573.357000,45024.430000,7.38521539938903e-29
berlin_7a4337f4,3705.339000,57421.320000,4.26053550798102e-11
berlin_ba722415,3705.339000,57421.320000,1.17789159363197e-12
berlin_6d77b8fa,3810.298000,58614.760000,2.23393052260918e-11
berlin_1ce44bbf,4890.503000,69086.140000,2.83770890888777e-17
bb_b1689bbe,3603.390000,51638.470000,9.40341269937036e-14
bb_ed338d9c,3603.390000,51638.470000,4.08074889687946e-32
berlin_1bef6cd5,4010.199000,57897.120000,3.35353317101372e-23
berlin_42982401,4261.152000,49439.360000,3.57706995046394e-10
berlin_5d1d08f8,4261.152000,49439.360000,5.97156269265443e-32
berlin_867ba471,4261.152000,49439.360000,2.73064555270298e-21
berlin_cb475446,4261.152000,49439.360000,2.64460347271631e-21
bb_2d4f6ecb,2496.161000,34603.750000,2.77519556947518e-07
berlin_132063d5,4787.840000,53629.830000,3.57277940175752e-13
berlin_5eb1891e,4787.840000,53629.830000,1.92324976681473e-12
berlin_c65f68dc,4787.840000,53629.830000,2.66132563542435e-23
bb_e14cf4fa,2738.846000,47003.470000,8.10359824568416e-08
bb_53c3f2ac,2451.223000,46396.620000,1.11333951221977e-09
berlin_c5c1e8bd,2597.481000,47522.590000,2.56684996407312e-11
berlin_39fba5fb,4267.149000,63601.370000,4.24505861331367e-25
berlin_86fd5448,4267.149000,63601.370000,6.48088630518667e-14
berlin_ff270ffe,4267.149000,63601.370000,2.91791597237716e-12
bb_f1162894,4105.486000,93150.700000,6.25287460139050e-12
berlin_a9548128,2170.950000,33292.560000,3.43164047226360e-07
berlin_d20cbe40,2170.950000,33292.560000,6.46424669597373e-14
berlin_f6db374d,2170.950000,33292.560000,4.70867964167091e-09
berlin_9b60fa11,3698.922000,54495.450000,1.59461555062122e-09
berlin_bff10289,3698.922000,54495.450000,5.54858884449552e-16
berlin_5299f802,3048.275000,41110.970000,1.44037511310036e-09
berlin_32feab3c,2597.329000,50134.530000,1.23513347987581e-09
berlin_c168ed62,2597.329000,50134.530000,9.76293793141447e-08
bb_485a8ac3,5700.004000,81727.330000,2.40569245622459e-23
berlin_1d24572e,3988.928000,47886.770000,7.39835508276762e-11
berlin_21778f75,3988.928000,47886.770000,3.84704151857770e-10
berlin_70475ec7,3988.928000,47886.770000,6.73495151481456e-11
berlin_8f16cc4f,3988.928000,47886.770000,3.19605627547702e-10
berlin_ae9a7f3f,3988.928000,47886.770000,1.02971748593819e-09
berlin_b7d6b2b8,3988.928000,47886.770000,1.56069597652687e-11
berlin_fda5d190,3988.928000,47886.770000,7.86115463116433e-11
berlin_598f0ea7,4339.658000,66234.450000,3.66010291352714e-16
bb_540b6044,4092.304000,95469.900000,1.76723496628701e-15
berlin_18e75ec8,2981.902000,40871.700000,3.84336144919473e-11
berlin_8c39d592,2981.902000,40871.700000,6.95991815417852e-09
berlin_df89e26f,2981.902000,40871.700000,5.79325629047073e-08
berlin_196d5838,4186.769000,62604.640000,3.72916965341342e-12
berlin_9c3ba199,3853.399000,45220.380000,1.10426841734569e-11
berlin_cd3280aa,3853.399000,45220.380000,1.96276313225808e-09
bb_8b2f6151,3499.102000,69036.020000,1.54105492483861e-25
bb_992893a4,4455.412000,66429.440000,4.05750252747682e-11
bb_c26b4477,4455.412000,66429.440000,1.93467408816159e-14
berlin_2037f43f,5221.782000,57499.870000,1.93764682787791e-12
berlin_535d0267,5221.782000,57499.870000,2.32757922169751e-16
berlin_09abf274,3063.686000,41221.010000,2.53625996404814e-26
berlin_16106b52,3063.686000,41221.010000,2.44357759304048e-17
berlin_515a3c65,3063.686000,41221.010000,4.64864435598717e-09
berlin_8d53654b,3063.686000,41221.010000,4.81852471958045e-09
berlin_bad67bbc,3063.686000,41221.010000,2.89000787486165e-11
berlin_ca558226,3063.686000,41221.010000,4.96826064071333e-09
berlin_48de86cd,2648.828000,37219.300000,3.79033689958989e-08
berlin_66cbfa50,2648.828000,37219.300000,1.15179781450885e-11
berlin_6a854d2a,2648.828000,37219.300000,1.13211322963224e-08
berlin_6e926522,2648.828000,37219.300000,3.78839428829489e-10
berlin_7dd9e417,2648.828000,37219.300000,1.05750943925178e-15
berlin_8bf46e04,2648.828000,37219.300000,3.41319322662215e-08
berlin_910109dd,2648.828000,37219.300000,1.18069480628620e-08
berlin_b6333958,2648.828000,37219.300000,2.99347944226754e-07
berlin_eb17bd98,2648.828000,37219.300000,1.01192505402191e-23
berlin_0c98920d,2811.399000,39601.510000,1.06619312633933e-10
berlin_a0f9c7a5,2811.399000,39601.510000,1.29892365254267e-08
bb_3216fc5d,1968.363000,31516.730000,3.90511302786822e-13
berlin_869f57de,4126.817000,48744.570000,1.01280012370334e-11
berlin_294381f5,3772.231000,59928.380000,2.28155303141045e-11
berlin_7c445ff0,3772.231000,59928.380000,1.95871064229001e-10
berlin_ddfee294,3772.231000,59928.380000,1.98552852021797e-23
berlin_de0c5edc,3772.231000,59928.380000,1.48726731175805e-14
berlin_9af757df,2350.816000,35026.060000,1.10479030513462e-14
bb_d0855c0b,4944.023000,92304.650000,5.95483708753390e-13
berlin_0cc30aba,2999.673000,41255.320000,2.82734360692629e-17
berlin_8b0cb28a,2999.673000,41255.320000,5.16313541482906e-08
berlin_30ba3c6f,3680.945000,57055.930000,1.77284445181433e-16
berlin_7d1a4a7e,3680.945000,57055.930000,1.43292472830627e-12
berlin_a5fd0c69,3732.986000,58853.820000,1.06599358494084e-12
bb_ac7e7273,2359.892000,33961.950000,5.68746731832972e-08
bb_4c52eb92,1757.883000,22179.570000,3.70157536056466e-15
bb_6900503b,2106.334000,31076.920000,6.99993284919892e-10
bb_5e582f85,2496.554000,30984.530000,2.23689518078428e-09
bb_80b3abbd,2781.345000,37354.840000,7.04609312425189e-12
bb_eaafcbab,2781.345000,37354.840000,2.58002484457186e-09
bb_6eaebd3b,4345.982000,59140.910000,5.64073414705769e-13
berlin_b13c4477,3118.610000,54079.650000,3.68290115795773e-09
berlin_40412236,2899.719000,44575.610000,4.94912849921470e-09
berlin_340384f1,4298.194000,65720.150000,1.83557876518434e-13
berlin_a0d0649a,4298.194000,65720.150000,8.22700524595422e-26
berlin_f6a7f819,4298.194000,65720.150000,1.19835492890470e-18
berlin_7363917c,4120.810000,58752.290000,9.49961484555424e-12
berlin_a3030e82,4120.810000,58752.290000,1.01818080725865e-11
berlin_d504f4ba,4120.810000,58752.290000,1.67501400809264e-12
berlin_d7ed65de,3658.814000,57009.670000,5.16682788571151e-14
berlin_465a108f,3626.653000,54353.320000,6.45804443711648e-10
berlin_239b69b2,3750.930000,58967.740000,4.13037960033979e-23
berlin_23f73777,3016.107000,41462.370000,4.44587622898718e-10
berlin_5bba70a2,3016.107000,41462.370000,2.08792979226238e-17
berlin_69babaec,3016.107000,41462.370000,6.79674342610677e-13
berlin_6d3e56c8,3016.107000,41462.370000,1.47768570597767e-09
berlin_7d64d1cc,3016.107000,41462.370000,3.13387662970250e-11
berlin_af82663c,3016.107000,41462.370000,2.19119587079005e-17
berlin_b6f1f3e8,3016.107000,41462.370000,6.48101912242211e-13
berlin_e8866707,3016.107000,41462.370000,4.89534704821146e-10
berlin_304cc306,3361.632000,45273.370000,3.49303533010094e-12
berlin_6dc2c742,3361.632000,45273.370000,4.94685849956571e-14
bb_7e30f3c0,2907.518000,38715.410000,1.30372850589482e-09
berlin_d268e6a8,2707.787000,48720.310000,4.93302564821052e-09
bb_64218f43,4402.319000,63933.570000,4.33145878821227e-16
bb_e3b7242a,4402.319000,63933.570000,1.56823589927818e-12
bb_f937f6ae,4402.319000,63933.570000,1.21420435256850e-11
berlin_025abf77,4188.922000,48592.870000,4.83624226197277e-10
berlin_bd6ed164,4188.922000,48592.870000,5.19729847201291e-10
berlin_15ef86ce,2940.017000,40569.130000,8.12471561535846e-09
berlin_a52cea2b,2940.017000,40569.130000,7.56115843084923e-09
berlin_bad10958,2940.017000,40569.130000,2.01370114825865e-09
berlin_d7a02658,2940.017000,40569.130000,7.02778441825088e-08
bb_4ea51522,4250.087000,63047.120000,6.90689561802258e-11
bb_aaab936b,2454.758000,34907.690000,3.61707197480926e-08
bb_f948a562,4408.320000,59590.890000,8.46549216329330e-18
bb_fda2204c,4408.320000,59590.890000,7.91343759834636e-14
berlin_1bfab06b,2100.904000,33877.340000,1.89635716794397e-06
berlin_3f7b82fa,4498.118000,55556.480000,4.43746145259433e-12
berlin_4dd443fa,2100.904000,33877.340000,1.89807681610506e-07
berlin_476946da,4498.118000,55556.480000,4.52867073395076e-15
berlin_6aed3bff,2100.904000,33877.340000,3.40192259782407e-08
berlin_4a56a066,4498.118000,55556.480000,2.72837021135920e-17
berlin_999fdc71,2100.904000,33877.340000,1.41621945256376e-10
berlin_76b0451c,4498.118000,55556.480000,2.78104916410678e-23
berlin_91257194,4841.258000,53369.040000,1.65915350125104e-12
berlin_c217bace,4841.258000,53369.040000,3.90779966374902e-11
berlin_d0e0f248,4841.258000,53369.040000,2.83191290378015e-15
berlin_e49697f9,4457.600000,62352.590000,7.78118234261917e-16
berlin_0979099a,3276.862000,51357.570000,4.40967593260573e-10
berlin_79ef1024,4684.648000,52415.020000,4.30958662984696e-17
berlin_21d493c4,3276.862000,51357.570000,1.01351653227556e-10
berlin_5668014b,3276.862000,51357.570000,4.95950952908641e-10
berlin_213c9e7b,3618.030000,56032.630000,7.21134876987199e-14
berlin_73fc22f9,3767.021000,57866.600000,2.78161119179859e-14
berlin_22a6616e,3618.030000,56032.630000,1.37946947750621e-11
berlin_91a34837,3767.021000,57866.600000,6.89451796063053e-10
berlin_56b79a47,3618.030000,56032.630000,4.80526818355523e-10
berlin_957b3f5e,3618.030000,56032.630000,1.12027493727921e-11
bb_fecabe49,4463.069000,60938.840000,4.63950326835155e-11
berlin_1566a913,4457.637000,50980.910000,3.55464804660182e-13
berlin_7b34985a,4457.637000,50980.910000,1.99717360170112e-12
berlin_b74d5297,4457.637000,50980.910000,1.10287458550504e-11
berlin_f5b939ee,4457.637000,50980.910000,1.41680130408218e-14
bb_bcf672ee,2036.914000,29812.530000,7.51638314311455e-13
berlin_2a759e8b,4832.755000,55072.320000,1.20471706919095e-23
berlin_2d2fa5cd,3842.247000,58850.630000,3.36655289617508e-12
berlin_739b6b15,3557.209000,44776.620000,3.20685216159339e-14
bb_f8da9b28,3366.581000,43381.830000,1.04948973717497e-13
bb_de89dc65,4425.740000,61137.260000,7.35924587705919e-11
bb_0c861f9f,2376.232000,34287.660000,1.71101607944284e-14
berlin_23e0bed6,4153.294000,64334.000000,3.23143352468121e-18
