person,timeCar_base,distCar_base,expSum_base,timeCar_policy,distCar_policy,expSum_policy,delta_timeCar,delta_pct_timeCar,delta_distCar,delta_pct_distCar,delta_expSum,delta_pct_expSum
berlin_82364089,574.273,4371.48,0.0188413072056513,2729.403,22698.92,4.03965987920183e-10,2155.1299999999997,375.2797014660274,18327.44,419.25023104303347,-0.01884130680168531,-99.99999785595563
berlin_885dcae7,574.273,4371.48,0.0123029754586073,2729.403,22698.92,4.968099802597249e-11,2155.1299999999997,375.2797014660274,18327.44,419.25023104303347,-0.012302975408926303,-99.99999959618715
berlin_8c6c12f0,574.273,4371.48,0.00349071826525334,2729.403,22698.92,1.73321021892094e-14,2155.1299999999997,375.2797014660274,18327.44,419.25023104303347,-0.003490718265236008,-99.99999999950349
berlin_8ee60bce,574.273,4371.48,0.00908317186059398,2729.403,22698.92,3.20063160519478e-12,2155.1299999999997,375.2797014660274,18327.44,419.25023104303347,-0.009083171857393348,-99.99999996476305
berlin_b835a59f,574.273,4371.48,0.00812302877064946,2729.403,22698.92,2.976194506915e-12,2155.1299999999997,375.2797014660274,18327.44,419.25023104303347,-0.008123028767673266,-99.99999996336103
berlin_e4a53144,574.273,4371.48,0.0247741027991225,2729.403,22698.92,5.03494908968985e-10,2155.1299999999997,375.2797014660274,18327.44,419.25023104303347,-0.02477410229562759,-99.99999796765633
bb_42ab6ed5,3127.297,25844.85,4.32408376865874e-8,4134.781,42668.67,3.50596816633628e-12,1007.4839999999999,32.21580809241975,16823.82,65.09544454697938,-4.323733171842106e-8,-99.99189199757934
bb_4962df9b,2773.38,27474.73,2.22877622050161e-7,3464.076,31687.22,8.77155625604627e-10,690.6959999999999,24.904484780304173,4212.490000000002,15.332234384104964,-2.2200046642455636e-7,-99.60644069263839
berlin_160f9fce,1482.828,11666.3,3.6516485403634e-4,1425.389,10146.27,4.81977047943653e-5,-57.43900000000008,-3.8736117742583818,-1520.0299999999988,-13.029238061767646,-3.169671492419747e-4,-86.80111071434908
berlin_5d59f5b5,1482.828,11666.3,4.1762854259934e-4,1425.389,10146.27,5.51223289629639e-5,-57.43900000000008,-3.8736117742583818,-1520.0299999999988,-13.029238061767646,-3.625062136363761e-4,-86.80111071434919
bb_bb96a994,2898.083,39067.89,5.09911111742966e-8,3436.639,47193.54,2.07060847426633e-10,538.556,18.583180674949613,8125.6500000000015,20.79879409919502,-5.0784050326869964e-8,-99.59392756372995
berlin_6615f042,1465.474,11859.96,6.651145570435e-4,3757.954,28111.04,3.83141616723955e-9,2292.4800000000005,156.4326627425666,16251.080000000002,137.02474544602177,-6.651107256273329e-4,-99.99942394642747
berlin_7dea875c,1465.474,11859.96,9.7688138417091e-5,3757.954,28111.04,4.34116151123372e-11,2292.4800000000005,156.4326627425666,16251.080000000002,137.02474544602177,-9.768809500547589e-5,-99.99995556101712
berlin_d13b2fc9,1046.054,8150.95,0.00202682491085453,2721.929,23649.79,2.35288437955625e-8,1675.875,160.2092243803857,15498.84,190.14765150074533,-0.002026801382010734,-99.99883912795478
berlin_d4367641,1046.054,8150.95,0.00520569524899737,2721.929,23649.79,3.58886038265656e-7,1675.875,160.2092243803857,15498.84,190.14765150074533,-0.005205336362959104,-99.99310589611763
berlin_f87aed5f,1046.054,8150.95,0.00254626118419353,2721.929,23649.79,4.60522666732209e-8,1675.875,160.2092243803857,15498.84,190.14765150074533,-0.0025462151319268567,-99.99819137695067
bb_fe2c2ebf,2641.691,23815.64,6.0653436763242905e-9,4106.296,37996.46,2.02892893235021e-14,1464.6050000000005,55.441949872259876,14180.82,59.544148299184904,-6.065323387034967e-9,-99.99966548821622
bb_37da68ff,3570.76,31038.42,1.05910668660575e-14,4270.92,36599,2.81554479064781e-18,700.1599999999999,19.60815064580089,5560.580000000002,17.915151608877007,-1.0588251321266852e-14,-99.97341585294235
bb_c24aba62,3570.76,31038.42,1.12768982767954e-7,4270.92,36599,5.41259710892702e-10,700.1599999999999,19.60815064580089,5560.580000000002,17.915151608877007,-1.1222772305706129e-7,-99.52002785020552
bb_8894d250,4632.161,62664.86,9.27002936258323e-13,4936.813,67595.89,1.76932729452055e-14,304.65200000000004,6.576887115970279,4931.029999999999,7.868891752092,-9.093096633131175e-13,-98.09134661249067
berlin_93a1a072,1725.571,14452.26,1.50338613834639e-7,3570.021,24767.16,4.62725679462969e-14,1844.4500000000003,106.88925578837384,10314.9,71.37222828817085,-1.5033856756207105e-7,-99.99996922110243
berlin_a6ef73e1,1725.571,14452.26,4.91855296383892e-5,3570.021,24767.16,9.90009311102099e-10,1844.4500000000003,106.88925578837384,10314.9,71.37222828817085,-4.91845396290781e-5,-99.99798719396054
bb_a5545d7d,3017.421,24359.07,3.36731254259473e-7,3702.158,31581.94,9.66104894921187e-10,684.7370000000001,22.6927896372432,7222.869999999999,29.651665683459996,-3.3576514936455184e-7,-99.71309319146933
bb_4b6b1edd,3029.202,35184.25,2.16262442050161e-8,3193.673,32761.17,1.68911463463552e-9,164.47099999999955,5.429515760256316,-2423.0800000000017,-6.8868314657837,-1.9937129570380578e-8,-92.1895146534795
bb_8361e6f0,3029.202,35184.25,4.54288303105973e-7,3193.673,32761.17,2.87843266166948e-8,164.47099999999955,5.429515760256316,-2423.0800000000017,-6.8868314657837,-4.2550397648927817e-7,-93.66386358180561
berlin_29e9b94b,2162.715,18811.95,4.15173537297764e-5,3871.187,29185.93,4.2779723052843e-9,1708.4719999999998,78.99663154877086,10373.98,55.14569196707412,-4.151307575747112e-5,-99.98969594176658
berlin_34ab554e,3350.014,29690.92,6.74693070057462e-11,4514.575,39849.63,2.73851753306704e-15,1164.5609999999997,34.762869647708925,10158.71,34.21487107843071,-6.746656848821314e-11,-99.99594109135754
bb_4395b4f0,2200.165,20962.1,4.94637560897841e-6,2236.74,19909.27,4.58621184330879e-7,36.57499999999982,1.662375321850853,-1052.829999999998,-5.022540680561576,-4.487754424647531e-6,-90.72813670885783
berlin_7c240a56,1816.441,14202.37,9.10582423968414e-5,3294.655,31716.72,3.76513192710939e-9,1478.2140000000002,81.37968698130025,17514.35,123.31991069096212,-9.105447726491429e-5,-99.99586513880786
berlin_7d57008f,1816.441,14202.37,1.26499367290543e-7,3294.655,31716.72,1.5221757012041701e-15,1478.2140000000002,81.37968698130025,17514.35,123.31991069096212,-1.264993657683673e-7,-99.99999879669303
bb_d59152b9,3513.083,42966.14,9.07999416812685e-10,4121.524,45914.72,5.94625631680141e-12,608.4410000000003,17.31928906888907,2948.5800000000017,6.862566662958324,-9.020531604958836e-10,-99.34512553568875
berlin_85c137b1,410.151,3249.71,0.00255390457245953,2629.162,22164.98,5.40168969292869e-21,2219.011,541.0229403317314,18915.27,582.0602453757413,-0.00255390457245953,-100
berlin_8607cf77,410.151,3249.71,0.0558723087197319,2629.162,22164.98,1.5146327769178198e-11,2219.011,541.0229403317314,18915.27,582.0602453757413,-0.05587230870458557,-99.99999997289117
berlin_a2f63800,410.151,3249.71,0.0282857861754201,2629.162,22164.98,7.453778829352901e-14,2219.011,541.0229403317314,18915.27,582.0602453757413,-0.02828578617534556,-99.99999999973649
berlin_cdce7293,410.151,3249.71,0.0371079045564369,2629.162,22164.98,5.77884802487967e-13,2219.011,541.0229403317314,18915.27,582.0602453757413,-0.037107904555859016,-99.99999999844269
berlin_5f935487,372.83,2504.39,0.0526466704056487,166.597,1234.92,0.0128467814480969,-206.23299999999998,-55.31555937022235,-1269.4699999999998,-50.68978873098838,-0.0397998889575518,-75.59811218998094
berlin_149f39f3,659.543,4958.81,0.0232192466503397,5376.712,16322.31,1.3505976521199e-13,4717.169000000001,715.2178099077696,11363.5,229.15780197265067,-0.023219246650204643,-99.99999999941832
berlin_08708b78,670.778,4898.22,0.0206836205861535,5667.171,23196.09,2.20239448845853e-17,4996.393,744.8653652922427,18297.87,373.5616203437167,-0.02068362058615348,-99.99999999999991
berlin_53c1b795,367.966,2459.7,0.0767985269015485,163.599,1190.23,0.0148325518714854,-204.36700000000002,-55.53964224955567,-1269.4699999999998,-51.61076554051307,-0.0619659750300631,-80.68641096397603
berlin_786bc4f3,367.966,2459.7,0.0649483677701589,163.599,1190.23,0.0145145128224298,-204.36700000000002,-55.53964224955567,-1269.4699999999998,-51.61076554051307,-0.050433854947729104,-77.6522284997305
berlin_3112b108,659.543,4958.81,0.00541099149448387,5376.712,16322.31,1.42350099740967e-15,4717.169000000001,715.2178099077696,11363.5,229.15780197265067,-0.005410991494482447,-99.9999999999737
berlin_fd308fc8,367.966,2459.7,0.0694186894880969,163.599,1190.23,0.014960228821812801,-204.36700000000002,-55.53964224955567,-1269.4699999999998,-51.61076554051307,-0.0544584606662841,-78.4492779507484
berlin_5df71e7e,659.543,4958.81,0.00650125812151594,5376.712,16322.31,2.6002573085075303e-15,4717.169000000001,715.2178099077696,11363.5,229.15780197265067,-0.0065012581215133395,-99.99999999996
berlin_6960905b,659.543,4958.81,0.00564096828497909,5376.712,16322.31,1.90095930456739e-15,4717.169000000001,715.2178099077696,11363.5,229.15780197265067,-0.005640968284977189,-99.99999999996629
berlin_92ec50dc,659.543,4958.81,0.00525615860510816,5376.712,16322.31,1.8799396525030403e-15,4717.169000000001,715.2178099077696,11363.5,229.15780197265067,-0.0052561586051062805,-99.99999999996423
berlin_7dba9a18,372.83,2504.39,0.0833883867891681,166.597,1234.92,0.0162057774249691,-206.23299999999998,-55.31555937022235,-1269.4699999999998,-50.68978873098838,-0.06718260936419901,-80.5659060584271
bb_f243e376,3183.824,34460.57,1.7071634247491198e-22,4504.126,50872.08,2.01285160805603e-33,1320.3020000000001,41.46906361658182,16411.510000000002,47.62402363048552,-1.7071634247289914e-22,-99.99999999882094
berlin_8261adb9,372.83,2504.39,0.036669872775568,166.597,1234.92,0.0100691571289617,-206.23299999999998,-55.31555937022235,-1269.4699999999998,-50.68978873098838,-0.0266007156466063,-72.54106336668158
berlin_b0ce42d0,372.83,2504.39,0.0194941369709459,166.597,1234.92,0.00733300247363168,-206.23299999999998,-55.31555937022235,-1269.4699999999998,-50.68978873098838,-0.012161134497314218,-62.383549040612564
bb_8c2d872f,3127.618,40272.67,3.01089151068656e-25,4485.659,56627.95,3.33307660666513e-36,1358.0409999999997,43.42093567692729,16355.279999999999,40.61136249471416,-3.010891510653229e-25,-99.99999999889299
berlin_c293db51,372.83,2504.39,0.0713549563680167,166.597,1234.92,0.0138671892525287,-206.23299999999998,-55.31555937022235,-1269.4699999999998,-50.68978873098838,-0.057487767115487996,-80.56590605842713
berlin_e6995b2a,372.83,2504.39,0.0621961933339654,166.597,1234.92,0.0134873597662766,-206.23299999999998,-55.31555937022235,-1269.4699999999998,-50.68978873098838,-0.0487088335676888,-78.31481471244457
berlin_96089b35,659.543,4958.81,0.0194998534532729,5376.712,16322.31,1.18513812644849e-13,4717.169000000001,715.2178099077696,11363.5,229.15780197265067,-0.019499853453154387,-99.99999999939224
berlin_f0f95886,659.543,4958.81,0.0150392731439607,5376.712,16322.31,4.21200159776686e-14,4717.169000000001,715.2178099077696,11363.5,229.15780197265067,-0.015039273143918579,-99.99999999971993
berlin_2c35d919,2204.749,17330.26,3.86234912522051e-5,3865.706,28726.26,4.21142101152688e-9,1660.9570000000003,75.33542366954245,11396,65.75781321226572,-3.8619279831193574e-5,-99.98909621871304
berlin_f4a4aad2,659.543,4958.81,0.00153659384652472,5376.712,16322.31,3.08133410303606e-17,4717.169000000001,715.2178099077696,11363.5,229.15780197265067,-0.0015365938465246893,-99.999999999998
berlin_886d29ef,2204.749,17330.26,1.59521387795014e-5,3865.706,28726.26,9.25741882187607e-10,1660.9570000000003,75.33542366954245,11396,65.75781321226572,-1.5951213037619213e-5,-99.99419675383356
berlin_4e10405d,1502.598,10448.51,3.4536603369037e-4,1667.571,10293.2,1.76640006042582e-5,164.97299999999996,10.979184053219821,-155.3099999999995,-1.4864320367210204,-3.277020330861118e-4,-94.88542621996972
berlin_8ea9031a,1747.615,12897.74,2.0116192389452e-4,3157.634,27344.19,2.73237389983471e-8,1410.019,80.68247297030524,14446.449999999999,112.00760753434322,-2.0113460015552164e-4,-99.98641704231628
berlin_7ded3c07,1502.598,10448.51,2.7613700637695e-4,1667.571,10293.2,1.41861220825777e-5,164.97299999999996,10.979184053219821,-155.3099999999995,-1.4864320367210204,-2.619508842943723e-4,-94.86265087439513
berlin_97ad1c60,1502.598,10448.51,5.26585878886764e-5,1667.571,10293.2,2.77217900187578e-6,164.97299999999996,10.979184053219821,-155.3099999999995,-1.4864320367210204,-4.988640888680062e-5,-94.73556144776167
bb_49fb3c0e,2553.375,40078.04,4.89670965752602e-12,2676.966,40366.92,2.50852654052603e-13,123.5909999999999,4.840299603465997,288.8799999999974,0.7207937314299736,-4.645857003473417e-12,-94.87711807321364
berlin_b08b20fd,1177.36,8327.48,0.0019233663000643,2078.896,11715.31,2.70391215246301e-6,901.5360000000003,76.57267106067816,3387.83,40.682535412874,-0.0019206623879118368,-99.85941772233542
berlin_c0a96e65,1177.36,8327.48,4.09645614700946e-5,2078.896,11715.31,1.43535026621968e-8,901.5360000000003,76.57267106067816,3387.83,40.682535412874,-4.0950207967432405e-5,-99.96496117095583
berlin_e02f4851,1177.36,8327.48,0.00204651000327525,2078.896,11715.31,3.00506442395122e-6,901.5360000000003,76.57267106067816,3387.83,40.682535412874,-0.0020435049388512986,-99.85316150817039
berlin_fffb635a,1177.36,8327.48,0.00262876090480126,2078.896,11715.31,4.06704736790961e-6,901.5360000000003,76.57267106067816,3387.83,40.682535412874,-0.0026246938574333504,-99.84528652413839
berlin_145a08eb,1191.8,8737.14,0.00182178114925502,2782.738,23621.1,7.7766855719711e-8,1590.9379999999999,133.49035072998825,14883.96,170.35276989953235,-0.0018217033823993002,-99.99573127344348
berlin_9f599908,2310.892,19129.7,1.44433604450788e-5,3283.328,24942.58,2.40356703301589e-8,972.4360000000001,42.0805472518837,5812.880000000001,30.386676215518282,-1.4419324774748641e-5,-99.83358671673703
berlin_72b7add3,441.884,3705.08,0.0409874185103422,5667.171,23196.09,8.98272651249774e-15,5225.287,1182.5019688425016,19491.010000000002,526.0617854405303,-0.04098741851033321,-99.99999999997807
berlin_495a7ede,1872.251,15580.13,9.00977534382753e-6,2630.107,22080.26,1.0126732243892e-8,757.856,40.47833330039616,6500.129999999999,41.720640328418305,-8.999648611583638e-6,-99.88760283295154
berlin_e997ca7d,2310.892,19129.7,8.15611767150199e-6,3283.328,24942.58,1.11590704579313e-8,972.4360000000001,42.0805472518837,5812.880000000001,30.386676215518282,-8.14495860104406e-6,-99.86318159071048
berlin_4e0898a6,1872.251,15580.13,6.122540764599e-5,2630.107,22080.26,1.53978996354972e-7,757.856,40.47833330039616,6500.129999999999,41.720640328418305,-6.107142864963503e-5,-99.74850474292423
berlin_5561c400,1872.251,15580.13,3.45157257816278e-5,2630.107,22080.26,7.09907974455512e-8,757.856,40.47833330039616,6500.129999999999,41.720640328418305,-3.444473498418225e-5,-99.79432332411409
berlin_f13348e7,2175.14,23783.21,1.0012419558464601e-10,3037.239,32611.58,2.04671608284141e-15,862.0990000000002,39.63418446628724,8828.370000000003,37.120178478851265,-1.0012214886856316e-10,-99.99795582269512
berlin_80ddc170,1841.85,14058.37,4.54387617952227e-6,2638.686,19448.37,3.7016946763791203e-9,796.8360000000002,43.262806417460716,5389.999999999998,38.34014896463813,-4.5401744848458915e-6,-99.91853442897364
berlin_b1eca7a4,1841.85,14058.37,1.29788797382456e-5,2638.686,19448.37,1.74404366459937e-8,796.8360000000002,43.262806417460716,5389.999999999998,38.34014896463813,-1.2961439301599606e-5,-99.86562448379422
berlin_234cf3d1,1714.566,13907.1,2.923226651807e-4,2672.612,21473.25,4.86071659550645e-7,958.046,55.876880796656415,7566.15,54.40494423711629,-2.9183659352114934e-4,-99.8337208443108
berlin_4b22fb40,1714.566,13907.1,1.5334822619288e-4,2672.612,21473.25,2.16449244824803e-7,958.046,55.876880796656415,7566.15,54.40494423711629,-1.531317769480552e-4,-99.8588511584395
berlin_74c9f0fd,1714.566,13907.1,2.7231270844607e-4,2672.612,21473.25,4.52799272438529e-7,958.046,55.876880796656415,7566.15,54.40494423711629,-2.718599091736315e-4,-99.8337208443108
berlin_94d3a6b3,1730.602,14750.33,1.2067735872856e-7,3338.462,24400.01,1.23438889759714e-13,1607.86,92.9075547121753,9649.679999999998,65.42009568599481,-1.2067723528967025e-7,-99.99989771164114
bb_e5818d2d,2200.32,26125.22,5.03094369519519e-17,3085.513,34953.59,1.1953415390577e-23,885.1929999999998,40.23019378999417,8828.369999999995,33.79251925916794,-5.030942499853651e-17,-99.99997624021235
berlin_3dd3bd5d,1807.223,16592.06,1.7808443386901e-4,1960.807,15622.33,1.01235770413626e-5,153.58400000000006,8.498342484574403,-969.7300000000014,-5.844542510092185,-1.6796085682764742e-4,-94.31529369444553
bb_bdb1866e,2537.773,26076.82,5.78840977588286e-6,2864.936,25336.85,1.80320762482449e-7,327.163,12.891736179713474,-739.9700000000012,-2.8376542845331647,-5.608089013400411e-6,-96.88479617953541
berlin_36c20e5b,1103.886,8837.07,0.003147251194751,3873.744,29384.44,1.4261368330977298e-12,2769.858,250.91884488072142,20547.37,232.51337830298957,-0.003147251193324863,-99.99999995468626
berlin_68c6338f,1103.886,8837.07,0.00179524095805677,3873.744,29384.44,2.73356563601325e-13,2769.858,250.91884488072142,20547.37,232.51337830298957,-0.0017952409577834134,-99.99999998477325
berlin_6aadf85e,1103.886,8837.07,8.0562734922471e-4,3873.744,29384.44,1.42328272713253e-14,2769.858,250.91884488072142,20547.37,232.51337830298957,-8.056273492104771e-4,-99.99999999823332
bb_a061effe,4813.003,78685.18,6.055972070179351e-15,4654.722,81139.29,5.60039149470561e-16,-158.28099999999995,-3.2886121201254177,2454.1100000000006,3.1188973577997796,-5.4959329207087896e-15,-90.75228315156389
bb_a9b513a4,4813.003,78685.18,1.04792255226076e-12,4654.722,81139.29,1.13579382721399e-13,-158.28099999999995,-3.2886121201254177,2454.1100000000006,3.1188973577997796,-9.34343169539361e-13,-89.16147166826728
berlin_f5fd8f07,1776.422,12846.54,5.99025307243872e-10,1893.245,12607.96,4.5605848767909495e-11,116.82299999999987,6.576309007656957,-238.58000000000175,-1.8571537550188746,-5.534194584759625e-10,-92.38665742224767
berlin_b671b4a9,985.28,6854.16,0.003268882657692,964.057,5948.51,3.5756210035037e-4,-21.222999999999956,-2.1540069827866146,-905.6499999999996,-13.213143550777918,-0.00291132055734163,-89.06164161295324
berlin_d9ffa43e,985.28,6854.16,0.00716359160292191,964.057,5948.51,7.2464546123491e-4,-21.222999999999956,-2.1540069827866146,-905.6499999999996,-13.213143550777918,-0.006438946141687,-89.88432756357385
berlin_091f2e55,462.884,3841.22,0.0370837724997767,5667.171,23196.09,6.761385838971329e-16,5204.287,1124.3177556364014,19354.87,503.87298826935194,-0.03708377249977603,-99.99999999999818
berlin_0c5826af,462.884,3841.22,0.0456255399796388,5667.171,23196.09,4.1742698911154e-15,5204.287,1124.3177556364014,19354.87,503.87298826935194,-0.04562553997963462,-99.99999999999085
berlin_48efba55,462.884,3841.22,0.0506626240755568,5667.171,23196.09,2.8059350547729904e-15,5204.287,1124.3177556364014,19354.87,503.87298826935194,-0.050662624075554,-99.99999999999446
