person,timeCar,distCar,expSum
berlin_49c24860,2197.880000,15595.440000,7.95872255067383e-07
berlin_524c38e7,2197.880000,15595.440000,2.91157265266425e-07
bb_0f5505ff,3283.400000,30510.360000,1.08208580338000e-10
berlin_99b99e2b,1709.809000,16058.800000,1.79043521691171e-05
berlin_b2d9d7cf,1709.809000,16058.800000,2.79868121037480e-07
berlin_f3ae993d,1709.809000,16058.800000,2.13059953339162e-05
berlin_fac136f7,1709.809000,16058.800000,1.48078712163069e-12
berlin_001ebd38,2663.929000,22033.850000,3.22432983009071e-07
berlin_1c1a8d56,2663.929000,22033.850000,7.35481884685785e-09
berlin_276fa037,2663.929000,22033.850000,2.59184007072332e-07
berlin_385467ca,2663.929000,22033.850000,1.16619921112488e-07
berlin_428e9e89,2663.929000,22033.850000,1.37530650411382e-07
berlin_8bcdf02c,2663.929000,22033.850000,1.20154211783972e-07
berlin_90be9a3a,2663.929000,22033.850000,4.82621900510906e-07
berlin_a2bfe4e2,2663.929000,22033.850000,5.26830465377055e-12
berlin_b32db958,2663.929000,22033.850000,1.15012120028929e-09
berlin_f94ef8be,2663.929000,22033.850000,2.09548415399718e-07
