person,age,sex,income_bin,homeX,homeY,district_ord,base_timeCar,base_distCar,base_car_acc,policy_timeCar,policy_distCar,policy_car_acc,delta_timeCar,delta_pct_timeCar,delta_distCar,delta_pct_distCar,delta_car_acc,delta_pct_car_acc
berlin_3e46632f,7,m,4600,792750.211731984,5815658.602853951,Steglitz-Zehlendorf,1771.203,16147.93,-9.347304805731055,3227.943,28724.69,-18.180385389880733,1456.7400000000002,82.24579565414017,12576.759999999998,77.88465766200372,-8.833080584149679,-94.49868991897971
berlin_4cda1f7a,69,m,2600,792676.5770459725,5815635.622134146,Steglitz-Zehlendorf,1771.203,16147.93,-10.58563138385942,3227.943,28724.69,-20.591968916433757,1456.7400000000002,82.24579565414017,12576.759999999998,77.88465766200372,-10.006337532574337,-94.52754559195809
berlin_911d5b38,32,f,1500,792722.6901442939,5815651.752809542,Steglitz-Zehlendorf,1771.203,16147.93,-13.299568480097044,3227.943,28724.69,-25.284799399014293,1456.7400000000002,82.24579565414017,12576.759999999998,77.88465766200372,-11.98523091891725,-90.11744205726137
berlin_9a60d7c1,94,m,5600,792715.0800259468,5815538.391426258,Steglitz-Zehlendorf,1771.203,16147.93,-8.539522930600413,3227.943,28724.69,-17.100240294580043,1456.7400000000002,82.24579565414017,12576.759999999998,77.88465766200372,-8.56071736397963,-100.24819224155098
berlin_d7e43710,17,m,1500,792696.230881099,5815464.98182234,Steglitz-Zehlendorf,1771.203,16147.93,-12.989645449153272,3227.943,28724.69,-24.97487636807052,1456.7400000000002,82.24579565414017,12576.759999999998,77.88465766200372,-11.98523091891725,-92.26757547642308
berlin_e28b1af1,9,m,900,792616.0723595489,5815580.25919002,Steglitz-Zehlendorf,1771.203,16147.93,-17.04050916318232,3227.943,28724.69,-32.14399632724598,1456.7400000000002,82.24579565414017,12576.759999999998,77.88465766200372,-15.103487164063658,-88.63283966124798
berlin_fdea9879,54,f,2000,792672.7870822737,5815580.027418319,Steglitz-Zehlendorf,1771.203,16147.93,-11.446801629224728,3227.943,28724.69,-22.262686456212073,1456.7400000000002,82.24579565414017,12576.759999999998,77.88465766200372,-10.815884826987345,-94.48826997554849
berlin_43531810,90,m,2600,801244.1145512983,5833041.4784467835,Pankow,1263.404,8642.86,-7.2921221344203495,1282.012,10018.09,-10.101267036273097,18.607999999999947,1.4728463737648407,1375.2299999999996,15.911746806034106,-2.809144901852747,-38.523009489830024
berlin_7d560c51,84,m,1500,801247.5122277648,5832992.905216744,Pankow,1263.404,8642.86,-8.50220507612069,1282.012,10018.09,-11.527735879564943,18.607999999999947,1.4728463737648407,1375.2299999999996,15.911746806034106,-3.025530803444253,-35.585248489733154
berlin_b1aec4c4,10,m,3000,801234.021460749,5833053.262737199,Pankow,1263.404,8642.86,-7.107624120206327,1282.012,10018.09,-9.877426130860615,18.607999999999947,1.4728463737648407,1375.2299999999996,15.911746806034106,-2.7698020106542875,-38.96944976001183
berlin_b7829166,54,f,1500,796477.9136184745,5816182.503618638,Tempelhof-Schöneberg,1939.65,14337.11,-13.118329079037006,3298.353,29300.55,-25.66439286129498,1358.703,70.04887479699946,14963.439999999999,104.36859311255893,-12.546063782257976,-95.63766625054784
berlin_f73c80c7,38,f,1500,796497.7409599568,5816183.822257553,Tempelhof-Schöneberg,1939.65,14337.11,-13.043665594610443,3298.353,29300.55,-25.58972937686842,1358.703,70.04887479699946,14963.439999999999,104.36859311255893,-12.546063782257976,-96.18510756241656
berlin_56c22ce0,12,m,2000,800628.0786471937,5824667.934231437,Neukölln,1029.95,8324.3,-6.781141184006597,3873.744,29384.44,-31.01120776910405,2843.794,276.1099082479732,21060.14,252.9959275855027,-24.230066585097454,-357.315471358189
berlin_8e3c1ed4,54,f,2600,799624.9931877505,5827320.253447455,Mitte,858.96,6024.28,-5.349531625588853,2103.895,11784.63,-24.39784494229908,1244.935,144.9351541398901,5760.3499999999995,95.61889553606406,-19.048313316710228,-356.0744126755858
bb_b8a5556b,40,m,2000,823252.46,5828471.22,NA,3535.744,31500.84,-21.686909136928204,3220.972,48994.1,-27.969114328820375,-314.77199999999993,-8.902567606704556,17493.26,55.53267785874915,-6.282205191892171,-28.96772957468111
bb_c02dce94,68,f,1500,777043.82,5829928.47,NA,2400.346,23878.96,-17.935984820788065,3157.484,28408.03,-24.59621728483138,757.1379999999999,31.542869236351756,4529.07,18.96678079782369,-6.660232464043315,-37.133352478777795
bb_384cc521,26,m,3600,779351.59,5813763.02,NA,2852.003,27261.02,-14.780641566174587,3423.648,36169.23,-20.518598596964598,571.645,20.043632492672693,8908.210000000003,32.67746401271854,-5.73795703079001,-38.82075757740646
bb_3f0027cd,56,m,4600,779412.8,5813737.12,NA,2852.003,27261.02,-13.754805359465145,3423.648,36169.23,-19.192669532372754,571.645,20.043632492672693,8908.210000000003,32.67746401271854,-5.437864172907609,-39.53428660599426
bb_51ee93f8,17,m,4600,766323.78,5833725.04,NA,3632.462,37604.63,-18.1146298131068,3012.472,54943.51,-20.602798420218512,-619.9899999999998,-17.068038151534683,17338.880000000005,46.10836484762649,-2.4881686071117137,-13.73568564625817
berlin_b73e071d,32,f,1500,789618.6020725375,5834934.5844364,Reinickendorf,1428.363,11504.45,-10.081564592203556,1427.905,10920.57,-12.314935450703675,-0.4580000000000837,-0.03206467823656057,-583.880000000001,-5.07525348886736,-2.2333708585001197,-22.15301839386386
berlin_029cb1a6,31,f,900,809801.637140901,5825033.737827082,Marzahn-Hellersdorf,2249.961,18537.43,-19.957872737967318,3111.97,24884.59,-29.2175374124727,862.009,38.312175188814386,6347.16,34.23969773587817,-9.259664674505384,-46.396050300942385
berlin_689fb501,7,m,900,801527.6905459038,5822727.669723853,Neukölln,1322.736,10524.21,-11.933147599690031,3310.002,30855.81,-33.85079673895015,1987.2659999999998,150.23904996915482,20331.600000000002,193.1888474289282,-21.91764913926012,-183.67030958227184
berlin_d0d055d1,3,m,2600,801589.0171977485,5822743.163433523,Neukölln,1322.736,10524.21,-7.647146915344169,3310.002,30855.81,-21.1415774505851,1987.2659999999998,150.23904996915482,20331.600000000002,193.1888474289282,-13.49443053524093,-176.46359726872853
bb_0d20c211,72,m,1500,778589.13,5809003.58,NA,2567.461,33324.57,-21.950264486143723,3341.174,41016.91,-29.842189026594312,773.7130000000002,30.13533603821052,7692.340000000004,23.083088543978224,-7.891924540450589,-35.95366491111042
bb_8b611d29,10,m,5600,778507.58,5808970.36,NA,2567.461,33324.57,-12.969764947325444,3341.174,41016.91,-18.767149828977697,773.7130000000002,30.13533603821052,7692.340000000004,23.083088543978224,-5.797384881652253,-44.69922859201668
berlin_1083b7f0,48,m,1500,799222.0653857337,5830943.818592439,Pankow,808.358,5996.1,-6.026749882151933,1103.412,5971.63,-9.658080382799056,295.0540000000001,36.50041194619217,-24.470000000000255,-0.40809859742166166,-3.631330500647123,-60.25354580254302
berlin_7fe78cce,99,m,2000,799231.3281022599,5830941.145635714,Pankow,808.358,5996.1,-5.505549531694222,1103.412,5971.63,-9.063776388113522,295.0540000000001,36.50041194619217,-24.470000000000255,-0.40809859742166166,-3.5582268564193003,-64.62982189035593
berlin_abf2831a,50,f,1500,799198.2152059765,5830805.569255532,Pankow,808.358,5996.1,-5.945145012925071,1103.412,5971.63,-9.661007867697265,295.0540000000001,36.50041194619217,-24.470000000000255,-0.40809859742166166,-3.715862854772194,-62.50247633478586
berlin_0e39cd3e,56,f,1500,800033.1751569221,5824618.344430229,Friedrichshain-Kreuzberg,896.746,7417.32,-6.798789380815632,3303.027,29622.08,-34.14708000328227,2406.281,268.33473469633543,22204.760000000002,299.3636515614804,-27.34829062246664,-402.2523583336206
berlin_5fa790df,22,m,3600,799961.4065985157,5824795.965528712,Friedrichshain-Kreuzberg,896.746,7417.32,-5.259266315361742,3873.744,29384.44,-30.053965985694703,2976.998,331.9778398788509,21967.12,296.1597989570357,-24.79469967033296,-471.4478823388417
berlin_73ae177b,41,f,3000,799946.6710992717,5824836.6026095515,Friedrichshain-Kreuzberg,896.746,7417.32,-5.635705856349865,3873.744,29384.44,-31.035344253543443,2976.998,331.9778398788509,21967.12,296.1597989570357,-25.399638397193577,-450.6913427459185
berlin_9fbb3767,32,f,1500,800062.5409789565,5824783.930625938,Friedrichshain-Kreuzberg,896.746,7417.32,-6.903915159038444,3873.744,29384.44,-36.0220159024074,2976.998,331.9778398788509,21967.12,296.1597989570357,-29.118100743368952,-421.7621461533781
berlin_b2dfd0bf,88,m,1500,799893.5620897103,5824695.957320429,Friedrichshain-Kreuzberg,896.746,7417.32,-6.97719949053612,3303.027,29622.08,-34.518245664212884,2406.281,268.33473469633543,22204.760000000002,299.3636515614804,-27.541046173676765,-394.72923500372127
berlin_b39a8dd6,24,f,5600,800041.4901598126,5824779.806454077,Friedrichshain-Kreuzberg,896.746,7417.32,-4.787469720537168,3873.744,29384.44,-28.103994658842787,2976.998,331.9778398788509,21967.12,296.1597989570357,-23.31652493830562,-487.03232186060563
berlin_bc111832,35,f,3600,799991.2182250065,5824644.28900354,Friedrichshain-Kreuzberg,896.746,7417.32,-5.161699145029481,3303.027,29622.08,-27.839469220475927,2406.281,268.33473469633543,22204.760000000002,299.3636515614804,-22.677770075446446,-439.34699482212693
berlin_c669ddee,34,m,2600,800001.244572511,5824699.122491346,Friedrichshain-Kreuzberg,896.746,7417.32,-5.532582249894451,3873.744,29384.44,-31.629002014824778,2976.998,331.9778398788509,21967.12,296.1597989570357,-26.096419764930328,-471.68606965451244
berlin_ed3b34ed,59,f,2000,799869.410029169,5824664.676181127,Friedrichshain-Kreuzberg,896.746,7417.32,-6.445616684270383,3303.027,29622.08,-31.65450553681521,2406.281,268.33473469633543,22204.760000000002,299.3636515614804,-25.208888852544828,-391.10127218802137
berlin_efed23ae,44,m,2000,799855.3569605369,5824669.029820254,Friedrichshain-Kreuzberg,896.746,7417.32,-6.458186328170208,3303.027,29622.08,-31.680475522245075,2406.281,268.33473469633543,22204.760000000002,299.3636515614804,-25.222289194074868,-390.5475610707732
berlin_31a9d340,20,m,3600,800679.3577160075,5824491.628306336,Neukölln,1029.721,8322.46,-5.775427731329594,3873.744,29384.44,-27.192803744794308,2844.023,276.19355145714223,21061.98,253.07397091725286,-21.417376013464715,-370.8361875482095
berlin_5728adb5,53,f,2000,800704.1577264864,5824497.892834189,Neukölln,1029.721,8322.46,-6.900508660283793,3873.744,29384.44,-30.734420376626247,2844.023,276.19355145714223,21061.98,253.07397091725286,-23.833911716342453,-345.39354835564035
berlin_c6a16005,6,m,3000,800635.1076376897,5824506.75514501,Neukölln,1029.721,8322.46,-6.033220672802891,3873.744,29384.44,-28.274255278308765,2844.023,276.19355145714223,21061.98,253.07397091725286,-22.241034605505874,-368.6428163611861
berlin_1adabd21,15,m,2600,809812.7538177033,5834258.029298289,Marzahn-Hellersdorf,2303.313,18866.68,-12.690907832147062,2475.763,23898.76,-16.797479346125186,172.44999999999982,7.487041491972642,5032.079999999998,26.671783270824534,-4.106571513978125,-32.35837473798256
berlin_2b3be540,3,m,1500,809889.0805991823,5834222.234535937,Marzahn-Hellersdorf,2303.313,18866.68,-15.883375182265969,2475.763,23898.76,-20.78172055783869,172.44999999999982,7.487041491972642,5032.079999999998,26.671783270824534,-4.89834537557272,-30.83944891663705
berlin_95d7d5ab,77,m,2000,809816.0148391878,5834238.200440293,Marzahn-Hellersdorf,2303.313,18866.68,-13.900861560986248,2475.763,23898.76,-18.33134056379853,172.44999999999982,7.487041491972642,5032.079999999998,26.671783270824534,-4.430479002812282,-31.871974146169002
berlin_a0610b04,51,f,1500,809841.4634588844,5834352.339112357,Marzahn-Hellersdorf,2303.313,18866.68,-15.759383019088963,2475.763,23898.76,-20.657728394661685,172.44999999999982,7.487041491972642,5032.079999999998,26.671783270824534,-4.898345375572722,-31.082088490643788
berlin_b0f00af0,49,m,3600,809717.2869310417,5834297.722502412,Marzahn-Hellersdorf,2303.313,18866.68,-11.92498454238256,2475.763,23898.76,-15.731641714847584,172.44999999999982,7.487041491972642,5032.079999999998,26.671783270824534,-3.806657172465023,-31.921694815920233
berlin_d90806a8,57,f,900,809854.3528102663,5834336.1862599505,Marzahn-Hellersdorf,2303.313,18866.68,-20.433953510817563,2475.763,23898.76,-26.579942547084805,172.44999999999982,7.487041491972642,5032.079999999998,26.671783270824534,-6.145989036267242,-30.07733688448301
berlin_e7f2413b,5,m,5600,809790.8167149328,5834278.842018847,Marzahn-Hellersdorf,2303.313,18866.68,-10.601638050959984,2475.763,23898.76,-14.12980333487712,172.44999999999982,7.487041491972642,5032.079999999998,26.671783270824534,-3.5281652839171365,-33.27943537553293
berlin_eb5b4d3d,28,f,1500,809899.4758783608,5834255.859571736,Marzahn-Hellersdorf,2303.313,18866.68,-15.838975670856765,2475.763,23898.76,-20.737321046429482,172.44999999999982,7.487041491972642,5032.079999999998,26.671783270824534,-4.898345375572717,-30.925897465614042
berlin_189e7e2d,38,f,2000,808988.0206394226,5833184.554129804,Marzahn-Hellersdorf,2144.553,17462.23,-13.180129545118032,2625.094,20213.51,-18.001394530789057,480.54100000000017,22.407513360593104,2751.279999999999,15.755605097401643,-4.821264985671025,-36.579799683811444
berlin_41977913,47,m,1500,809131.2661588804,5833162.9984134175,Marzahn-Hellersdorf,2144.553,17462.23,-14.65694625149441,2625.094,20213.51,-19.7340162708788,480.54100000000017,22.407513360593104,2751.279999999999,15.755605097401643,-5.07707001938439,-34.63934391426684
berlin_93586014,74,m,3000,808937.9651138992,5833145.402229705,Marzahn-Hellersdorf,2144.553,17462.23,-11.710654201386555,2625.094,20213.51,-16.276114153344214,480.54100000000017,22.407513360593104,2751.279999999999,15.755605097401643,-4.565459951957658,-38.98552440748445
berlin_f0d9fcaa,53,f,2600,809028.5965887397,5833135.129641192,Marzahn-Hellersdorf,2144.553,17462.23,-11.845002459686011,2625.094,20213.51,-16.489171652786244,480.54100000000017,22.407513360593104,2751.279999999999,15.755605097401643,-4.6441691931002325,-39.207836460198934
berlin_f26328e5,11,m,3600,808971.6008839267,5833201.366858621,Marzahn-Hellersdorf,2144.553,17462.23,-11.097398555111571,2625.094,20213.51,-15.577590162498105,480.54100000000017,22.407513360593104,2751.279999999999,15.755605097401643,-4.4801916073865335,-40.37154820688055
berlin_2b8b192d,91,m,500,799296.2899253462,5815192.938705375,Tempelhof-Schöneberg,2021.178,16045.76,-25.667541375357857,3405.527,32778.48,-51.40312883611834,1384.349,68.49218623990564,16732.72,104.28125560895838,-25.735587460760485,-100.2651055837703
berlin_32600c2a,3,m,5600,799239.1376432274,5815138.876279908,Tempelhof-Schöneberg,2021.178,16045.76,-9.318880791953589,3405.527,32778.48,-18.0523029600764,1384.349,68.49218623990564,16732.72,104.28125560895838,-8.73342216812281,-93.71750066449725
berlin_49e7c27d,33,f,3600,789989.9557095291,5833702.992598279,Reinickendorf,1211.916,10159.76,-6.647193024674833,1136.276,8890.29,-8.650387614513884,-75.63999999999987,-6.241356661682813,-1269.4699999999993,-12.495078623904496,-2.00319458983905,-30.13594734503805
berlin_dc8f9fd4,57,f,2000,790169.6923951721,5833737.918923829,Reinickendorf,1211.916,10159.76,-7.9888221900626,1136.276,8890.29,-9.83464187748137,-75.63999999999987,-6.241356661682813,-1269.4699999999993,-12.495078623904496,-1.8458196874187704,-23.105029045643416
berlin_6b80781c,72,m,4600,801086.9199197622,5833136.127290099,Pankow,1398.484,9602.68,-6.991352226209237,1263.859,10056.99,-9.049537826013383,-134.625,-9.626495548036303,454.3099999999995,4.7310750748749255,-2.058185599804146,-29.43902028120402
berlin_47361af3,17,m,3600,789810.0781890366,5835143.740881572,Reinickendorf,1348.305,12203.82,-7.374118775265709,1322.084,11113.35,-9.569781424622894,-26.221000000000004,-1.9447380229250801,-1090.4699999999993,-8.935480857633097,-2.1956626493571854,-29.775254729038046
berlin_75b81157,32,f,3600,789872.9090355639,5835164.338288344,Reinickendorf,1348.305,12203.82,-7.384320121543907,1322.084,11113.35,-9.579982770901088,-26.221000000000004,-1.9447380229250801,-1090.4699999999993,-8.935480857633097,-2.195662649357181,-29.73412058547258
berlin_cf0e39b9,58,f,2000,789795.3485841722,5835117.805442266,Reinickendorf,1348.305,12203.82,-8.898448305693707,1322.084,11113.35,-10.958692808508202,-26.221000000000004,-1.9447380229250801,-1090.4699999999993,-8.935480857633097,-2.060244502814495,-23.152851284152987
berlin_44803d9f,58,m,500,800455.9488296595,5814439.3815935245,Tempelhof-Schöneberg,2173.786,17142.18,-27.367508740760467,3538.082,33898.02,-53.062048333772154,1364.2959999999998,62.76128376942347,16755.839999999997,97.74626097730858,-25.694539593011687,-93.8870243411776
bb_98392c34,90,m,1500,814200.85,5812097.89,NA,3067.832,33038.9,-23.821988974141217,4616.106,40996.87,-34.394573155930175,1548.274,50.46801780540786,7957.970000000001,24.086667534330747,-10.572584181788958,-44.3816181481131
bb_fc07f343,67,m,900,769531.89,5819555.48,NA,3543.141,35244.49,-34.60618779301153,4091.813,43500.5,-44.004586748587954,548.672,15.485468966659809,8256.010000000002,23.424966569242464,-9.398398955576425,-27.158145854697015
berlin_26cb6106,41,f,5600,794327.8040541664,5822586.289615775,Tempelhof-Schöneberg,966.009,7287.5,-5.085407936107588,2712.442,21288.87,-14.753685334430807,1746.433,180.78848126673768,14001.369999999999,192.12857632933105,-9.66827739832322,-190.11803025035977
berlin_41bedffd,83,m,3600,794409.0755580142,5822589.332313036,Tempelhof-Schöneberg,966.009,7287.5,-5.325909700802025,2712.442,21288.87,-15.770570479785514,1746.433,180.78848126673768,14001.369999999999,192.12857632933105,-10.44466077898349,-196.11036171737263
berlin_79fc2716,8,m,3600,794428.0535099016,5822584.926879707,Tempelhof-Schöneberg,966.009,7287.5,-5.397210421937986,2712.442,21288.87,-15.841712433738337,1746.433,180.78848126673768,14001.369999999999,192.12857632933105,-10.44450201180035,-193.51667241556285
