person,timeCar,distCar,expSum
bb_c08dfff9,5969.759000,86503.300000,9.99940507955381e-34
bb_86c08f9f,2252.057000,26940.140000,2.83664498881641e-07
berlin_25fcefe0,4083.049000,58430.660000,1.03897047290143e-11
berlin_2bba5b22,4083.049000,58430.660000,1.77418611348480e-23
berlin_4f86ddf1,4083.049000,58430.660000,9.24309413562405e-12
berlin_7e799413,4083.049000,58430.660000,4.87414075890985e-36
berlin_e3b10b42,4083.049000,58430.660000,3.23457506566198e-13
bb_0025be67,5510.573000,79142.700000,2.32143688902825e-19
bb_dc66e527,5510.573000,79142.700000,1.46271913547071e-22
berlin_178ef497,4090.688000,59307.570000,2.13042462878114e-10
berlin_1bed4912,4090.688000,59307.570000,9.53811384660318e-24
berlin_1e83cd84,4090.688000,59307.570000,5.87873372886618e-11
berlin_2f222c61,4090.688000,59307.570000,1.11018295285893e-12
berlin_4473f9e8,4090.688000,59307.570000,1.38795627561985e-36
berlin_751da076,4090.688000,59307.570000,9.41791605932008e-12
berlin_f8fe91b0,4090.688000,59307.570000,9.65936996783566e-24
bb_39189a45,3758.934000,75872.020000,1.82747939510723e-16
bb_a0e93a70,2569.506000,39785.640000,2.27567303729808e-10
bb_2f5e713b,4353.513000,55985.640000,1.45713147269460e-10
bb_53fc912f,4353.513000,55985.640000,4.36564668542548e-11
bb_26e106da,2812.219000,39097.440000,1.52092205850366e-08
bb_49fb3c0e,5646.363000,87319.110000,8.32735371183794e-25
bb_7e3c9bbd,4415.907000,89069.650000,4.51343907078892e-12
bb_f794025f,3734.315000,74127.830000,4.03061481112260e-43
berlin_3e37608b,4724.525000,67233.410000,3.08664730618000e-13
berlin_9229e871,4724.525000,67233.410000,1.34744009340335e-19
berlin_34eaa670,2370.569000,34598.800000,4.54735286396051e-08
berlin_e654a08b,2370.569000,34598.800000,9.26598531647674e-07
berlin_2c39c5c9,4393.888000,57056.460000,4.33731665938980e-15
berlin_47fa7142,4393.888000,57056.460000,1.56242747502173e-13
berlin_905609ab,4393.888000,57056.460000,1.24641661117362e-10
berlin_16e0009e,3187.683000,45738.710000,1.46205612189611e-09
berlin_77a86989,3187.683000,45738.710000,1.01240831245017e-10
berlin_a54e4a18,3187.683000,45738.710000,1.62040095439114e-09
berlin_c29d6c5d,3187.683000,45738.710000,1.73383801004554e-08
berlin_e5bbb2c9,3187.683000,45738.710000,5.17619665593511e-12
berlin_ef97f9d7,3187.683000,45738.710000,1.48560934825803e-09
berlin_11559fb4,5610.682000,65592.860000,4.44986769079374e-16
bb_e1b2b24c,2762.539000,48365.870000,1.08618371191557e-11
berlin_83474c10,5610.682000,65592.860000,1.93384205979604e-14
bb_c4f7c869,3998.567000,76874.610000,5.23107462989516e-11
bb_dd692375,3998.567000,76874.610000,3.52680791100196e-20
bb_36f878f7,2288.743000,28049.310000,4.89540074631984e-07
bb_9a7e1b6b,5265.941000,70562.070000,6.74699288921372e-21
bb_b86beca7,5265.941000,70562.070000,1.56159763902732e-12
berlin_3dd3bd5d,4598.549000,62507.440000,3.64510822799563e-11
bb_730e5883,2301.037000,28817.010000,6.54501350192975e-08
bb_c63a772c,2301.037000,28817.010000,6.17395326343214e-13
berlin_3161c2ee,5713.866000,67081.190000,3.08654259529590e-18
berlin_42dcfe39,5713.866000,67081.190000,1.26395429595090e-14
berlin_c77f9b7d,2194.661000,35006.100000,2.63912721661199e-09
berlin_43c85e69,6086.896000,71515.930000,3.66848479501664e-22
berlin_fe8e152c,2194.661000,35006.100000,2.76542247439002e-09
berlin_3c841a4d,2869.636000,37032.380000,1.87455558723056e-10
berlin_43c1ac9d,2869.636000,37032.380000,5.15601294203921e-08
berlin_6e0fd854,2869.636000,37032.380000,5.89031926790478e-12
berlin_825d8722,2869.636000,37032.380000,5.83997567335898e-16
berlin_9b4fa6c8,2869.636000,37032.380000,5.35227221190529e-12
berlin_ad4711df,2869.636000,37032.380000,1.86486934264336e-08
berlin_e72c4189,2869.636000,37032.380000,5.81230318010717e-12
berlin_643e0160,3299.020000,45649.100000,1.04900270972392e-28
berlin_195056f8,4137.449000,51960.780000,4.27255784267009e-10
berlin_56eaa64b,4137.449000,51960.780000,3.64143805950875e-14
berlin_8de1e40c,4137.449000,51960.780000,3.78601781572332e-14
berlin_b0b85bff,4137.449000,51960.780000,7.10774314648882e-22
berlin_e2655e34,4137.449000,51960.780000,2.13949698360067e-11
bb_ae023157,3142.016000,49632.150000,1.08359451353918e-09
berlin_a4fc6cf9,4536.289000,64505.210000,2.06738983022021e-14
berlin_b04fbd74,4536.289000,64505.210000,8.84472435558810e-13
berlin_0575adda,2610.977000,38098.920000,7.55064001891929e-16
berlin_4e211b81,2610.977000,38098.920000,9.10936212813372e-12
berlin_80a7588e,2610.977000,38098.920000,3.98360367007209e-09
berlin_94b36705,2610.977000,38098.920000,1.13387583964967e-07
berlin_dc88a29e,2610.977000,38098.920000,3.01683300866398e-10
bb_cb603de9,4470.662000,59026.520000,4.44740294057901e-13
berlin_35e94396,4589.185000,62437.620000,1.43016209562150e-18
berlin_5e7ccb7c,4589.185000,62437.620000,1.73909933440773e-13
berlin_23af8659,4774.132000,68669.700000,1.02165834655940e-11
berlin_47f9a6bc,4774.132000,68669.700000,4.26015856665188e-17
berlin_6a452efd,4774.132000,68669.700000,8.98450459475831e-12
berlin_6f1a31b5,4774.132000,68669.700000,3.65603704180054e-17
berlin_8a4725dc,4774.132000,68669.700000,4.39725289020685e-42
berlin_c74bad6f,4774.132000,68669.700000,2.81057123115487e-14
berlin_d4bc916d,4774.132000,68669.700000,2.42175864615754e-14
berlin_f4dec29e,4774.132000,68669.700000,1.82754466011461e-13
berlin_f5b3da2a,3700.015000,48805.700000,9.82385825161183e-10
bb_b2ae5490,5082.038000,68273.870000,8.81888877867682e-14
berlin_1aed68ae,3457.483000,48384.040000,1.00116322890607e-12
bb_ce7e040f,5082.038000,68273.870000,1.49265761984609e-27
berlin_54a5d995,3457.483000,48384.040000,9.24672123605515e-13
berlin_948dcc3f,2064.918000,32641.890000,1.39102899865098e-13
berlin_811796dc,2664.546000,40166.160000,1.36094797500010e-10
berlin_0d604d8d,2282.417000,34710.280000,2.50709158779382e-09
berlin_9e0aa763,2282.417000,34710.280000,6.41983613952555e-08
bb_789a6000,5697.103000,74795.160000,5.31112913324508e-14
berlin_55a4314d,4470.700000,55146.060000,1.97094219613707e-13
