personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_906376ae,28800.0,car,7,m,low,2000.0,false,792533.8699413992,5825810.077356923,-19.12839368842572,
berlin_cd01860b,28800.0,car,36,f,very_low,500.0,false,807035.0148397663,5827562.103586489,-34.02207306844926,
bb_1c522795,28800.0,car,9,f,medium,3600.0,false,806027.1,5842752.68,-15.076211446939885,
berlin_518a0a2b,28800.0,car,23,f,low,3000.0,false,797270.9247228524,5822971.75314259,-6.973520157222236,
berlin_5411547d,28800.0,car,49,m,medium,1500.0,false,807862.969249039,5821603.791067111,-19.109522963588624,
bb_b33d404f,28800.0,car,12,f,medium,3000.0,false,787678.86,5816046.46,-8.65707347558822,
berlin_445104e2,28800.0,car,3,m,medium,3000.0,false,785959.7947495243,5827934.124956427,-1.4531777516932007,
berlin_f8302487,28800.0,car,12,m,high,5600.0,false,787065.7491829806,5829990.853299504,-3.426381873672658,
bb_9141332a,28800.0,car,80,m,very_low,900.0,false,777017.41,5814289.94,-21.692369550462878,
berlin_628d8ec1,28800.0,car,73,m,medium,2000.0,false,790168.0177334996,5827200.908393646,-4.604296850387568,
bb_e4315eb7,28800.0,car,43,f,low,2000.0,false,805062.4,5856824.61,-27.508556351507405,
berlin_5ae2cea3,28800.0,car,45,f,high,4600.0,false,790929.3505957369,5839154.3160823975,-8.642689690959259,
berlin_ede665e0,28800.0,car,13,m,medium,3600.0,false,800161.3143196958,5832703.808922727,-8.366409763558075,
berlin_f0f1f66b,28800.0,car,46,f,high,3600.0,false,805164.0766811973,5831367.086373864,-12.095984399493215,
berlin_e3d66e7d,28800.0,car,95,m,medium,2000.0,true,800540.7764818579,5838628.26776341,-11.75563092991378,
bb_f62f6614,28800.0,car,5,f,very_low,1500.0,false,815443.97,5803055.63,-28.09472320606667,
berlin_f3fcf911,28800.0,car,34,m,medium,2000.0,false,789176.7315723875,5830387.013307138,-6.740146320929312,
berlin_4369b0f9,28800.0,car,52,m,high,2600.0,false,800263.8607739308,5830866.407875861,-9.872712297848373,
bb_685f7b1b,28800.0,car,73,f,low,900.0,true,787330.72,5850354.11,-25.880936731956727,
berlin_393decc6,28800.0,car,60,f,low,900.0,false,803129.9557217644,5829876.036778137,-16.397749111672503,
berlin_542e97b9,28800.0,car,16,m,high,4600.0,false,797325.3815594164,5821369.105466857,-5.630771016395602,
bb_1bc5a5b7,28800.0,car,38,f,very_high,5600.0,false,776372.0,5812308.46,-10.089434623543747,
berlin_06379609,28800.0,car,24,f,low,900.0,false,803846.356451926,5821997.752187691,-18.412843079020284,
berlin_7f2ebd27,28800.0,car,38,f,medium,3000.0,false,786682.7873017204,5831370.990134998,-3.701336069304675,
berlin_5ed13426,28800.0,car,51,f,low,900.0,false,798887.7945874098,5820109.003716132,-13.462575255631792,
berlin_7accd052,28800.0,car,14,m,low,2000.0,false,806369.2532751344,5833399.82879054,-15.087884085416283,
berlin_124f81e6,28800.0,car,22,f,very_low,900.0,false,793041.5970759778,5837269.253475376,-14.973869249782105,
berlin_7a3e49e1,28800.0,car,51,f,medium,2000.0,false,798561.5373422296,5824531.002556927,-13.44298336314113,
berlin_9375c462,28800.0,car,68,m,high,4600.0,false,796511.449294987,5819719.0870546615,-6.346352643501836,
bb_6ce2036c,28800.0,car,1,m,very_high,5600.0,false,814143.13,5812129.9,-15.303749861880496,
bb_9528f43b,28800.0,car,93,f,low,900.0,true,818859.1,5824573.73,-35.356362758080586,
bb_b6d733b0,28800.0,car,46,f,medium,1500.0,false,818959.18,5824327.94,-27.72383244899802,
berlin_8c57ac3c,28800.0,car,95,m,low,900.0,true,782214.6195095417,5815381.936311353,-17.487118082707887,
berlin_98d49a8d,28800.0,car,57,f,medium,1500.0,false,811708.9610523428,5822472.733322661,-21.574337795589784,
berlin_8cec3df3,28800.0,car,52,f,medium,1500.0,false,801502.5733899213,5824636.494573556,-19.23137526694296,
berlin_78e472d6,28800.0,car,52,m,high,2600.0,false,795983.7481940205,5832133.362324817,-5.787229945869046,
berlin_eb380195,28800.0,car,46,f,medium,2600.0,false,810101.8083787685,5827018.148196588,-17.824106047535636,
bb_f69e074a,28800.0,car,24,m,very_low,500.0,false,777679.58,5831834.94,-14.626776640154434,
berlin_5c67ca4d,28800.0,car,50,f,medium,2000.0,false,798223.705827181,5825091.465507407,-15.132262802405391,
bb_bf71d3fa,28800.0,car,90,f,low,900.0,true,776923.73,5831611.11,-9.684742281178922,
