personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
bb_9b2390ba,28800.0,car,16,m,very_high,5600.0,false,793480.56,5842339.77,-13.691454918368416,
bb_d7ee7bc8,28800.0,car,78,f,low,900.0,false,782308.72,5846724.97,-17.06610707186116,
berlin_3c89ee96,28800.0,car,10,m,low,3000.0,false,814372.8561662096,5820781.505460161,-23.65841890345896,
berlin_94e25348,28800.0,car,49,f,very_high,5600.0,false,798485.7902210306,5831619.309861448,-7.2056321662021885,
berlin_beccd7ff,28800.0,car,32,f,high,5600.0,false,799037.1666918969,5817722.94677249,-20.7653270271584,
berlin_9b0b7211,28800.0,car,36,m,medium,3000.0,false,799316.696515769,5833214.95484946,-8.344570795623726,
berlin_2756dcfc,28800.0,car,11,m,very_high,5600.0,false,806245.6334672899,5829134.535589153,-14.511223008350786,
bb_dce7af2d,28800.0,car,30,f,medium,2000.0,false,785477.4,5809937.98,-21.57570108448828,
berlin_073ecc0d,28800.0,car,60,m,very_low,900.0,false,801430.8715305754,5827315.70916743,-18.681707769937557,
berlin_1d34c81a,28800.0,car,44,f,very_low,900.0,false,796370.8691019902,5824772.121019208,-30.733953072257528,
bb_4ba37c53,28800.0,car,52,m,high,4600.0,false,783690.15,5840511.7,-14.978510687362261,
berlin_dd94ae5b,28800.0,car,28,f,very_high,5600.0,false,797173.7747304712,5831847.540205702,-6.264454016691091,
berlin_d1a2a31a,28800.0,car,16,m,high,4600.0,false,799125.5050898013,5830779.539423556,-8.942848940094063,
berlin_f2a489a3,28800.0,car,42,m,medium,2000.0,true,785126.8198820574,5830039.063741265,-14.880424865733456,
berlin_dcad24a9,28800.0,car,53,f,very_high,5600.0,false,789556.4345019324,5815131.300976738,-19.744474321372728,
bb_c7648de4,28800.0,car,73,m,medium,1500.0,false,780498.58,5831163.17,-17.35390125362559,
berlin_5d59f5b5,28800.0,car,11,m,medium,3600.0,false,800767.9258702808,5836044.466225255,-10.262931237393362,
berlin_8d925be7,28800.0,car,31,f,high,4600.0,false,796801.6055285237,5820596.337441419,-18.36710282310537,
bb_2d53c58e,28800.0,car,78,f,medium,2000.0,true,768054.64,5808713.18,-27.676128689331414,
berlin_5cc7c7f3,28800.0,car,3,m,high,4600.0,false,798277.2475830283,5833294.6446117,-7.7158278749813345,
bb_0e31c321,28800.0,car,11,m,medium,4600.0,false,762429.48,5796276.42,-32.409298975866776,
berlin_b521e7ba,28800.0,car,96,m,low,1500.0,true,791049.1463902679,5816615.873839962,-18.94388798323727,
bb_4d596705,28800.0,car,25,m,medium,2600.0,false,773589.96,5814530.14,-23.982468815085188,
berlin_a9525773,28800.0,car,3,m,medium,3600.0,false,799971.3595215257,5829317.839876262,-13.276148408501204,
berlin_e988899a,28800.0,car,22,f,low,900.0,false,805155.2415084825,5833023.236979872,-12.63519043642247,
berlin_4d1dac1a,28800.0,car,81,m,medium,1500.0,false,799538.4119110324,5816485.019971646,-21.118399468217216,
berlin_ca5fde85,28800.0,car,65,m,very_low,900.0,true,794029.3603022115,5824840.841477975,-22.483660636795854,
