personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_7d173ba9,28800.0,teleportedWalk,28,f,medium,2000.0,false,810146.0784009574,5834011.257552357,-72.216,
bb_e0abe95e,28800.0,teleportedWalk,79,f,very_low,500.0,true,775517.04,5815510.35,-162.851,
berlin_6fb58b76,28800.0,teleportedWalk,34,m,low,900.0,false,802641.1648036332,5826791.773521266,-37.846666666666664,
bb_14820c41,28800.0,teleportedWalk,48,f,high,3600.0,false,767745.68,5820521.16,-151.22333333333336,
berlin_501c553a,28800.0,teleportedWalk,64,f,low,900.0,false,808458.8178266259,5831518.047140511,-88.66433333333333,
bb_867e049a,28800.0,teleportedWalk,2,m,low,2000.0,false,767109.38,5822449.33,-151.92000000000002,
bb_69e66033,28800.0,teleportedWalk,40,m,low,2000.0,true,813793.48,5808577.78,-141.18666666666667,
bb_e90aeab0,28800.0,teleportedWalk,50,m,high,3600.0,false,790346.88,5846040.21,-93.95,
bb_617c7e21,28800.0,teleportedWalk,33,m,medium,2000.0,false,779076.14,5812999.3,-118.88333333333334,
berlin_2c3ed6a5,28800.0,teleportedWalk,50,f,low,3000.0,false,793667.9381837767,5822448.15951265,-34.39333333333333,
berlin_5e21bf48,28800.0,teleportedWalk,6,m,high,4600.0,false,797302.6424515295,5826954.016286047,-12.796666666666667,
berlin_99f5888b,28800.0,teleportedWalk,12,m,low,2600.0,false,810172.8855730013,5833989.625314116,-80.33333333333334,
berlin_53d503df,28800.0,teleportedWalk,63,m,high,4600.0,false,798119.3394275999,5824596.04226243,-32.799,
berlin_8cc32d38,28800.0,teleportedWalk,2,m,high,3600.0,false,795810.2957325089,5818546.688480773,-53.13333333333334,
bb_1e85666e,28800.0,teleportedWalk,32,f,medium,2600.0,false,780093.02,5807413.89,-137.31666666666666,
bb_eab3a403,28800.0,teleportedWalk,47,m,medium,2600.0,false,785249.88,5800043.19,-158.80666666666667,
bb_f2a862fd,28800.0,teleportedWalk,58,m,high,4600.0,false,823253.89,5829385.88,-143.65333333333334,
bb_75879da5,28800.0,teleportedWalk,98,f,medium,1500.0,true,792530.21,5813425.67,-105.78533333333334,
bb_e7c3b6dd,28800.0,teleportedWalk,45,f,medium,3000.0,false,772692.54,5783973.2,-261.68333333333334,
berlin_b8f16ac8,28800.0,teleportedWalk,64,f,very_high,5600.0,true,808191.2218711062,5815889.8460100675,-121.56733333333334,
berlin_21e8e54f,28800.0,teleportedWalk,27,m,high,3600.0,false,803341.1939080711,5827150.762908626,-36.846000000000004,
berlin_04dc54cf,28800.0,teleportedWalk,44,f,low,900.0,false,800580.9515905052,5823042.115035726,-39.32666666666667,
berlin_fc766ed2,28800.0,teleportedWalk,18,f,very_high,5600.0,false,801566.4630528281,5821067.680418745,-45.474000000000004,
berlin_88925b04,28800.0,teleportedWalk,19,f,very_low,500.0,false,786961.9707116957,5830086.067302968,-41.055,
berlin_73f67753,28800.0,teleportedWalk,28,f,medium,2000.0,false,781501.7795365293,5830638.1929874765,-66.72,
bb_b72a64f9,28800.0,teleportedWalk,32,m,high,3000.0,false,804538.15,5801206.2,-150.59,
berlin_24b1a70c,28800.0,teleportedWalk,38,f,very_high,5600.0,false,796025.3662250069,5825040.265768754,-19.46666666666667,
berlin_4d2e78e5,28800.0,teleportedWalk,37,f,high,3600.0,false,793541.4691841115,5821536.18987796,-39.126666666666665,
berlin_2759499c,28800.0,teleportedWalk,4,m,very_high,5600.0,false,804544.181960596,5820562.195347496,-62.97,
berlin_a18d3a8d,28800.0,teleportedWalk,48,f,very_high,5600.0,false,809798.0905052928,5827659.537615535,-73.87333333333333,
berlin_958779fc,28800.0,teleportedWalk,23,f,low,3000.0,false,795027.2371493997,5837199.175977783,-39.579,
berlin_a5e47cd7,28800.0,teleportedWalk,53,f,high,3000.0,false,795693.2315909099,5835825.762011729,-36.723333333333336,
berlin_2f716189,28800.0,teleportedWalk,96,m,medium,2600.0,true,794015.2903182592,5819489.608668776,-63.63933333333333,
berlin_3aedc0af,28800.0,teleportedWalk,59,m,medium,2600.0,false,794203.3528398646,5833812.953455635,-27.29,
berlin_f67f19bb,28800.0,teleportedWalk,44,f,low,900.0,true,780514.07415841,5827617.136107728,-78.85000000000001,
berlin_fabb379e,28800.0,teleportedWalk,30,f,very_low,499.0,false,802010.6448782417,5831964.093422652,-37.096666666666664,
berlin_ddb909b7,28800.0,teleportedWalk,2,m,medium,3600.0,false,805107.7895561332,5826875.159387868,-50.22666666666666,
berlin_ea8f3eee,28800.0,teleportedWalk,61,f,medium,2000.0,false,799946.2947388366,5833710.246567159,-44.356,
berlin_635ff0e8,28800.0,teleportedWalk,21,m,low,3000.0,false,807869.9189705211,5821805.974342368,-65.87100000000001,
berlin_2ced2dd1,28800.0,teleportedWalk,24,f,very_low,2000.0,false,795791.7819726681,5824352.25391063,-20.658,
berlin_3333694a,28800.0,teleportedWalk,23,f,high,5600.0,false,782183.1777590245,5829674.96671093,-63.096000000000004,
bb_5a9d9102,28800.0,teleportedWalk,24,f,medium,2000.0,false,773121.69,5830828.04,-105.80099999999999,
bb_d6ba300b,28800.0,teleportedWalk,48,f,medium,3600.0,false,781578.39,5811649.01,-115.16333333333333,
berlin_1393e74e,28800.0,teleportedWalk,56,f,medium,2000.0,false,805378.4466939778,5827472.581151058,-51.11,
berlin_0dd68819,28800.0,teleportedWalk,67,m,medium,2000.0,false,801790.274232978,5830839.25014673,-43.909666666666666,
bb_573f4973,28800.0,teleportedWalk,28,f,very_low,900.0,false,854208.86,5891783.21,-402.65100000000007,
berlin_856916a0,28800.0,teleportedWalk,46,f,very_high,5600.0,false,797356.7389913204,5821662.792272052,-37.99333333333334,
berlin_fdbf205b,28800.0,teleportedWalk,86,m,low,1500.0,true,792596.1892341009,5825209.410978899,-31.607333333333337,
berlin_4b37f966,28800.0,teleportedWalk,37,f,high,3600.0,false,796341.4264465601,5830309.925337398,-8.84,
berlin_4a041a35,28800.0,teleportedWalk,86,m,high,4600.0,false,801692.774134092,5830964.282216821,-43.56733333333334,
berlin_3d4554e5,28800.0,teleportedWalk,3,m,medium,2600.0,false,795555.1009381373,5828415.426632793,-1.856666666666667,
bb_191b1ac1,28800.0,teleportedWalk,11,m,high,3600.0,false,764855.91,5812049.21,-182.12666666666667,
berlin_1d4cc841,28800.0,teleportedWalk,47,f,medium,2000.0,false,805243.4662568152,5827733.50836344,-50.25,
berlin_6ea43d15,28800.0,teleportedWalk,35,f,very_high,5600.0,false,795939.2970170648,5816065.262633472,-66.05,
berlin_a3228f1c,28800.0,teleportedWalk,44,f,high,3600.0,false,803938.4194248135,5829506.161312177,-43.349999999999994,
berlin_ee3f5d1b,28800.0,teleportedWalk,46,f,low,900.0,false,806513.8495695058,5833443.338295679,-61.583333333333336,
berlin_7e0e232c,28800.0,teleportedWalk,20,f,very_high,5600.0,false,806677.0462220227,5833271.636490836,-55.818,
bb_8e35cc52,28800.0,teleportedWalk,30,m,low,2000.0,false,785911.7,5850011.54,-121.50666666666666,
bb_b159ba90,28800.0,teleportedWalk,49,f,very_low,499.0,false,770154.49,5813369.45,-154.8,
berlin_67f63dac,28800.0,teleportedWalk,52,m,high,4600.0,false,794737.6351594806,5831069.606443246,-12.863333333333333,
berlin_f5b6a21f,28800.0,teleportedWalk,17,m,very_high,5600.0,false,805189.7136379908,5833285.491540775,-49.470000000000006,
berlin_15c8b65b,28800.0,teleportedWalk,29,f,low,900.0,false,810953.7442596324,5822222.590894466,-77.95500000000001,
bb_ea253260,28800.0,teleportedWalk,67,f,high,4600.0,false,790212.15,5812586.94,-115.33166666666668,
bb_c1b9ceeb,28800.0,teleportedWalk,63,f,low,1500.0,false,779280.29,5837897.29,-126.62433333333333,
berlin_ad52d837,28800.0,teleportedWalk,63,m,medium,2000.0,false,800478.3405196422,5829613.298414705,-33.241,
berlin_f85f54f9,28800.0,teleportedWalk,14,m,medium,3600.0,false,791162.6116601271,5825143.203976746,-29.919999999999998,
berlin_4d4212e8,28800.0,teleportedWalk,60,f,medium,2000.0,false,796850.337681309,5833444.5492145745,-32.690666666666665,
bb_eb924251,28800.0,teleportedWalk,28,f,medium,3000.0,false,791367.1,5854277.97,-121.06500000000001,
berlin_6fd7e1e5,28800.0,teleportedWalk,59,m,high,3600.0,false,805971.3661498255,5828774.1847945545,-53.75,
bb_6b064a1c,28800.0,teleportedWalk,29,m,high,3600.0,false,875489.67,5814086.28,-379.98,
bb_9e1cd51f,28800.0,teleportedWalk,22,m,high,4600.0,false,822157.42,5817813.29,-134.289,
bb_f6a666c3,28800.0,teleportedWalk,41,m,very_low,499.0,false,787040.0,5854581.26,-141.49333333333334,
bb_f5babf28,28800.0,teleportedWalk,31,f,medium,2000.0,false,844635.24,5812849.96,-267.9033333333333,
berlin_70914030,28800.0,teleportedWalk,28,f,medium,3600.0,false,799411.6021371456,5825054.221832044,-24.774,
bb_ae32150b,28800.0,teleportedWalk,56,f,medium,1500.0,true,770265.69,5858904.34,-204.85666666666668,
berlin_46a854eb,28800.0,teleportedWalk,28,f,very_low,500.0,false,790586.8687999875,5823816.645571761,-33.075,
bb_06fe6c8d,28800.0,teleportedWalk,64,m,very_high,5600.0,true,816972.74,5798029.53,-252.9236666666667,
berlin_f64538a7,28800.0,teleportedWalk,54,m,medium,2600.0,true,795808.9928669768,5818698.673709411,-52.343333333333334,
berlin_e610665b,28800.0,teleportedWalk,5,m,very_low,1500.0,false,793716.6402245376,5837566.336553754,-46.846666666666664,
bb_82b94d99,28800.0,teleportedWalk,52,m,high,3000.0,false,790206.28,5846492.34,-96.41333333333333,
berlin_0662e1e9,28800.0,teleportedWalk,21,f,medium,2000.0,true,800075.3379608789,5821599.36541247,-39.446999999999996,
berlin_2955b8e3,28800.0,teleportedWalk,47,f,high,3000.0,false,792619.651253836,5826479.910741051,-19.666666666666664,
berlin_64ba8695,28800.0,teleportedWalk,29,f,medium,1500.0,false,782608.2706747283,5830518.342986446,-61.512,
berlin_6603bd05,28800.0,teleportedWalk,48,f,low,900.0,false,784774.9004964774,5826625.825468764,-57.553333333333335,
berlin_56312095,28800.0,teleportedWalk,3,m,very_high,5600.0,false,801752.09845005,5823604.810887558,-41.61,
bb_9bc68cdb,28800.0,teleportedWalk,16,m,high,3600.0,false,786431.73,5804229.79,-122.631,
berlin_2790162f,28800.0,teleportedWalk,56,f,low,900.0,false,806055.6560849374,5827235.34211127,-54.766666666666666,
berlin_662e99d3,28800.0,teleportedWalk,17,m,low,3000.0,false,799485.1469425007,5826178.507258056,-21.705000000000005,
berlin_85be6e5a,28800.0,teleportedWalk,98,m,very_high,5600.0,false,790662.4567969039,5828637.805414818,-33.62233333333333,
berlin_59a0586c,28800.0,teleportedWalk,40,m,low,3000.0,false,797128.7307095001,5822090.812254999,-35.556666666666665,
berlin_c8c59837,28800.0,teleportedWalk,64,f,high,3600.0,false,798790.2000594027,5833407.350370508,-37.95133333333334,
berlin_c7911611,28800.0,teleportedWalk,41,f,low,2000.0,false,779932.3727775998,5829846.341030938,-81.84333333333333,
bb_f05c1183,28800.0,teleportedWalk,1,f,high,4600.0,false,775741.72,5815734.26,-123.65666666666667,
berlin_fbcfa83e,28800.0,teleportedWalk,50,f,medium,3000.0,false,795881.1416769857,5835434.363642682,-34.71,
berlin_22b0d2c3,28800.0,teleportedWalk,78,m,medium,2600.0,false,807535.400408846,5834056.744770441,-88.04466666666667,
berlin_f778795f,28800.0,teleportedWalk,1,m,medium,3000.0,false,797581.1186067793,5821904.054026819,-37.07666666666667,
berlin_c150cf22,28800.0,teleportedWalk,74,m,very_low,500.0,false,802049.4124527129,5830252.8559158845,-44.516333333333336,
berlin_fddc9827,28800.0,teleportedWalk,86,m,high,3600.0,false,812788.2310342169,5830637.020447328,-116.64466666666667,
berlin_a04b2e78,28800.0,teleportedWalk,76,m,medium,2600.0,false,799752.4699656263,5832471.902395497,-37.45733333333334,
berlin_a1852303,28800.0,teleportedWalk,41,f,medium,1500.0,false,800401.5974509611,5824994.562352561,-31.6,
berlin_5711287a,28800.0,teleportedWalk,45,f,medium,3600.0,false,791649.0718214847,5825411.479089146,-27.080000000000002,
berlin_5e4de6bb,28800.0,teleportedWalk,64,f,medium,2000.0,false,798972.770340516,5835393.018751531,-50.17133333333334,
berlin_060a0c41,28800.0,teleportedWalk,66,m,high,2600.0,true,800423.6988341943,5821604.861970724,-58.22266666666666,
berlin_98cd8253,28800.0,teleportedWalk,27,f,very_low,499.0,false,802675.8135306437,5838140.949515741,-54.879000000000005,
berlin_3192facc,28800.0,teleportedWalk,45,m,high,4600.0,false,799470.1771471619,5837545.256973009,-49.82666666666667,
berlin_cee95238,28800.0,teleportedWalk,59,f,medium,1500.0,false,800814.6618486457,5824765.249388383,-34.02666666666667,
berlin_754c48de,28800.0,teleportedWalk,32,f,medium,2000.0,false,807621.2213376686,5821655.099896082,-72.46666666666667,
berlin_5b6b25ad,28800.0,teleportedWalk,44,f,high,3600.0,false,803946.0853462152,5828110.449448379,-43.349999999999994,
bb_b70c885b,28800.0,teleportedWalk,59,m,low,1500.0,true,786170.56,5853580.31,-138.11,
berlin_071d5ea2,28800.0,teleportedWalk,22,f,low,900.0,false,811510.553401698,5828537.025529855,-74.304,
berlin_1105a25f,28800.0,teleportedWalk,89,m,medium,2600.0,false,781584.5746034873,5829816.115083673,-95.24233333333333,
berlin_d75a6a79,28800.0,teleportedWalk,70,m,medium,2600.0,true,800919.264031264,5828007.212819332,-36.088,
berlin_4bf8c25d,28800.0,teleportedWalk,96,m,low,900.0,true,806021.7311900901,5826066.288039032,-72.54433333333334,
berlin_a0655540,28800.0,teleportedWalk,19,f,medium,1500.0,false,795201.9957204193,5824019.012072037,-22.296,
berlin_0de6a7fa,28800.0,teleportedWalk,59,f,high,4600.0,false,804604.0428952237,5822914.686166181,-55.67999999999999,
bb_c59ae097,28800.0,teleportedWalk,59,m,medium,3000.0,false,778117.26,5831085.22,-91.88666666666666,
berlin_f3c1c83d,28800.0,teleportedWalk,55,f,high,3000.0,false,781754.7883254916,5830573.181965293,-72.78333333333333,
berlin_76af7525,28800.0,teleportedWalk,12,m,high,5600.0,false,804263.3003010238,5830279.138070757,-45.553333333333335,
berlin_f916db57,28800.0,teleportedWalk,80,m,medium,3000.0,false,803149.4726465122,5818090.161504872,-88.23966666666666,
berlin_ad9489d8,28800.0,teleportedWalk,53,m,medium,1500.0,false,801283.2618658833,5825926.523678831,-32.86666666666667,
berlin_00ea044a,28800.0,teleportedWalk,51,f,low,3000.0,false,797683.671593721,5824428.3916504895,-24.933333333333337,
berlin_d45d91f1,28800.0,teleportedWalk,91,m,medium,1500.0,true,789854.8975127905,5816890.317267002,-89.26666666666667,
berlin_918260ad,28800.0,teleportedWalk,39,f,high,4600.0,false,802802.6932845265,5827492.325481616,-37.85333333333334,
bb_30f54862,28800.0,teleportedWalk,58,f,very_low,500.0,false,811807.03,5794124.69,-198.78666666666666,
bb_eec1e367,28800.0,teleportedWalk,60,m,high,4600.0,false,791885.2,5844194.63,-107.34533333333333,
berlin_836353aa,28800.0,teleportedWalk,49,f,very_high,5600.0,false,792708.2560633323,5817535.143270031,-60.336666666666666,
berlin_a55a95fc,28800.0,teleportedWalk,71,m,high,4600.0,false,793005.6379693826,5823724.438128102,-38.419333333333334,
berlin_9d387c39,28800.0,teleportedWalk,36,m,high,3000.0,false,785367.0052132979,5832210.490535981,-56.31666666666666,
berlin_8a660809,28800.0,teleportedWalk,75,m,very_low,900.0,false,795016.0479575597,5823170.22824749,-38.04233333333334,
bb_50adc900,28800.0,teleportedWalk,3,f,medium,2600.0,false,775602.52,5812742.71,-133.38333333333333,
berlin_8f9af756,28800.0,teleportedWalk,33,f,medium,2600.0,false,800393.7297073575,5823548.2943234965,-36.71333333333333,
berlin_72d3400c,28800.0,teleportedWalk,34,f,high,3600.0,false,802009.0723428199,5823114.9006484635,-44.28666666666667,
berlin_c791f140,28800.0,teleportedWalk,97,m,low,1500.0,true,795048.7811419413,5836381.749164456,-51.649,
berlin_6b19c525,28800.0,teleportedWalk,42,m,medium,3600.0,false,800598.6943201819,5824761.791745093,-33.156666666666666,
berlin_dff6a94b,28800.0,teleportedWalk,41,f,medium,3000.0,false,811222.5574925992,5831685.670372223,-82.46666666666667,
berlin_bec4ba8c,28800.0,teleportedWalk,17,m,low,2000.0,false,801239.6015186615,5824019.484785269,-34.365,
bb_3c413c19,28800.0,teleportedWalk,73,f,medium,1500.0,false,787064.18,5801737.22,-191.66333333333336,
berlin_7fc5c5c9,28800.0,teleportedWalk,93,m,medium,1500.0,false,804505.5558777461,5830000.0076148985,-60.54533333333333,
berlin_3476182b,28800.0,teleportedWalk,8,m,low,3000.0,false,794522.7228213337,5837029.655333594,-43.36666666666667,
berlin_e1421beb,28800.0,teleportedWalk,20,f,very_low,499.0,false,793230.2306013023,5822841.832183609,-29.910000000000004,
berlin_5dd57920,28800.0,teleportedWalk,72,m,medium,2000.0,false,804302.5633934479,5821934.825788217,-74.594,
bb_ae21c920,28800.0,teleportedWalk,7,f,high,4600.0,false,807353.98,5844375.72,-101.50999999999999,
bb_1fe1442e,28800.0,teleportedWalk,62,m,very_low,900.0,true,780267.82,5848094.69,-166.933,
berlin_23f30aa0,28800.0,teleportedWalk,41,f,low,1500.0,false,791280.5942513602,5821803.902466821,-42.68666666666667,
berlin_f3f6a561,28800.0,teleportedWalk,97,m,medium,2000.0,true,793458.0457585,5836430.250933705,-53.872,
berlin_47dbb27a,28800.0,teleportedWalk,65,m,high,2600.0,false,809646.5192744579,5828418.275876563,-94.74833333333333,
berlin_e1025f40,28800.0,teleportedWalk,37,f,medium,1500.0,false,793115.5730041397,5835765.800002237,-38.693333333333335,
berlin_eb7c7a6e,28800.0,teleportedWalk,57,f,high,2600.0,false,803729.7246622746,5829126.622750589,-42.13666666666667,
berlin_728bedd3,28800.0,teleportedWalk,32,f,medium,1500.0,false,781135.4975691398,5830408.502882691,-75.87666666666667,
berlin_53a99234,28800.0,teleportedWalk,81,m,high,4600.0,false,784934.333856632,5825968.210501222,-74.75866666666667,
berlin_1a3add11,28800.0,teleportedWalk,86,m,low,1500.0,false,792120.8319467213,5817159.293500078,-81.96066666666667,
bb_e75e0a07,28800.0,teleportedWalk,11,m,medium,3000.0,true,787462.56,5854419.95,-140.01333333333332,
bb_3ca648bd,28800.0,teleportedWalk,34,m,medium,1500.0,false,817324.89,5804865.76,-167.82,
bb_9e8ea99c,28800.0,teleportedWalk,51,f,high,3600.0,false,784010.44,5839220.56,-81.30333333333334,
bb_88eec3e8,28800.0,teleportedWalk,24,f,medium,2600.0,false,771985.99,5813615.13,-131.43300000000002,
berlin_2e92815a,28800.0,teleportedWalk,34,m,very_low,500.0,false,794817.2930856105,5830636.266479478,-10.623333333333335,
bb_17797553,28800.0,teleportedWalk,49,m,very_low,2000.0,false,774523.3,5812261.03,-139.33666666666667,
berlin_27416cf7,28800.0,teleportedWalk,61,m,low,1500.0,false,793891.5094750226,5824389.23210198,-31.83266666666667,
berlin_0ae2ff1d,28800.0,teleportedWalk,41,f,medium,3600.0,false,810125.6778741634,5832540.414280622,-77.87,
berlin_b8f864b5,28800.0,teleportedWalk,52,f,very_low,1500.0,false,793572.5200957521,5829043.2791310325,-10.82,
berlin_9b903f2c,28800.0,teleportedWalk,38,f,medium,3000.0,true,800382.8135260005,5822263.930401247,-41.85666666666667,
berlin_237a6e89,28800.0,teleportedWalk,12,m,high,4600.0,false,793386.5543073318,5828775.731846633,-11.69,
berlin_69002cb4,28800.0,teleportedWalk,88,m,medium,1500.0,true,819147.0222126397,5819802.115226957,-170.09633333333335,
bb_72e33cae,28800.0,teleportedWalk,4,f,medium,3000.0,false,818939.47,5829166.49,-121.19999999999999,
berlin_c89138bb,28800.0,teleportedWalk,97,m,low,1500.0,true,805981.4950926101,5832158.838245816,-73.61033333333334,
berlin_69a305fc,28800.0,teleportedWalk,1,m,high,5600.0,false,796843.2375574189,5821745.799626795,-37.03,
berlin_da9bfe46,28800.0,teleportedWalk,63,f,very_high,5600.0,false,799508.2571456751,5824720.990265253,-37.84733333333333,
berlin_ebf350a4,28800.0,teleportedWalk,35,f,high,4600.0,false,805825.8575177474,5826635.515912734,-54.13666666666667,
berlin_27a6df2d,28800.0,teleportedWalk,55,m,medium,1500.0,false,795673.2634407592,5824994.2585677765,-19.6,
berlin_f58bdd84,28800.0,teleportedWalk,46,f,medium,1500.0,false,799582.2700557038,5830351.703126942,-22.123333333333335,
berlin_86ae6789,28800.0,teleportedWalk,22,f,very_low,499.0,false,795203.9273102086,5837379.663536645,-40.371,
berlin_ac4c678d,28800.0,teleportedWalk,64,m,low,900.0,false,798657.7715451188,5832014.868832316,-30.008333333333333,
bb_f4436b98,28800.0,teleportedWalk,46,f,high,3600.0,false,801765.49,5802434.55,-140.57333333333332,
berlin_a100a261,28800.0,teleportedWalk,28,f,high,3000.0,false,802535.5739836828,5825346.007217074,-36.039,
bb_65959464,28800.0,teleportedWalk,64,m,very_low,499.0,false,797013.44,5795104.43,-227.7253333333333,
berlin_c00a825f,28800.0,teleportedWalk,99,m,low,1500.0,false,797715.770881654,5820893.537047041,-55.028999999999996,
berlin_15cf0778,28800.0,teleportedWalk,94,m,low,1500.0,true,803953.0812652188,5821920.677837014,-72.81300000000002,
berlin_5c5916bb,28800.0,teleportedWalk,32,f,medium,2600.0,false,798843.9572637209,5824580.464061034,-27.416666666666668,
berlin_b79d2990,28800.0,teleportedWalk,5,m,very_high,5600.0,false,793981.7684119721,5815528.180058154,-69.35666666666667,
berlin_1d66f9e0,28800.0,teleportedWalk,15,m,high,3600.0,false,785218.4200493541,5830481.788227359,-49.403999999999996,
berlin_6654a047,28800.0,teleportedWalk,21,f,very_low,500.0,false,800389.0962501892,5824027.6462142635,-31.404,
berlin_479e1800,28800.0,teleportedWalk,56,f,medium,2000.0,false,804678.5360815495,5822936.982323313,-55.94333333333333,
berlin_7a6423af,28800.0,teleportedWalk,26,m,low,900.0,false,803265.2706266411,5826949.047301849,-36.705000000000005,
berlin_dfcd0f2a,28800.0,teleportedWalk,70,m,medium,1500.0,false,788644.4835140717,5825781.466478065,-51.37166666666667,
berlin_5b30d197,28800.0,teleportedWalk,35,f,medium,3000.0,false,801286.8874980863,5827519.606278662,-30.093333333333334,
berlin_24e50a7f,28800.0,teleportedWalk,42,f,low,2000.0,false,792294.5402659463,5817258.277648445,-62.29666666666667,
berlin_61dc758c,28800.0,teleportedWalk,66,m,medium,2000.0,true,792921.1485383154,5824819.0725272,-32.36566666666667,
berlin_56e3e4ee,28800.0,teleportedWalk,19,f,low,2000.0,false,799341.1834416545,5819691.058623579,-45.864000000000004,
bb_1259312e,28800.0,teleportedWalk,37,m,high,3600.0,false,775439.01,5803694.86,-167.39666666666668,
bb_5b092ce0,28800.0,teleportedWalk,92,f,low,1500.0,true,807323.73,5843126.9,-125.18133333333334,
berlin_1cae99c1,28800.0,teleportedWalk,44,m,very_high,5600.0,false,798913.3778177616,5829744.702324772,-17.793333333333333,
berlin_424cd535,28800.0,teleportedWalk,5,m,high,4600.0,false,808178.6083371526,5829813.26020779,-65.45333333333333,
berlin_b2908958,28800.0,teleportedWalk,3,m,medium,2600.0,false,795392.0386359643,5823557.891136587,-27.096666666666664,
berlin_4a55abc6,28800.0,teleportedWalk,64,f,low,900.0,false,802924.6085125636,5827803.372382446,-49.70333333333333,
berlin_3d7a0c5f,28800.0,teleportedWalk,64,f,low,1500.0,false,796784.2360856675,5820261.763615854,-57.992999999999995,
bb_b0e5ccfa,28800.0,teleportedWalk,67,f,very_high,5600.0,false,791671.0,5812944.05,-110.24433333333334,
berlin_44b8554e,28800.0,teleportedWalk,12,m,very_high,5600.0,false,796281.705087152,5824869.94329419,-20.523333333333333,
berlin_a0400228,28800.0,teleportedWalk,81,m,medium,2000.0,false,794972.2140570993,5828883.71201204,-4.550000000000001,
bb_a1c21da4,28800.0,teleportedWalk,58,f,high,3600.0,false,786630.43,5852309.49,-131.08333333333331,
bb_9ed0a068,28800.0,teleportedWalk,46,f,medium,3000.0,false,792287.02,5813661.7,-80.43666666666667,
berlin_8a1c8bcf,28800.0,teleportedWalk,46,m,very_low,900.0,false,799271.5762525315,5828630.175543099,-18.923333333333332,
berlin_39961ec0,28800.0,teleportedWalk,62,m,medium,1500.0,false,801953.40161928,5823478.052915456,-55.687666666666665,
berlin_64a2dc86,28800.0,teleportedWalk,65,m,low,900.0,false,790856.2442256113,5840169.735135394,-83.59433333333334,
bb_29fef15c,28800.0,teleportedWalk,53,m,low,1500.0,false,819175.51,5823078.01,-125.93,
bb_cd01bf37,28800.0,teleportedWalk,70,f,medium,2600.0,false,789799.24,5844104.76,-110.95066666666666,
bb_71fa2e63,28800.0,teleportedWalk,53,f,very_low,500.0,true,806727.93,5843833.1,-97.30333333333334,
bb_e8c06d7f,28800.0,teleportedWalk,98,f,high,3000.0,true,771425.3,5806495.81,-222.35633333333334,
berlin_cb603f83,28800.0,teleportedWalk,92,m,medium,2000.0,false,796921.6206993961,5816390.468045053,-84.09266666666667,
berlin_2dc17fa0,28800.0,teleportedWalk,51,f,medium,2000.0,false,797646.7074718582,5823760.676127091,-28.04,
berlin_2ed03487,28800.0,teleportedWalk,57,m,medium,2000.0,false,799746.3023602334,5831479.527311258,-25.62333333333333,
berlin_1514758c,28800.0,teleportedWalk,21,f,medium,3000.0,false,784001.6322930652,5828940.80602612,-54.447,
berlin_2e79a768,28800.0,teleportedWalk,24,m,medium,3000.0,false,800127.6388910766,5832785.916231658,-28.221,
berlin_1a24edd2,28800.0,teleportedWalk,15,m,very_low,2000.0,false,786855.0073736422,5830613.529932589,-41.988,
berlin_0d2e7e52,28800.0,teleportedWalk,81,m,medium,2000.0,true,802078.1561619041,5818535.771663955,-81.71366666666667,
berlin_7e6831da,28800.0,teleportedWalk,48,f,very_high,5600.0,false,789244.0754773695,5826524.3996100435,-35.21,
berlin_7ed53dec,28800.0,teleportedWalk,25,f,medium,2000.0,false,793232.1199206009,5819789.609382119,-43.476000000000006,
berlin_e647b59d,28800.0,teleportedWalk,2,m,very_low,1500.0,false,781225.3941027902,5827644.433596291,-75.15333333333334,
berlin_df1cfac3,28800.0,teleportedWalk,40,f,very_high,5600.0,false,793528.6636253557,5815825.176104066,-68.16333333333333,
berlin_13486e08,28800.0,teleportedWalk,13,m,high,5600.0,false,790428.3880978548,5816451.664390925,-69.51,
berlin_3471d802,28800.0,teleportedWalk,18,f,very_low,900.0,false,791977.5531733735,5817131.167844654,-57.066,
berlin_49aa35fc,28800.0,teleportedWalk,73,m,medium,2000.0,true,794325.6529431553,5821244.39072732,-51.59266666666667,
berlin_ce493305,28800.0,teleportedWalk,19,f,low,3000.0,false,804684.7006251689,5831633.035097468,-44.43,
berlin_a269f6c0,28800.0,teleportedWalk,38,f,very_high,5600.0,false,802273.7997818498,5831609.713900838,-37.56,
bb_60e47982,28800.0,teleportedWalk,27,f,high,3600.0,false,843605.63,5815210.13,-233.29200000000003,
berlin_c8b2c510,28800.0,teleportedWalk,51,f,medium,3000.0,false,796244.4442602347,5832232.690062174,-18.313333333333333,
berlin_6e641ee7,28800.0,teleportedWalk,74,m,low,1500.0,false,797046.6280752828,5828418.126769877,-9.823666666666668,
berlin_305111bb,28800.0,teleportedWalk,29,m,medium,1500.0,false,805623.3416460854,5823587.237118752,-52.650000000000006,
berlin_0a9e817c,28800.0,teleportedWalk,58,f,high,3600.0,false,800786.8644581379,5813682.9592598425,-82.87,
berlin_a4750ac2,28800.0,teleportedWalk,96,m,medium,2600.0,true,799847.0380950633,5834920.183462422,-50.42700000000001,
berlin_87fd2017,28800.0,teleportedWalk,15,m,medium,2600.0,false,808385.5264518585,5819782.241432519,-72.99000000000001,
