personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_6c7217b0,28800.0,car,23,f,low,900.0,false,809642.1739073633,5834075.904248624,-25.11597518154946,
bb_06ce246d,28800.0,car,82,m,medium,2600.0,false,775410.34,5813787.67,-23.41303176206916,
berlin_1c6d71f8,28800.0,car,96,m,medium,2000.0,false,810698.8013244107,5821775.938323827,-23.898068059504368,
berlin_d750b9ed,28800.0,car,63,f,high,4600.0,false,795780.5541771232,5831603.875781028,-5.389375713996246,
berlin_8c3dbfdd,28800.0,car,35,f,medium,2600.0,false,796542.2054207199,5837103.491990587,-9.422800078675671,
berlin_3808751a,28800.0,car,52,f,medium,1500.0,false,789253.959698257,5824508.218207758,-18.880624228447388,
berlin_c4da77a9,28800.0,car,45,f,medium,3600.0,false,802196.0181960432,5823020.7453483455,-19.63338157871081,
berlin_20b6b4cd,28800.0,car,61,f,high,4600.0,false,780407.3232183398,5821712.053727291,-17.1320774848031,
berlin_65191048,28800.0,car,41,f,medium,3600.0,false,808952.813499155,5831975.269230733,-15.070532551314939,
bb_b1f466d8,28800.0,car,65,m,low,900.0,false,786303.2,5814107.71,-33.37514744467981,
berlin_c1dfe2e6,28800.0,car,13,m,medium,3600.0,false,797799.7316958986,5831757.959294217,-6.546437774257433,
berlin_5f935487,28800.0,car,26,m,medium,2000.0,false,795112.437920837,5830268.618444539,-4.354661969979222,
berlin_d31d542d,28800.0,car,16,m,low,2600.0,false,800714.6514295025,5827392.015339981,-20.630597773022238,
berlin_635788a9,28800.0,car,63,f,very_low,500.0,false,789679.3070066061,5829212.96530378,-18.272024180096224,
berlin_a34efc51,28800.0,car,26,f,medium,2000.0,false,804048.1016333839,5827365.424651383,-15.983781511212584,
bb_67d618d4,28800.0,car,43,m,very_high,5600.0,false,789141.38,5803423.42,-19.658981722832994,
berlin_cb97aab1,28800.0,car,79,m,low,900.0,false,794265.4197197312,5818589.960674439,-29.416147893128333,
berlin_42038575,28800.0,car,85,m,medium,2000.0,false,794786.6123302565,5821087.204874959,-19.33498426044245,
berlin_887c01ed,28800.0,car,57,f,medium,2000.0,false,800851.8805312824,5829421.489056371,-13.53947880841258,
bb_51ab813f,28800.0,car,53,m,high,4600.0,false,822439.09,5818453.92,-22.846933297567453,
berlin_a9acb7df,28800.0,car,86,m,medium,2000.0,false,786400.3665860223,5830920.493648243,-15.349396223106913,
bb_60773f60,28800.0,car,5,f,medium,3600.0,false,787277.17,5814822.54,-18.31726992969386,
bb_cf6afa04,28800.0,car,72,f,medium,2000.0,false,776482.46,5813945.25,-25.529586110836064,
berlin_dd56694f,28800.0,car,58,f,medium,2000.0,false,807196.8389466052,5824298.99576668,-20.548341533107,
berlin_a144193f,28800.0,car,51,f,medium,1500.0,true,795053.5702574681,5830857.153562419,-5.4004216523143755,
berlin_7ffc9dc7,28800.0,car,22,f,very_low,900.0,false,792924.6127414496,5835771.805520777,-12.806521443098218,
berlin_2951671c,28800.0,car,64,f,low,900.0,true,793700.2978882497,5832209.312788883,-7.452424412445493,
berlin_5bf1b59a,28800.0,car,80,m,low,900.0,false,787810.8123155623,5830092.715599024,-18.975708855943004,
berlin_3aa52b3b,28800.0,car,25,f,medium,3000.0,false,791808.7168210106,5828114.724602401,-13.622434053563797,
berlin_0960df13,28800.0,car,46,f,low,2000.0,false,800184.9329021963,5830817.480520428,-9.883662700298483,
berlin_1511e59f,28800.0,car,43,f,high,4600.0,false,795499.3689477379,5830567.651529045,-4.515310269582608,
berlin_4024311d,28800.0,car,54,f,medium,2000.0,false,798532.3644122409,5829209.394950645,-16.215167329276618,
berlin_10bfb0a0,28800.0,car,17,m,low,3000.0,false,792579.7648545628,5826498.87383941,-19.425399489499767,
berlin_8c2c63bf,28800.0,car,1,m,high,3600.0,false,801969.3006641173,5824401.974721376,-22.197283718429816,
berlin_a171a8a7,28800.0,car,2,m,high,3600.0,false,780705.7904575113,5828419.164224106,-16.042302818736722,
berlin_dd099b91,28800.0,car,32,m,medium,3600.0,false,806964.1336951731,5833733.945645643,-13.66854804095006,
bb_0d514d08,28800.0,car,19,f,high,4600.0,false,791752.29,5812525.97,-18.76499432054068,
berlin_33857d3d,28800.0,car,54,f,medium,2000.0,true,808374.989516022,5831655.046215489,-16.98241658601614,
berlin_a98a69a1,28800.0,car,45,f,high,3600.0,false,804095.8474121902,5823129.985847926,-20.042179490520443,
berlin_488977a1,28800.0,car,1,m,medium,3000.0,false,782094.6538331863,5828597.76241541,-15.99025525059944,
berlin_85736251,28800.0,car,38,m,medium,3600.0,false,806432.8790732257,5827125.233027992,-14.855162625025274,
berlin_e79edbd0,28800.0,car,9,m,very_high,5600.0,false,800446.0040915305,5822246.904739946,-17.446970634407375,
berlin_bbc5aaf6,28800.0,car,23,f,very_high,5600.0,false,801968.5831319802,5822947.391208948,-17.98197402130275,
berlin_7ab30b9c,28800.0,car,38,f,high,4600.0,false,791875.6192598715,5827348.475216667,-16.202904284803722,
berlin_2b6c583c,28800.0,car,30,f,high,3000.0,false,794476.0530070753,5830826.019892074,-5.095130717655611,
berlin_e136028b,28800.0,car,18,m,high,5600.0,false,799122.9732312246,5829031.563491832,-14.540983563292981,
berlin_5d588db8,28800.0,car,52,m,medium,2600.0,false,801032.6807225401,5829896.97797525,-12.240789547715268,
berlin_da2db661,28800.0,car,62,m,very_high,5600.0,false,796211.4574305199,5824592.894705858,-28.19093056673885,
berlin_5d12c8e0,28800.0,car,5,m,medium,3600.0,false,801578.6359370176,5816870.98445294,-20.044320062083976,
berlin_263b5515,28800.0,car,56,f,very_high,5600.0,false,791756.163011569,5828143.719193153,-12.870072861072908,
berlin_39986cad,28800.0,car,78,m,medium,3000.0,true,795449.0880018605,5833429.958322009,-6.8004335767530595,
berlin_1bb63e55,28800.0,car,5,m,high,3600.0,false,781564.2500831687,5828035.891679098,-16.145254771518168,
berlin_9ed5dba4,28800.0,car,27,f,high,3600.0,false,789758.7024258608,5835032.171794221,-10.272643803588997,
berlin_2ba7a2e7,28800.0,car,33,f,low,900.0,false,793374.2796669992,5817230.388803153,-30.383887719676103,
berlin_969fc13f,28800.0,car,60,f,low,900.0,false,800734.2555605605,5829591.570240071,-17.04107489959756,
bb_2afa3170,28800.0,car,45,m,medium,2000.0,false,781393.03,5811473.45,-24.52786136610966,
berlin_8efb6908,28800.0,car,42,f,medium,2000.0,false,809036.609037866,5826449.575867366,-19.900466112901118,
berlin_a4649b05,28800.0,car,62,f,high,3600.0,false,802676.0374541865,5819310.8271912765,-19.772470856762453,
berlin_b6a7d984,28800.0,car,45,f,very_low,900.0,false,797433.9779940305,5827709.488318617,-31.17498929113397,
berlin_346692ab,28800.0,car,7,m,very_low,900.0,false,802385.5744449807,5829336.224571347,-15.603194651851112,
berlin_483a7a80,28800.0,car,87,m,medium,3000.0,true,804683.0566213094,5828149.550071725,-13.292365698929014,
berlin_80c159d0,28800.0,car,29,f,medium,2600.0,false,802513.7279455654,5818588.463804434,-22.5684452341705,
bb_e0a7f7eb,28800.0,car,84,m,medium,2000.0,false,788238.67,5815947.18,-21.529511828816315,
