personId,sex,age_group,economic_status,restricted_mobility,income,income_bin,bezirk,access_base,access_policy,delta,changed
berlin_8b0cb28a,m,60+,very_high,No restriction,5600,5600,5,-10.838067634148093,-18.65221508469053,-7.8141474505424355,TRUE
berlin_e827c4a3,m,<15,low,No restriction,1500,1500,6,-10.741107437835305,-18.920065392643522,-8.178957954808217,TRUE
berlin_8721e0f9,f,45–59,medium,Restricted mobility,3000,3000,9,-7.932865942140002,-17.40998987948986,-9.477123937349859,TRUE
berlin_292dd7aa,m,45–59,medium,No restriction,3000,3000,7,-11.312363828110138,-15.955542683138777,-4.643178855028639,TRUE
bb_503f9639,f,45–59,medium,No restriction,3000,3000,NA,-21.144469249952177,-30.84796148232176,-9.703492232369584,TRUE
berlin_df3d2bf7,m,60+,high,No restriction,3000,3000,10,-3.6846665463684145,-9.783959196067164,-6.099292649698749,TRUE
berlin_2eccb40e,f,15–29,very_low,No restriction,900,900,7,-21.565267553193603,-29.158854600884528,-7.593587047690924,TRUE
berlin_b696e19f,m,15–29,medium,No restriction,2600,2600,4,-4.634262616909528,-8.557253931626521,-3.9229913147169935,TRUE
bb_aabc05e4,f,45–59,medium,No restriction,2000,2000,NA,-22.395866746153096,-29.30024133965765,-6.904374593504553,TRUE
bb_ea3902ad,f,30–44,very_low,No restriction,900,900,NA,-46.18574215419079,-59.01747293892333,-12.831730784732542,TRUE
berlin_6182683b,m,60+,very_low,Restricted mobility,499,499,10,-5.205453673565897,-9.182663740285028,-3.977210066719131,TRUE
berlin_fefb9b1c,m,15–29,low,No restriction,2600,2600,3,-7.7717749851358695,-23.911257820177276,-16.139482835041406,TRUE
bb_37b29485,f,15–29,very_low,No restriction,900,900,NA,-26.808431153304422,-39.23675476433723,-12.428323611032805,TRUE
berlin_5a190df7,f,45–59,low,No restriction,900,900,3,-26.136701321803866,-37.98864334746715,-11.851942025663288,TRUE
berlin_749a790a,m,60+,medium,No restriction,2000,2000,8,-11.530613910685314,-17.164631884563796,-5.634017973878482,TRUE
berlin_b006e75b,m,60+,very_low,No restriction,900,900,6,-12.882761040248493,-17.03195601544408,-4.149194975195588,TRUE
berlin_d69fc2e3,f,45–59,low,No restriction,900,900,5,-25.870702474842847,-41.523343989066674,-15.652641514223827,TRUE
berlin_23c950c4,m,60+,medium,Restricted mobility,3000,3000,8,-10.057410730865652,-16.115753945159575,-6.058343214293924,TRUE
berlin_4b4cf27d,m,15–29,high,No restriction,4600,4600,5,-6.300142767894294,-20.937092249334956,-14.636949481440663,TRUE
berlin_714bfb90,m,60+,very_low,No restriction,900,900,7,-17.96724450964267,-23.85984540694369,-5.892600897301023,TRUE
bb_f7a59fa1,m,45–59,low,No restriction,900,900,NA,-43.68290952696765,-59.01223452975323,-15.32932500278558,TRUE
berlin_1abd3345,f,15–29,medium,Restricted mobility,4600,4600,3,-11.979553657609609,-17.847757259634445,-5.8682036020248365,TRUE
berlin_6e0614f0,m,<15,medium,No restriction,3600,3600,4,-4.426583402550988,-10.824108421931633,-6.397525019380645,TRUE
berlin_e8a659d0,f,15–29,medium,No restriction,2000,2000,11,-8.071617265628035,-15.967231673803695,-7.8956144081756605,TRUE
bb_2647dab7,m,30–44,medium,No restriction,3000,3000,NA,-15.122957111399883,-20.667201429414604,-5.544244318014721,TRUE
berlin_1bbfc442,f,45–59,medium,No restriction,1500,1500,8,-18.351389421041535,-26.600060217765652,-8.248670796724117,TRUE
bb_b98c352a,f,60+,medium,No restriction,2000,2000,NA,-21.665207075272324,-27.708938090483667,-6.043731015211343,TRUE
berlin_309e1258,m,<15,very_low,No restriction,2000,2000,5,-7.038808504622719,-29.357847503752147,-22.31903899912943,TRUE
berlin_e64ec3c0,m,60+,medium,No restriction,3000,3000,5,-8.829678690061582,-19.875104420272148,-11.045425730210566,TRUE
bb_3cdd4238,f,45–59,low,No restriction,1500,1500,NA,-25.688194599463678,-36.648126355446806,-10.959931755983128,TRUE
bb_fe3820c7,f,30–44,very_high,No restriction,5600,5600,NA,-17.288157094191273,-20.690399896819724,-3.40224280262845,TRUE
berlin_564f6a69,f,30–44,very_high,No restriction,5600,5600,1,-9.037337994467661,-11.879365382546508,-2.842027388078847,TRUE
bb_42ccf0b6,f,45–59,high,No restriction,4600,4600,NA,-16.464186770334372,-20.795407546493198,-4.331220776158826,TRUE
berlin_7d8e744c,m,15–29,very_high,No restriction,5600,5600,8,-7.972469444138817,-14.152546381427623,-6.180076937288806,TRUE
bb_7e45a15e,f,45–59,very_high,No restriction,5600,5600,NA,-13.755885908936262,-22.255647401804822,-8.49976149286856,TRUE
bb_ab5cd3c9,m,60+,medium,No restriction,2600,2600,NA,-51.11138041132905,-59.05807521323985,-7.946694801910802,TRUE
bb_124ffa53,f,<15,medium,No restriction,3000,3000,NA,-17.425942096445432,-24.21520732588233,-6.7892652294368965,TRUE
berlin_50dd8554,m,60+,medium,No restriction,2000,2000,7,-16.18045731771459,-22.710930826472893,-6.530473508758302,TRUE
berlin_07000dfd,f,45–59,medium,No restriction,2600,2600,9,-7.683505462420509,-18.659437109475377,-10.975931647054868,TRUE
berlin_c73aaee2,m,<15,medium,No restriction,3600,3600,11,-6.717883431419131,-13.778842907639346,-7.060959476220215,TRUE
berlin_a0d716f8,f,30–44,high,No restriction,4600,4600,6,-9.16797792023732,-13.498649598827122,-4.330671678589802,TRUE
bb_4d2580cf,f,15–29,high,No restriction,5600,5600,NA,-11.431180954264965,-14.180805895498105,-2.74962494123314,TRUE
berlin_ef3a2608,m,<15,medium,No restriction,3000,3000,12,-4.239172762248741,-18.538613268269412,-14.29944050602067,TRUE
berlin_8a48d0c0,m,15–29,very_low,No restriction,499,499,3,-26.05376695254932,-41.64620415797162,-15.592437205422296,TRUE
berlin_b881d03f,m,<15,high,No restriction,4600,4600,6,-7.681483569063365,-11.787647171737827,-4.106163602674462,TRUE
berlin_fe809551,f,45–59,medium,No restriction,2000,2000,8,-9.926067170241373,-15.986693322397242,-6.060626152155869,TRUE
berlin_6a4e9537,f,45–59,high,No restriction,2600,2600,2,-4.992825192303536,-27.549674345341206,-22.55684915303767,TRUE
bb_510f4bd1,m,30–44,medium,No restriction,3000,3000,NA,-11.978789716009256,-14.363342207003797,-2.3845524909945404,TRUE
berlin_9852174f,f,30–44,very_high,No restriction,5600,5600,1,-7.26939355026147,-9.242560852391197,-1.9731673021297267,TRUE
berlin_7edc8709,f,45–59,high,No restriction,3600,3600,9,-6.86399864381622,-16.575059860282746,-9.711061216466526,TRUE
berlin_aa4b9769,f,45–59,high,No restriction,3000,3000,3,-14.345831486455179,-22.792059815019186,-8.446228328564008,TRUE
bb_9b2c6130,m,60+,medium,No restriction,2000,2000,NA,-15.379114577813445,-23.634556871181566,-8.255442293368121,TRUE
bb_c0bdf716,f,60+,low,No restriction,1500,1500,NA,-27.35831259837995,-40.27119643566342,-12.91288383728347,TRUE
berlin_486135ae,m,30–44,medium,No restriction,3000,3000,9,-7.693459636622127,-18.06256157913055,-10.369101942508422,TRUE
bb_42b45313,f,45–59,medium,No restriction,3600,3600,NA,-14.427431575840485,-20.60404812154287,-6.176616545702386,TRUE
berlin_3311eb90,f,15–29,high,No restriction,3600,3600,5,-11.337689427346968,-20.35752667694148,-9.019837249594511,TRUE
berlin_51d5bfdb,m,15–29,very_high,No restriction,5600,5600,12,-3.9433346766453496,-15.967614624434807,-12.024279947789458,TRUE
berlin_9e99d1d3,m,15–29,very_low,No restriction,500,500,11,-10.315068860426816,-52.094027693958076,-41.77895883353126,TRUE
bb_d7734ca8,f,<15,medium,No restriction,4600,4600,NA,-22.02074837618557,-25.938241487406433,-3.917493111220864,TRUE
berlin_7bd104f4,f,45–59,very_high,No restriction,5600,5600,12,-4.121151041036047,-15.282040858869895,-11.160889817833848,TRUE
berlin_60867e77,m,60+,very_high,No restriction,5600,5600,1,-5.662294177219616,-7.76479095345564,-2.1024967762360243,TRUE
berlin_92d54166,m,60+,medium,No restriction,1500,1500,4,-7.807498869156721,-9.505189119750776,-1.6976902505940554,TRUE
berlin_9ebe4f23,f,45–59,medium,No restriction,2000,2000,9,-9.24372836080939,-20.504048935707473,-11.260320574898083,TRUE
berlin_64f2dd4d,m,<15,medium,No restriction,2600,2600,9,-9.482028850348286,-19.173137839120397,-9.691108988772111,TRUE
bb_3c8b352c,m,15–29,low,No restriction,900,900,NA,-28.175079517806704,-44.58285792269756,-16.40777840489086,TRUE
berlin_cc4dec0c,m,60+,high,Restricted mobility,3600,3600,8,-6.514649565754471,-12.314627157278561,-5.79997759152409,TRUE
berlin_31babccd,m,<15,high,No restriction,5600,5600,9,-6.492819720468346,-15.788914076850704,-9.296094356382358,TRUE
berlin_04b217f6,m,60+,very_high,No restriction,5600,5600,1,-6.546534712941501,-9.116164886362393,-2.569630173420892,TRUE
bb_38208092,f,60+,very_low,Restricted mobility,500,500,NA,-36.84356518091815,-45.08178980530013,-8.238224624381985,TRUE
berlin_a9631e5c,f,30–44,very_high,No restriction,5600,5600,10,-3.130058756577167,-32.137088891815395,-29.007030135238228,TRUE
berlin_2c84cd20,f,45–59,medium,No restriction,1500,1500,9,-8.01716759452179,-21.135074696714344,-13.117907102192554,TRUE
berlin_d58778a1,f,15–29,very_low,No restriction,1500,1500,4,-6.683008261461304,-8.237085804169386,-1.5540775427080815,TRUE
berlin_6919d0f1,f,15–29,low,No restriction,3000,3000,9,-11.234902323716272,-18.643731254063624,-7.408828930347353,TRUE
berlin_d8210852,m,30–44,low,No restriction,900,900,2,-7.32311954117594,-21.356798516717404,-14.033678975541465,TRUE
bb_6f6ec0a9,f,60+,medium,No restriction,1500,1500,NA,-12.688292699715122,-14.489151393158469,-1.800858693443347,TRUE
berlin_4d19ab41,m,<15,medium,No restriction,2000,2000,5,-9.55954017623288,-24.20644395409258,-14.6469037778597,TRUE
bb_40b64f6a,f,45–59,high,Restricted mobility,4600,4600,NA,-20.670403377251326,-27.671192593827207,-7.000789216575882,TRUE
bb_f443e2a3,f,45–59,high,No restriction,3000,3000,NA,-16.01643153187603,-22.381620812275123,-6.365189280399093,TRUE
berlin_053d9cfd,f,45–59,very_high,No restriction,5600,5600,3,-14.107302709471648,-20.070691057747872,-5.963388348276224,TRUE
berlin_74a5cb54,f,30–44,high,No restriction,3600,3600,11,-6.014724455285589,-12.715225515368306,-6.7005010600827175,TRUE
berlin_9ef5b0c0,m,60+,medium,No restriction,3000,3000,12,-4.1061195976040255,-21.462686001532756,-17.35656640392873,TRUE
berlin_27069afd,f,15–29,very_low,No restriction,2000,2000,4,-5.860254779144397,-14.910215265151548,-9.049960486007151,TRUE
berlin_c5fd8cab,m,<15,high,No restriction,4600,4600,11,-6.143243002488133,-29.208149914435104,-23.06490691194697,TRUE
bb_50aa6ec7,m,45–59,very_low,No restriction,499,499,NA,-31.162328739161786,-49.77343502970627,-18.611106290544484,TRUE
berlin_b28255d6,m,60+,low,No restriction,900,900,1,-15.420725316136041,-16.791067742688476,-1.370342426552435,TRUE
bb_2490265c,f,15–29,high,No restriction,5600,5600,NA,-11.443295219914095,-18.64487608200115,-7.201580862087056,TRUE
berlin_f507d1c8,m,<15,very_high,Restricted mobility,5600,5600,9,-8.214882631247882,-16.819672509416215,-8.604789878168333,TRUE
berlin_262b1e8a,m,<15,medium,No restriction,3600,3600,3,-15.235925000490123,-22.2956637323853,-7.059738731895177,TRUE
berlin_946eb75a,f,45–59,medium,No restriction,1500,1500,11,-4.826337429403937,-35.87180509416971,-31.045467664765773,TRUE
bb_7cf15564,f,60+,medium,Restricted mobility,2600,2600,NA,-29.0509492858814,-35.937936232239,-6.886986946357595,TRUE
berlin_2fa064b6,f,30–44,high,No restriction,3000,3000,2,-3.7487741352681465,-24.740266452629278,-20.991492317361132,TRUE
berlin_f352417b,f,30–44,very_low,No restriction,1500,1500,6,-10.26527704850294,-14.718494809864834,-4.453217761361895,TRUE
bb_6df5cf24,m,60+,medium,No restriction,1500,1500,NA,-25.15343471693613,-30.908201458839468,-5.754766741903339,TRUE
berlin_48fbc908,m,60+,medium,No restriction,2600,2600,2,-3.9131772967061047,-34.364328174024735,-30.45115087731863,TRUE
berlin_c5a72beb,f,30–44,very_high,No restriction,5600,5600,10,-2.343211916362485,-17.04386817659394,-14.700656260231455,TRUE
berlin_02d444df,f,30–44,high,No restriction,4600,4600,8,-9.797491868875333,-14.820301725111163,-5.022809856235829,TRUE
bb_f54d1cad,f,45–59,very_low,No restriction,900,900,NA,-28.7892110034506,-29.74027927236222,-0.9510682689116194,TRUE
bb_90125ab0,f,60+,low,Restricted mobility,1500,1500,NA,-19.153539077563856,-27.69590723851576,-8.542368160951902,TRUE
berlin_0f57e55c,f,45–59,very_high,No restriction,5600,5600,4,-4.6872325915919895,-8.059908980567405,-3.3726763889754157,TRUE
berlin_7c1cf553,m,<15,medium,No restriction,2600,2600,4,-10.786852222859,-13.2671238041316,-2.4802715812726,TRUE
berlin_2769c4d5,f,30–44,low,No restriction,1500,1500,1,-7.927323590581213,-9.533191261637885,-1.6058676710566724,TRUE
berlin_77635aa4,f,30–44,very_low,No restriction,1500,1500,9,-13.207617694510667,-24.433729199674733,-11.226111505164067,TRUE
berlin_0352a17c,f,45–59,medium,No restriction,2000,2000,5,-12.072191431330108,-24.098813840582178,-12.02662240925207,TRUE
berlin_a2fc4e22,f,60+,high,No restriction,5600,5600,6,-8.111120818965613,-14.604681993682664,-6.493561174717051,TRUE
bb_09ec4b4c,f,15–29,medium,No restriction,3600,3600,NA,-21.254477418502955,-24.9035533582886,-3.6490759397856465,TRUE
bb_89849eb7,f,30–44,low,No restriction,1500,1500,NA,-25.055392258783247,-38.113012222367765,-13.057619963584518,TRUE
berlin_40f64eec,f,45–59,high,No restriction,4600,4600,4,-10.040337644198974,-13.901465884751124,-3.8611282405521496,TRUE
bb_4d30cce3,f,15–29,very_high,No restriction,5600,5600,NA,-11.112275156273116,-16.177589720329483,-5.065314564056367,TRUE
berlin_0d688fb4,m,<15,medium,No restriction,3600,3600,2,-6.378198876877995,-14.891951666395201,-8.513752789517206,TRUE
bb_dd5a2908,m,60+,high,No restriction,3600,3600,NA,-14.752723436133214,-22.672302200270984,-7.9195787641377695,TRUE
bb_40f160f2,f,60+,low,Restricted mobility,1500,1500,NA,-16.302405412904374,-17.62159464486587,-1.319189231961495,TRUE
bb_16186ef5,m,45–59,high,No restriction,3600,3600,NA,-19.676479856052893,-29.552974993395942,-9.87649513734305,TRUE
berlin_a8be96b7,f,45–59,high,No restriction,4600,4600,5,-12.39246000505538,-20.302768024864154,-7.910308019808774,TRUE
bb_7e6442ba,f,30–44,low,No restriction,3000,3000,NA,-15.992696461771251,-22.67963494515375,-6.6869384833825,TRUE
berlin_cc4eeb5f,m,15–29,medium,No restriction,3000,3000,2,-4.344084063918416,-29.69693304438864,-25.352848980470224,TRUE
berlin_11ec687c,f,15–29,high,No restriction,3600,3600,2,-5.252358539134349,-15.363202521238977,-10.110843982104628,TRUE
berlin_421637a8,m,60+,very_high,Restricted mobility,5600,5600,9,-6.75844259725148,-15.535371881178587,-8.776929283927107,TRUE
berlin_e89d0127,f,15–29,low,No restriction,1500,1500,5,-8.466329942744544,-30.023946937099016,-21.557616994354472,TRUE
berlin_bcb6d1dd,m,60+,high,No restriction,3000,3000,1,-6.7826591611380485,-8.999974267675706,-2.217315106537657,TRUE
berlin_690e28c6,f,15–29,very_low,No restriction,499,499,4,-14.080223458278054,-14.36321344587668,-0.2829899875986257,TRUE
bb_963451f8,m,30–44,high,No restriction,3600,3600,NA,-16.40130682576255,-24.026269946346368,-7.624963120583818,TRUE
berlin_33939169,f,30–44,low,No restriction,900,900,6,-17.824279775737274,-28.73772821180494,-10.913448436067664,TRUE
berlin_20e53820,f,60+,high,No restriction,3600,3600,2,-4.838318618079775,-11.26876834751175,-6.430449729431976,TRUE
berlin_cfffa422,m,30–44,very_low,No restriction,2000,2000,2,-5.840501904574403,-19.490298078632687,-13.649796174058284,TRUE
berlin_e0de85c9,m,60+,high,No restriction,3600,3600,9,-11.459058805990956,-18.221287065801782,-6.762228259810826,TRUE
berlin_80b91178,m,60+,very_low,Restricted mobility,900,900,2,-7.335301847928829,-29.015291888526892,-21.679990040598064,TRUE
bb_50f18357,m,30–44,very_low,No restriction,499,499,NA,-59.9820318536858,-80.48245130385551,-20.500419450169716,TRUE
berlin_f1486369,m,45–59,medium,No restriction,2600,2600,8,-10.771654647017604,-16.974105893652247,-6.202451246634643,TRUE
berlin_315fd3cb,m,60+,high,No restriction,3600,3600,8,-9.863093703469277,-15.853007317433846,-5.9899136139645694,TRUE
berlin_90787192,f,45–59,very_high,No restriction,4600,4600,4,-6.0327509630031235,-8.232491849104447,-2.1997408861013232,TRUE
bb_48bc2116,f,45–59,medium,No restriction,2600,2600,NA,-14.906618570786026,-20.763833971145285,-5.857215400359259,TRUE
berlin_029cb1a6,f,30–44,very_low,No restriction,900,900,7,-19.957872737967314,-29.2175374124727,-9.259664674505387,TRUE
berlin_10f84903,f,15–29,medium,No restriction,3000,3000,6,-9.52357415992467,-12.320665931860786,-2.797091771936115,TRUE
bb_026a1c21,m,60+,low,No restriction,1500,1500,NA,-35.20637591258426,-41.615025834134066,-6.408649921549809,TRUE
berlin_c051eb20,m,60+,medium,Restricted mobility,2000,2000,9,-7.842124019343882,-19.432726703289468,-11.590602683945587,TRUE
berlin_49987757,m,15–29,low,No restriction,2000,2000,11,-7.506901212866168,-14.117343420640683,-6.610442207774515,TRUE
bb_44b4dc54,m,<15,high,No restriction,3600,3600,NA,-14.241958354136797,-18.143324108122172,-3.9013657539853757,TRUE
berlin_2b6b607c,m,<15,medium,No restriction,3600,3600,6,-10.265401589482199,-18.384275832832902,-8.118874243350703,TRUE
berlin_c75f7ce4,f,60+,very_low,No restriction,500,500,11,-14.790335846085243,-25.351680313390407,-10.561344467305164,TRUE
berlin_68e2d494,m,45–59,high,No restriction,4600,4600,1,-6.1451230708127165,-8.362403897232129,-2.2172808264194126,TRUE
berlin_03ba9d95,m,60+,medium,Restricted mobility,2000,2000,7,-13.923579208481655,-18.628885044029918,-4.705305835548263,TRUE
berlin_15ca5b7a,m,<15,high,No restriction,4600,4600,4,-5.300912598832675,-9.933306118300385,-4.632393519467709,TRUE
berlin_76b9dfb4,f,30–44,high,Restricted mobility,4600,4600,9,-6.972148819295645,-16.391799799993528,-9.419650980697883,TRUE
berlin_5e87ffdc,f,30–44,very_low,No restriction,1500,1500,4,-6.836109946639869,-11.308682525814321,-4.472572579174452,TRUE
bb_d335bf6e,m,60+,medium,No restriction,1500,1500,NA,-47.18362406558813,-52.6243868410275,-5.440762775439374,TRUE
berlin_8cee77c1,f,15–29,medium,No restriction,3600,3600,6,-9.392175464196388,-12.566052423402953,-3.1738769592065648,TRUE
bb_57f0464d,f,45–59,very_high,No restriction,5600,5600,NA,-19.889117008270475,-24.70922406818081,-4.820107059910335,TRUE
bb_cf437430,m,<15,low,No restriction,2000,2000,NA,-15.2497868791203,-21.551687813222127,-6.301900934101827,TRUE
berlin_9d6eb9fd,f,15–29,medium,No restriction,2600,2600,6,-9.514248413757315,-17.42043088895341,-7.906182475196093,TRUE
berlin_30824653,m,60+,high,No restriction,3600,3600,8,-10.446932876859861,-16.986765909861624,-6.539833033001763,TRUE
berlin_e62cbe48,f,45–59,very_low,No restriction,1500,1500,7,-16.694276518892824,-22.80084673245514,-6.106570213562314,TRUE
berlin_00140b8a,f,30–44,medium,No restriction,3600,3600,1,-7.773315446382545,-10.05942127258163,-2.286105826199085,TRUE
berlin_d84ebd2b,f,45–59,medium,No restriction,2000,2000,12,-13.308446850308918,-24.406484358547697,-11.098037508238779,TRUE
berlin_5a2dbf20,m,60+,very_low,Restricted mobility,900,900,7,-17.43849070278039,-24.738975674841303,-7.300484972060914,TRUE
bb_4f822d16,m,60+,low,No restriction,900,900,NA,-26.211029916377242,-27.537125482212886,-1.3260955658356437,TRUE
berlin_33164c82,m,<15,high,No restriction,3600,3600,10,-4.879050364232809,-6.799674512060163,-1.920624147827354,TRUE
